13:21:21.31,3.7,0,80.0,0.0,3.0,0.0,0.0,100.0
13:21:21.40,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:21.55,3.8,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:21.75,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:21.94,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.02,3.6,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.10,3.6,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.18,3.5,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.26,3.4,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.34,3.2,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.45,3.2,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.56,3.3,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.66,3.6,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.75,3.8,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.84,3.9,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:22.92,4.0,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.01,4.2,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.11,4.2,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.21,4.2,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.30,4.1,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.40,4.2,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.50,4.0,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.60,3.8,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.68,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.77,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.87,3.8,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:23.97,3.8,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:24.13,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
13:21:24.35,3.7,6,80.0,0.0,3.0,0.0,60.0,100.0
