#
>899.002,4.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>899.203,3.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>899.402,3.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>899.602,4.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>899.802,4.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>900.002,4.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>900.202,4.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>900.403,4.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>900.602,4.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>900.802,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>901.002,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>901.202,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>901.402,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>901.602,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>901.802,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>902.003,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>902.202,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>902.402,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>902.602,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>902.802,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>903.002,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>903.203,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>903.402,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>903.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>903.802,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>904.002,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>904.202,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>904.403,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>904.602,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>904.802,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>905.002,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>905.202,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>905.403,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>905.602,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>905.802,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>906.002,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>906.202,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>906.402,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>906.602,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>906.802,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>907.002,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>907.203,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>907.402,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>907.602,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>907.802,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>908.002,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>908.203,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>908.403,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>908.602,3.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>908.802,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>909.002,3.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>909.202,3.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>909.403,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>909.602,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>909.802,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>910.002,3.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>910.202,3.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>910.402,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>910.602,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>910.802,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>911.003,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>911.203,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>911.402,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>911.602,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>911.802,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>912.002,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>912.203,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>912.403,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>912.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>912.802,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>913.002,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>913.202,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>913.403,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>913.602,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>913.803,3.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>914.002,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>914.202,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>914.402,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>914.602,3.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>914.802,3.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>915.003,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>915.202,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>915.402,3.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>915.602,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>915.802,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>916.002,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>916.203,3.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>916.403,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>916.602,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>916.802,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>917.002,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>917.202,3.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>917.403,3.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>917.602,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>917.803,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>918.002,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>918.202,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>918.402,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>918.602,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>918.802,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>919.003,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>919.202,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>919.402,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>919.602,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>919.802,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>920.002,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>920.203,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>920.403,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>920.602,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>920.802,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>921.002,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>921.202,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>921.403,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>921.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>921.802,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>922.002,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>922.202,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>922.402,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>922.602,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>922.802,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>923.003,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>923.202,2.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>923.402,2.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>923.602,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>923.802,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>924.002,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>924.203,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>924.402,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>924.602,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>924.802,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>925.002,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>925.202,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>925.403,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>925.602,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>925.802,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>926.002,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>926.202,2.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>926.402,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>926.602,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>926.802,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>927.003,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>927.202,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>927.402,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>927.602,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>927.802,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>928.002,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>928.203,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>928.402,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>928.602,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>928.802,1.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>929.002,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>929.202,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>929.403,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>929.602,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>929.802,1.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>930.002,2.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>930.202,2.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>930.403,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>930.602,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>930.802,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>931.002,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>931.202,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>931.402,2.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>931.602,2.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>931.802,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>932.002,2.4,0,80.0,0.0,3.0,0.000,0.0,100.0
>932.203,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>932.402,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>932.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>932.802,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>933.002,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>933.203,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>933.403,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>933.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>933.802,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>934.002,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>934.202,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>934.403,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>934.602,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>934.802,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>935.002,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>935.202,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>935.402,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>935.602,3.1,0,80.0,0.0,3.0,0.000,0.0,100.0
>935.802,3.0,0,80.0,0.0,3.0,0.000,0.0,100.0
>936.003,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>936.203,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>936.402,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>936.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>936.802,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>937.002,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>937.203,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>937.403,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>937.602,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>937.802,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>938.002,2.9,0,80.0,0.0,3.0,0.000,0.0,100.0
>938.202,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>938.403,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>938.602,2.8,0,80.0,0.0,3.0,0.000,0.0,100.0
>938.802,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>939.002,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>939.202,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>939.402,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>939.602,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>939.802,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>940.003,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>940.202,2.7,0,80.0,0.0,3.0,0.000,0.0,100.0
>940.402,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>940.602,2.6,0,80.0,0.0,3.0,0.000,0.0,100.0
>940.802,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>941.002,2.5,0,80.0,0.0,3.0,0.000,0.0,100.0
>941.203,2.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>941.403,2.3,0,80.0,0.0,3.0,0.000,0.0,100.0
>941.602,2.2,0,80.0,0.0,3.0,0.000,0.0,100.0
>941.802,2.2,0,80.0,0.0,3.0,0.000,0.0,100.0
