Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,10/14/2020 16:08:37
Disarm Time,10/14/2020 16:41:19
Duration,00:32:42
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
10/14/2020 16:09:40,Interval,12.78,33.06,60.8,0.36,13.73,264.0,269.0
10/14/2020 16:09:41,Interval,12.91,33.26,61.3,0.40,13.72,264.0,272.0
10/14/2020 16:09:42,Interval,12.84,33.06,61.3,0.38,13.73,264.0,273.0
10/14/2020 16:09:43,Interval,12.86,33.38,62.1,0.34,13.73,264.0,274.0
10/14/2020 16:09:44,Interval,12.78,34.09,63.1,0.40,13.73,264.0,274.0
10/14/2020 16:09:45,Interval,12.91,34.38,63.2,0.42,13.72,264.0,276.0
10/14/2020 16:09:46,Interval,13.24,34.91,63.6,0.41,13.73,264.0,269.0
10/14/2020 16:09:47,Interval,13.04,34.44,63.2,0.41,13.73,264.0,272.0
10/14/2020 16:09:48,Interval,13.24,34.73,63.2,0.44,13.73,264.0,273.0
10/14/2020 16:09:49,Interval,13.12,34.23,63.0,0.41,13.73,264.0,274.0
10/14/2020 16:09:50,Interval,13.07,34.26,62.9,0.39,13.73,264.0,272.0
10/14/2020 16:09:51,Interval,12.52,34.22,63.0,0.40,13.73,264.0,270.0
10/14/2020 16:09:52,Interval,12.26,34.23,63.0,0.41,13.73,264.0,270.0
10/14/2020 16:09:53,Interval,12.23,34.66,64.3,0.38,13.73,264.0,267.0
10/14/2020 16:09:54,Interval,13.20,35.54,65.1,0.43,13.73,264.0,267.0
10/14/2020 16:09:55,Interval,13.50,35.73,65.2,0.42,13.73,264.0,269.0
10/14/2020 16:09:56,Interval,13.42,35.82,65.0,0.42,13.73,264.0,267.0
10/14/2020 16:09:57,Interval,13.69,35.73,65.6,0.48,13.73,264.0,265.0
10/14/2020 16:09:58,Interval,14.04,36.04,65.6,0.51,13.73,264.0,269.0
10/14/2020 16:09:59,Interval,14.73,36.41,66.3,0.51,13.73,264.0,267.0
10/14/2020 16:10:00,Interval,13.96,36.33,65.9,0.51,13.73,264.0,269.0
10/14/2020 16:10:01,Interval,14.37,36.36,66.0,0.48,13.73,264.0,268.0
10/14/2020 16:10:02,Interval,14.80,36.28,65.9,0.51,13.73,264.0,269.0
10/14/2020 16:10:03,Interval,14.57,36.36,67.0,0.45,13.73,264.0,271.0
10/14/2020 16:10:04,Interval,13.78,36.77,67.2,0.46,13.73,264.0,271.0
10/14/2020 16:10:05,Interval,13.75,36.88,67.4,0.48,13.73,264.0,271.0
10/14/2020 16:10:06,Interval,14.07,37.08,67.3,0.47,13.73,264.0,270.0
10/14/2020 16:10:07,Interval,13.85,36.88,67.2,0.48,13.73,264.0,273.0
10/14/2020 16:10:08,Interval,13.66,36.83,67.0,0.45,13.73,264.0,271.0
10/14/2020 16:10:09,Interval,13.53,36.89,67.2,0.47,13.73,264.0,271.0
10/14/2020 16:10:10,Interval,13.80,36.89,67.3,0.47,13.73,264.0,270.0
10/14/2020 16:10:11,Interval,14.18,37.08,67.5,0.51,13.73,264.0,265.0
10/14/2020 16:10:12,Interval,13.71,37.05,67.5,0.47,13.73,264.0,267.0
