Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,18/10/2020 16:04:22
Disarm Time,18/10/2020 16:37:29
Duration,00:33:07
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
18/10/2020 16:05:22,Interval,11.51,32.51,61.2,0.33,13.93,266.0,267.0
18/10/2020 16:05:23,Interval,11.19,32.37,60.8,0.33,13.93,266.0,267.0
18/10/2020 16:05:24,Interval,11.18,32.45,61.1,0.32,13.93,266.0,269.0
18/10/2020 16:05:25,Interval,11.09,32.36,60.7,0.33,13.93,266.0,272.0
18/10/2020 16:05:26,Interval,10.67,32.07,60.5,0.30,13.93,266.0,274.0
18/10/2020 16:05:27,Interval,10.55,32.55,62.2,0.33,13.93,266.0,274.0
18/10/2020 16:05:28,Interval,11.32,33.29,62.8,0.36,13.93,266.0,272.0
18/10/2020 16:05:29,Interval,11.55,33.41,62.5,0.34,13.93,266.0,272.0
18/10/2020 16:05:30,Interval,11.18,33.25,62.5,0.33,13.93,266.0,270.0
18/10/2020 16:05:31,Interval,11.19,33.38,62.6,0.36,13.93,266.0,275.0
18/10/2020 16:05:32,Interval,10.66,33.12,62.3,0.31,13.93,266.0,269.0
18/10/2020 16:05:33,Interval,10.18,33.05,62.3,0.28,13.93,266.0,270.0
18/10/2020 16:05:34,Interval,10.33,33.15,62.6,0.34,13.93,266.0,271.0
18/10/2020 16:05:35,Interval,10.45,33.00,62.0,0.27,13.93,266.0,271.0
18/10/2020 16:05:36,Interval,10.57,33.09,62.2,0.31,13.93,266.0,271.0
18/10/2020 16:05:37,Interval,10.47,33.34,63.5,0.27,13.93,266.0,271.0
18/10/2020 16:05:38,Interval,10.47,33.95,64.1,0.33,13.93,266.0,271.0
18/10/2020 16:05:39,Interval,10.59,34.10,64.4,0.35,13.93,266.0,272.0
18/10/2020 16:05:40,Interval,10.44,33.98,63.8,0.32,13.93,266.0,272.0
18/10/2020 16:05:41,Interval,10.86,33.93,63.8,0.31,13.93,266.0,269.0
18/10/2020 16:05:42,Interval,10.55,33.91,64.1,0.35,13.93,266.0,273.0
18/10/2020 16:05:43,Interval,11.26,34.91,65.0,0.39,13.93,266.0,268.0
18/10/2020 16:05:44,Interval,12.60,35.08,65.2,0.39,13.93,266.0,270.0
18/10/2020 16:05:45,Interval,11.90,34.71,64.6,0.34,13.93,266.0,275.0
18/10/2020 16:05:46,Interval,11.84,34.60,64.6,0.39,13.93,266.0,277.0
18/10/2020 16:05:47,Interval,11.83,34.58,65.2,0.32,13.93,266.0,274.0
18/10/2020 16:05:48,Interval,12.30,35.51,66.4,0.36,13.93,266.0,274.0
18/10/2020 16:05:49,Interval,12.27,35.67,66.3,0.42,13.93,266.0,275.0
18/10/2020 16:05:50,Interval,11.65,35.54,66.3,0.36,13.93,266.0,271.0
18/10/2020 16:05:51,Interval,12.10,35.69,66.6,0.38,13.93,266.0,270.0
18/10/2020 16:05:52,Interval,12.27,35.97,66.7,0.40,13.93,266.0,270.0
18/10/2020 16:05:53,Interval,12.04,36.11,67.1,0.39,13.93,266.0,270.0
18/10/2020 16:05:54,Interval,12.21,36.08,67.1,0.42,13.93,266.0,273.0
18/10/2020 16:05:55,Interval,11.95,35.74,66.4,0.38,13.93,266.0,266.0
18/10/2020 16:05:56,Interval,11.89,36.42,67.3,0.43,13.93,266.0,265.0
18/10/2020 16:05:57,Interval,12.18,36.58,68.3,0.38,13.93,266.0,264.0
18/10/2020 16:05:58,Interval,12.01,36.86,68.4,0.40,13.93,266.0,265.0
18/10/2020 16:05:59,Interval,11.99,36.87,68.8,0.41,13.93,266.0,265.0
18/10/2020 16:06:00,Interval,12.23,37.13,68.7,0.43,13.93,266.0,266.0
18/10/2020 16:06:01,Interval,12.15,37.04,68.5,0.38,13.93,266.0,267.0
18/10/2020 16:06:02,Interval,11.99,36.59,68.3,0.40,13.93,266.0,267.0
18/10/2020 16:06:03,Interval,11.73,36.74,68.1,0.39,13.93,266.0,268.0
18/10/2020 16:06:04,Interval,11.92,36.57,68.0,0.34,13.93,266.0,267.0
18/10/2020 16:06:05,Interval,12.03,36.04,67.3,0.29,13.93,266.0,271.0
18/10/2020 16:06:06,Interval,11.46,35.99,67.5,0.35,13.93,266.0,277.0
18/10/2020 16:06:07,Interval,10.62,36.55,69.0,0.31,13.93,266.0,275.0
18/10/2020 16:06:08,Interval,11.08,37.14,69.5,0.37,13.93,266.0,272.0
18/10/2020 16:06:09,Interval,11.19,37.42,69.4,0.34,13.93,266.0,269.0
18/10/2020 16:06:10,Interval,10.76,37.12,69.7,0.35,13.93,266.0,270.0
18/10/2020 16:06:11,Interval,10.43,37.06,69.3,0.30,13.93,266.0,272.0
18/10/2020 16:06:12,Interval,10.18,36.93,69.2,0.31,13.93,266.0,273.0
18/10/2020 16:06:13,Interval,9.74,36.69,68.7,0.32,13.93,266.0,274.0
18/10/2020 16:06:14,Interval,9.70,36.72,69.1,0.29,13.93,266.0,267.0
18/10/2020 16:06:15,Interval,10.14,36.84,69.2,0.32,13.93,266.0,267.0
18/10/2020 16:06:16,Interval,9.97,36.80,68.9,0.27,13.93,266.0,270.0
18/10/2020 16:06:17,Interval,9.99,37.37,70.2,0.28,13.93,266.0,272.0
18/10/2020 16:06:18,Interval,10.06,37.66,71.1,0.31,13.93,266.0,272.0
18/10/2020 16:06:19,Interval,10.30,37.97,71.0,0.34,13.93,266.0,272.0
18/10/2020 16:06:20,Interval,10.10,38.02,71.2,0.33,13.89,266.0,272.0
18/10/2020 16:06:21,Interval,9.75,37.83,71.0,0.35,13.93,266.0,274.0
18/10/2020 16:06:22,Interval,9.79,37.95,71.1,0.33,13.93,266.0,274.0
18/10/2020 16:06:23,Interval,10.37,38.83,72.4,0.43,13.93,266.0,264.0
18/10/2020 16:06:24,Interval,10.45,38.06,71.2,0.34,13.93,266.0,266.0
18/10/2020 16:06:25,Interval,10.96,38.20,71.3,0.35,13.93,266.0,267.0
18/10/2020 16:06:26,Interval,11.23,38.18,71.5,0.35,13.93,266.0,279.0
18/10/2020 16:06:27,Interval,10.91,38.44,72.5,0.31,13.93,266.0,277.0
18/10/2020 16:06:28,Interval,10.71,39.08,73.0,0.35,13.93,266.0,279.0
18/10/2020 16:06:29,Interval,9.86,38.97,72.6,0.32,13.93,266.0,276.0
18/10/2020 16:06:30,Interval,10.09,38.82,72.4,0.33,13.93,266.0,277.0
18/10/2020 16:06:31,Interval,10.00,39.03,72.5,0.33,13.93,266.0,276.0
18/10/2020 16:06:32,Interval,10.39,38.97,72.7,0.36,13.93,266.0,273.0
18/10/2020 16:06:33,Interval,10.94,39.29,73.1,0.39,13.93,266.0,266.0
18/10/2020 16:06:34,Interval,10.87,39.55,73.5,0.38,13.93,266.0,263.0
18/10/2020 16:06:35,Interval,10.35,39.56,73.4,0.38,13.93,266.0,265.0
18/10/2020 16:06:36,Interval,10.00,39.24,73.0,0.36,13.93,266.0,271.0
18/10/2020 16:06:37,Interval,10.08,39.81,74.6,0.33,13.93,266.0,266.0
18/10/2020 16:06:38,Interval,10.09,39.95,74.6,0.34,13.93,266.0,263.0
18/10/2020 16:06:39,Interval,10.01,39.68,74.3,0.31,13.93,266.0,270.0
18/10/2020 16:06:40,Interval,10.10,39.88,74.2,0.32,13.93,266.0,269.0
18/10/2020 16:06:41,Interval,9.61,39.49,74.5,0.37,13.93,266.0,265.0
18/10/2020 16:06:42,Interval,9.57,39.89,74.6,0.34,13.93,266.0,267.0
18/10/2020 16:06:43,Interval,9.37,40.01,75.0,0.37,13.93,266.0,261.0
18/10/2020 16:06:44,Interval,10.36,40.19,75.0,0.37,13.93,266.0,266.0
18/10/2020 16:06:45,Interval,10.84,40.56,75.4,0.42,13.93,266.0,262.0
18/10/2020 16:06:46,Interval,11.26,40.24,74.5,0.36,13.93,266.0,258.0
18/10/2020 16:06:47,Interval,11.01,40.36,76.1,0.32,13.93,266.0,259.0
18/10/2020 16:06:48,Interval,10.77,40.83,76.4,0.34,13.93,266.0,258.0
18/10/2020 16:06:49,Interval,10.81,41.32,77.0,0.36,13.93,266.0,264.0
18/10/2020 16:06:50,Interval,10.39,41.13,76.5,0.34,13.93,266.0,263.0
18/10/2020 16:06:51,Interval,10.30,40.92,76.4,0.31,13.94,266.0,263.0
18/10/2020 16:06:52,Interval,10.21,41.16,76.6,0.37,13.93,266.0,263.0
18/10/2020 16:06:53,Interval,10.35,41.12,76.5,0.35,13.93,266.0,263.0
18/10/2020 16:06:54,Interval,10.24,40.91,76.5,0.38,13.93,266.0,262.0
18/10/2020 16:06:55,Interval,10.17,41.00,76.2,0.32,13.93,266.0,263.0
18/10/2020 16:06:56,Interval,10.47,40.95,76.6,0.37,13.93,266.0,263.0
18/10/2020 16:06:57,Interval,9.91,41.50,78.2,0.37,13.93,266.0,277.0
18/10/2020 16:06:58,Interval,10.04,42.45,78.6,0.39,13.93,266.0,279.0
18/10/2020 16:06:59,Interval,11.48,42.61,78.8,0.41,13.93,266.0,275.0
18/10/2020 16:07:00,Interval,11.68,42.99,79.4,0.46,13.93,266.0,273.0
18/10/2020 16:07:01,Interval,11.89,42.50,78.9,0.40,13.93,266.0,269.0
18/10/2020 16:07:02,Interval,11.17,42.75,79.0,0.46,13.93,266.0,268.0
18/10/2020 16:07:03,Interval,11.08,43.08,79.5,0.48,13.93,266.0,270.0
18/10/2020 16:07:04,Interval,11.60,43.46,80.0,0.48,13.93,266.0,267.0
18/10/2020 16:07:05,Interval,12.30,43.00,79.2,0.44,13.93,266.0,258.0
18/10/2020 16:07:06,Interval,12.03,42.61,78.8,0.40,13.93,266.0,266.0
18/10/2020 16:07:07,Interval,11.45,43.31,80.3,0.40,13.93,266.0,260.0
18/10/2020 16:07:08,Interval,11.48,43.61,80.8,0.43,13.93,266.0,271.0
18/10/2020 16:07:09,Interval,11.49,43.54,80.8,0.41,13.93,266.0,269.0
18/10/2020 16:07:10,Interval,11.18,43.63,80.6,0.39,13.93,266.0,272.0
18/10/2020 16:07:11,Interval,11.36,43.62,80.6,0.42,13.93,266.0,276.0
18/10/2020 16:07:12,Interval,11.21,43.51,80.9,0.45,13.93,266.0,276.0
18/10/2020 16:07:13,Interval,11.36,43.67,80.9,0.47,13.93,266.0,274.0
18/10/2020 16:07:14,Interval,11.64,43.83,80.9,0.43,13.93,266.0,273.0
18/10/2020 16:07:15,Interval,11.41,43.93,81.3,0.45,13.93,266.0,271.0
18/10/2020 16:07:16,Interval,11.40,43.70,80.9,0.37,13.93,266.0,271.0
18/10/2020 16:07:17,Interval,11.11,44.02,81.9,0.38,13.93,266.0,270.0
18/10/2020 16:07:18,Interval,10.95,44.59,82.5,0.39,13.93,266.0,270.0
18/10/2020 16:07:19,Interval,11.63,44.78,83.0,0.45,13.93,266.0,270.0
18/10/2020 16:07:20,Interval,11.84,44.93,82.8,0.46,13.93,266.0,273.0
18/10/2020 16:07:21,Interval,12.24,44.60,82.0,0.41,13.93,266.0,276.0
18/10/2020 16:07:22,Interval,11.50,44.83,82.9,0.44,13.93,266.0,275.0
18/10/2020 16:07:23,Interval,11.14,44.84,82.5,0.42,13.93,266.0,275.0
18/10/2020 16:07:24,Interval,10.97,44.69,82.6,0.45,13.93,266.0,273.0
18/10/2020 16:07:25,Interval,11.43,44.55,82.5,0.44,13.93,266.0,274.0
18/10/2020 16:07:26,Interval,11.45,44.53,82.3,0.38,13.93,266.0,272.0
18/10/2020 16:07:27,Interval,11.05,45.08,83.9,0.40,13.93,266.0,272.0
18/10/2020 16:07:28,Interval,10.47,45.22,84.0,0.39,13.93,266.0,268.0
18/10/2020 16:07:29,Interval,10.22,45.13,84.2,0.42,13.93,266.0,265.0
18/10/2020 16:07:30,Interval,10.23,45.37,83.6,0.35,13.93,266.0,268.0
18/10/2020 16:07:31,Interval,10.37,45.42,84.3,0.43,13.93,266.0,270.0
18/10/2020 16:07:32,Interval,10.43,45.26,84.3,0.41,13.93,266.0,271.0
18/10/2020 16:07:33,Interval,10.65,45.28,83.8,0.36,13.93,266.0,272.0
18/10/2020 16:07:34,Interval,10.80,45.38,84.0,0.37,13.93,266.0,272.0
18/10/2020 16:07:35,Interval,10.70,45.49,84.1,0.40,13.93,266.0,272.0
18/10/2020 16:07:36,Interval,10.61,45.41,84.0,0.36,13.93,266.0,271.0
18/10/2020 16:07:37,Interval,10.86,45.81,85.5,0.41,13.93,266.0,270.0
18/10/2020 16:07:38,Interval,10.92,46.02,85.7,0.37,13.93,266.0,275.0
18/10/2020 16:07:39,Interval,10.97,46.34,85.8,0.40,13.93,266.0,272.0
18/10/2020 16:07:40,Interval,10.89,46.61,85.9,0.43,13.93,266.0,273.0
18/10/2020 16:07:41,Interval,10.65,46.60,86.4,0.39,13.93,266.0,271.0
18/10/2020 16:07:42,Interval,11.36,46.52,86.2,0.46,13.93,266.0,271.0
18/10/2020 16:07:43,Interval,11.39,46.75,86.2,0.45,13.93,266.0,271.0
18/10/2020 16:07:44,Interval,11.28,46.95,86.4,0.47,13.93,266.0,270.0
18/10/2020 16:07:45,Interval,11.08,46.94,86.2,0.41,13.93,266.0,267.0
18/10/2020 16:07:46,Interval,11.10,47.00,86.9,0.51,13.93,266.0,272.0
18/10/2020 16:07:47,Interval,11.99,47.68,88.3,0.49,13.93,266.0,268.0
18/10/2020 16:07:48,Interval,12.09,48.17,88.7,0.54,13.93,266.0,268.0
18/10/2020 16:07:49,Interval,11.95,48.02,88.5,0.49,13.93,266.0,272.0
18/10/2020 16:07:50,Interval,11.22,48.09,88.2,0.46,13.93,266.0,272.0
18/10/2020 16:07:51,Interval,11.72,48.02,88.4,0.50,13.93,266.0,263.0
18/10/2020 16:07:52,Interval,10.95,47.98,88.3,0.51,13.93,266.0,275.0
18/10/2020 16:07:53,Interval,11.60,48.01,88.2,0.52,13.93,266.0,272.0
18/10/2020 16:07:54,Interval,11.57,47.55,88.3,0.37,13.93,266.0,273.0
18/10/2020 16:07:55,Interval,11.35,47.84,88.1,0.44,13.93,266.0,274.0
18/10/2020 16:07:56,Interval,11.37,47.67,87.7,0.48,13.93,266.0,262.0
18/10/2020 16:07:57,Interval,10.82,47.90,89.7,0.43,13.93,266.0,267.0
18/10/2020 16:07:58,Interval,10.85,48.57,89.6,0.46,13.93,266.0,267.0
18/10/2020 16:07:59,Interval,11.43,48.81,90.0,0.47,13.93,266.0,268.0
18/10/2020 16:08:00,Interval,12.02,48.98,90.3,0.46,13.93,266.0,271.0
18/10/2020 16:08:01,Interval,11.90,49.30,90.2,0.52,13.93,266.0,270.0
18/10/2020 16:08:02,Interval,11.99,49.09,90.4,0.54,13.93,266.0,270.0
18/10/2020 16:08:03,Interval,12.49,49.10,90.6,0.58,13.93,266.0,273.0
18/10/2020 16:08:04,Interval,12.24,49.06,90.3,0.55,13.93,266.0,272.0
18/10/2020 16:08:05,Interval,12.13,49.21,90.4,0.44,13.93,266.0,272.0
18/10/2020 16:08:06,Interval,12.10,49.07,90.3,0.54,13.93,266.0,273.0
18/10/2020 16:08:07,Interval,11.87,49.49,92.1,0.48,13.93,266.0,273.0
18/10/2020 16:08:08,Interval,11.68,49.92,91.9,0.49,13.93,266.0,273.0
18/10/2020 16:08:09,Interval,11.82,49.86,91.7,0.50,13.93,266.0,272.0
18/10/2020 16:08:10,Interval,11.83,49.83,91.7,0.48,13.93,266.0,273.0
18/10/2020 16:08:11,Interval,11.91,49.67,91.9,0.45,13.93,266.0,273.0
18/10/2020 16:08:12,Interval,11.73,49.86,92.0,0.49,13.93,266.0,273.0
18/10/2020 16:08:13,Interval,11.37,49.87,91.7,0.48,13.92,266.0,273.0
18/10/2020 16:08:14,Interval,11.14,49.59,91.5,0.48,13.93,266.0,271.0
18/10/2020 16:08:15,Interval,10.99,49.49,91.4,0.50,13.94,266.0,266.0
18/10/2020 16:08:16,Interval,10.89,49.45,91.6,0.48,13.93,266.0,271.0
18/10/2020 16:08:17,Interval,10.88,50.53,93.8,0.46,13.94,266.0,269.0
18/10/2020 16:08:18,Interval,10.92,51.29,93.5,0.51,13.93,266.0,271.0
18/10/2020 16:08:19,Interval,11.24,50.91,93.9,0.49,13.93,266.0,280.0
18/10/2020 16:08:20,Interval,11.46,51.13,93.5,0.50,13.93,266.0,260.0
18/10/2020 16:08:21,Interval,10.55,51.36,93.9,0.62,13.93,266.0,276.0
18/10/2020 16:08:22,Interval,11.33,51.21,93.7,0.54,13.93,266.0,276.0
18/10/2020 16:08:23,Interval,11.80,51.07,94.1,0.55,13.93,266.0,282.0
18/10/2020 16:08:24,Interval,11.64,51.20,94.1,0.54,13.93,266.0,262.0
18/10/2020 16:08:25,Interval,11.84,51.55,94.0,0.51,13.93,266.0,273.0
18/10/2020 16:08:26,Interval,11.47,51.14,94.2,0.48,13.93,266.0,274.0
18/10/2020 16:08:27,Interval,11.26,51.40,95.1,0.48,13.93,266.0,271.0
18/10/2020 16:08:28,Interval,11.03,51.89,95.6,0.49,13.93,266.0,269.0
18/10/2020 16:08:29,Interval,11.14,52.04,95.2,0.51,13.93,266.0,267.0
18/10/2020 16:08:30,Interval,12.35,51.69,95.7,0.49,13.93,266.0,271.0
18/10/2020 16:08:31,Interval,12.48,51.95,95.3,0.55,13.93,266.0,269.0
18/10/2020 16:08:32,Interval,12.59,52.42,96.0,0.59,13.93,266.0,269.0
18/10/2020 16:08:33,Interval,12.49,52.43,96.2,0.52,13.93,266.0,264.0
18/10/2020 16:08:34,Interval,11.92,52.40,96.2,0.54,13.93,266.0,263.0
18/10/2020 16:08:35,Interval,11.78,52.20,95.8,0.58,13.93,266.0,265.0
18/10/2020 16:08:36,Interval,11.98,52.45,95.8,0.55,13.93,266.0,265.0
18/10/2020 16:08:37,Interval,11.40,52.70,97.4,0.58,13.93,266.0,264.0
18/10/2020 16:08:38,Interval,10.65,52.92,97.4,0.53,13.93,266.0,265.0
18/10/2020 16:08:39,Interval,11.28,52.78,97.7,0.53,13.93,266.0,274.0
18/10/2020 16:08:40,Interval,11.11,52.88,97.3,0.49,13.93,266.0,265.0
18/10/2020 16:08:41,Interval,10.51,52.85,97.5,0.51,13.93,266.0,265.0
18/10/2020 16:08:42,Interval,11.18,53.08,97.6,0.54,13.92,266.0,264.0
18/10/2020 16:08:43,Interval,11.26,53.09,98.2,0.56,13.93,266.0,265.0
18/10/2020 16:08:44,Interval,11.81,53.47,98.0,0.59,13.93,266.0,267.0
18/10/2020 16:08:45,Interval,11.94,53.58,97.9,0.60,13.93,266.0,267.0
18/10/2020 16:08:46,Interval,12.01,53.84,98.3,0.67,13.93,266.0,274.0
18/10/2020 16:08:47,Interval,12.35,54.16,99.6,0.59,13.93,266.0,277.0
18/10/2020 16:08:48,Interval,12.68,54.28,99.6,0.57,13.93,266.0,274.0
18/10/2020 16:08:49,Interval,12.07,54.42,100.0,0.62,13.93,266.0,270.0
18/10/2020 16:08:50,Interval,11.33,54.51,99.2,0.59,13.93,266.0,266.0
18/10/2020 16:08:51,Interval,11.17,54.35,99.0,0.54,13.93,266.0,265.0
18/10/2020 16:08:52,Interval,11.43,54.39,99.6,0.50,13.93,266.0,267.0
18/10/2020 16:08:53,Interval,11.61,54.17,100.1,0.55,13.94,266.0,264.0
18/10/2020 16:08:54,Interval,11.21,54.12,100.3,0.54,13.93,266.0,271.0
18/10/2020 16:08:55,Interval,11.11,54.29,99.8,0.57,13.93,266.0,271.0
18/10/2020 16:08:56,Interval,11.24,54.32,100.0,0.56,13.93,266.0,272.0
18/10/2020 16:08:57,Interval,11.61,54.61,100.8,0.54,13.93,266.0,271.0
18/10/2020 16:08:58,Interval,11.47,55.17,101.5,0.63,13.93,266.0,271.0
18/10/2020 16:08:59,Interval,11.57,55.09,100.9,0.54,13.93,266.0,270.0
18/10/2020 16:09:00,Interval,11.48,55.09,101.5,0.58,13.93,266.0,270.0
18/10/2020 16:09:01,Interval,11.56,55.05,101.3,0.52,13.93,266.0,271.0
18/10/2020 16:09:02,Interval,11.59,55.13,101.5,0.51,13.93,266.0,273.0
18/10/2020 16:09:03,Interval,11.68,55.33,101.1,0.57,13.93,266.0,273.0
18/10/2020 16:09:04,Interval,11.70,55.30,101.6,0.54,13.93,266.0,274.0
18/10/2020 16:09:05,Interval,11.35,55.32,101.5,0.59,13.93,266.0,269.0
18/10/2020 16:09:06,Interval,11.30,55.17,101.7,0.50,13.93,266.0,271.0
18/10/2020 16:09:07,Interval,11.04,55.87,103.9,0.55,13.93,266.0,273.0
18/10/2020 16:09:08,Interval,10.95,56.20,103.6,0.54,13.93,266.0,272.0
18/10/2020 16:09:09,Interval,10.65,56.27,103.6,0.59,13.93,266.0,270.0
18/10/2020 16:09:10,Interval,10.88,56.30,103.3,0.61,13.93,266.0,269.0
18/10/2020 16:09:11,Interval,10.75,56.08,103.7,0.60,13.94,266.0,269.0
18/10/2020 16:09:12,Interval,10.81,56.40,103.5,0.60,13.93,266.0,269.0
18/10/2020 16:09:13,Interval,11.28,56.16,103.0,0.51,13.94,266.0,268.0
18/10/2020 16:09:14,Interval,11.06,56.37,103.2,0.55,13.93,266.0,268.0
18/10/2020 16:09:15,Interval,10.96,56.28,102.8,0.52,13.94,266.0,266.0
18/10/2020 16:09:16,Interval,11.61,56.20,102.9,0.54,13.93,266.0,267.0
18/10/2020 16:09:17,Interval,10.96,56.74,104.8,0.58,13.93,266.0,267.0
18/10/2020 16:09:18,Interval,10.82,57.16,105.3,0.61,13.93,266.0,268.0
