Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,18/10/2020 15:25:24
Disarm Time,18/10/2020 15:59:34
Duration,00:34:10
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
18/10/2020 15:25:27,Interval,13.23,28.61,53.4,0.39,13.92,266.0,262.0
18/10/2020 15:25:28,Interval,12.72,28.55,53.3,0.41,13.92,266.0,264.0
18/10/2020 15:25:29,Interval,12.77,28.50,53.4,0.38,13.92,266.0,268.0
18/10/2020 15:25:30,Interval,12.86,29.07,54.2,0.43,13.92,266.0,264.0
18/10/2020 15:25:31,Interval,13.47,29.14,54.2,0.45,13.92,266.0,265.0
18/10/2020 15:25:32,Interval,13.54,29.23,54.2,0.43,13.92,266.0,266.0
18/10/2020 15:25:33,Interval,13.87,29.11,54.0,0.40,13.92,266.0,266.0
18/10/2020 15:25:34,Interval,13.20,28.84,53.6,0.39,13.92,266.0,260.0
18/10/2020 15:25:35,Interval,13.62,28.74,53.5,0.40,13.92,266.0,260.0
18/10/2020 15:25:36,Interval,12.84,28.55,53.1,0.38,13.92,266.0,261.0
18/10/2020 15:25:37,Interval,13.11,28.44,52.8,0.34,13.92,266.0,256.0
18/10/2020 15:25:38,Interval,12.73,28.32,52.9,0.34,13.92,266.0,264.0
18/10/2020 15:25:39,Interval,13.28,28.87,53.9,0.41,13.92,266.0,259.0
18/10/2020 15:25:40,Interval,12.85,29.03,53.7,0.38,13.92,266.0,262.0
18/10/2020 15:25:41,Interval,11.94,28.72,53.2,0.36,13.92,266.0,262.0
18/10/2020 15:25:42,Interval,13.49,28.81,53.4,0.38,13.92,266.0,264.0
18/10/2020 15:25:43,Interval,13.53,29.13,54.3,0.46,13.92,266.0,260.0
18/10/2020 15:25:44,Interval,14.80,29.37,54.3,0.42,13.92,266.0,269.0
18/10/2020 15:25:45,Interval,13.59,29.23,53.9,0.42,13.92,266.0,269.0
18/10/2020 15:25:46,Interval,13.07,28.78,53.3,0.35,13.93,266.0,264.0
18/10/2020 15:25:47,Interval,12.62,28.11,52.4,0.32,13.92,266.0,264.0
18/10/2020 15:25:48,Interval,12.26,28.26,52.8,0.33,13.92,266.0,267.0
18/10/2020 15:25:49,Interval,12.98,28.65,53.7,0.41,13.92,266.0,262.0
18/10/2020 15:25:50,Interval,13.98,29.48,54.3,0.42,13.92,266.0,268.0
18/10/2020 15:25:51,Interval,12.80,29.10,54.2,0.42,13.92,266.0,259.0
18/10/2020 15:25:52,Interval,12.76,29.28,54.4,0.42,13.92,266.0,262.0
18/10/2020 15:25:53,Interval,13.63,29.05,54.1,0.41,13.92,266.0,261.0
18/10/2020 15:25:54,Interval,13.94,29.21,54.0,0.40,13.92,266.0,265.0
18/10/2020 15:25:55,Interval,13.68,29.21,54.2,0.41,13.92,266.0,266.0
18/10/2020 15:25:56,Interval,13.44,29.04,53.7,0.37,13.92,266.0,261.0
18/10/2020 15:25:57,Interval,13.19,29.20,54.5,0.43,13.92,266.0,263.0
18/10/2020 15:25:58,Interval,13.80,29.31,55.1,0.37,13.92,266.0,255.0
18/10/2020 15:25:59,Interval,14.87,30.09,56.0,0.43,13.92,266.0,253.0
18/10/2020 15:26:00,Interval,14.09,30.43,56.3,0.43,13.92,266.0,253.0
18/10/2020 15:26:01,Interval,13.97,30.15,56.0,0.42,13.92,266.0,252.0
18/10/2020 15:26:02,Interval,13.66,29.92,55.3,0.39,13.92,266.0,250.0
18/10/2020 15:26:03,Interval,13.24,29.51,55.0,0.38,13.92,266.0,254.0
18/10/2020 15:26:04,Interval,13.80,29.72,55.2,0.38,13.92,266.0,255.0
18/10/2020 15:26:05,Interval,12.81,29.74,55.1,0.38,13.92,266.0,253.0
18/10/2020 15:26:06,Interval,12.02,29.35,54.4,0.35,13.92,266.0,253.0
18/10/2020 15:26:07,Interval,11.63,29.03,54.4,0.37,13.92,266.0,262.0
18/10/2020 15:26:08,Interval,12.69,29.57,55.9,0.35,13.92,266.0,261.0
18/10/2020 15:26:09,Interval,13.00,29.97,56.2,0.35,13.92,266.0,265.0
18/10/2020 15:26:10,Interval,11.54,29.91,55.9,0.36,13.92,266.0,257.0
18/10/2020 15:26:11,Interval,10.55,29.89,56.3,0.36,13.92,266.0,268.0
18/10/2020 15:26:12,Interval,12.39,30.79,57.1,0.40,13.92,266.0,261.0
18/10/2020 15:26:13,Interval,12.82,30.89,57.2,0.40,13.92,266.0,267.0
18/10/2020 15:26:14,Interval,12.70,30.73,56.8,0.40,13.92,266.0,271.0
18/10/2020 15:26:15,Interval,11.69,30.45,56.6,0.38,13.92,266.0,268.0
18/10/2020 15:26:16,Interval,10.88,29.96,56.0,0.34,13.92,266.0,272.0
18/10/2020 15:26:17,Interval,11.05,30.12,56.6,0.40,13.92,266.0,273.0
18/10/2020 15:26:18,Interval,12.20,30.37,57.1,0.32,13.92,266.0,262.0
18/10/2020 15:26:19,Interval,12.80,31.09,58.2,0.36,13.92,266.0,263.0
18/10/2020 15:26:20,Interval,12.32,31.79,58.5,0.38,13.92,266.0,264.0
18/10/2020 15:26:21,Interval,12.80,31.10,57.8,0.32,13.92,266.0,266.0
18/10/2020 15:26:22,Interval,11.17,30.12,56.5,0.28,13.92,266.0,271.0
18/10/2020 15:26:23,Interval,10.65,30.36,57.4,0.34,13.92,266.0,279.0
