14:20:14.44,4.6,1,80.0,102.6,3.0,4.288,10.0,100.0
14:20:14.58,4.6,1,80.0,102.0,3.0,4.248,10.0,100.0
14:20:14.67,4.6,1,80.0,100.9,3.0,4.175,10.0,100.0
14:20:14.72,4.6,1,80.0,99.6,3.0,4.125,10.0,100.0
14:20:14.76,4.9,1,80.0,98.3,3.0,3.836,10.0,100.0
14:20:14.85,24.4,1,80.0,98.4,3.0,0.773,10.0,100.0
14:20:15.05,4.9,1,80.0,98.2,3.0,3.837,10.0,100.0
14:20:15.25,5.0,1,80.0,98.2,3.0,3.75,10.0,100.0
14:20:15.45,5.0,1,80.0,98.0,3.0,3.741,10.0,100.0
14:20:15.65,5.2,1,80.0,97.8,3.0,3.611,10.0,100.0
14:20:15.85,5.3,1,80.0,97.9,3.0,3.56,10.0,100.0
14:20:16.05,76.9,1,80.0,97.6,3.0,0.243,10.0,100.0
14:20:16.25,5.2,1,80.0,97.1,3.0,3.602,10.0,100.0
14:20:16.45,5.1,1,80.0,97.7,3.0,3.661,10.0,100.0
14:20:16.65,5.0,1,80.0,98.3,3.0,3.739,10.0,100.0
14:20:16.85,5.1,1,80.0,97.1,3.0,3.679,10.0,100.0
14:20:17.05,5.1,1,80.0,98.6,3.0,3.734,10.0,100.0
14:20:17.25,5.1,1,80.0,98.4,3.0,3.668,10.0,100.0
14:20:17.45,5.1,1,80.0,98.8,3.0,3.692,10.0,100.0
14:20:17.65,5.1,1,80.0,99.3,3.0,3.755,10.0,100.0
14:20:17.85,5.2,1,80.0,99.0,3.0,3.657,10.0,100.0
14:20:18.05,5.3,1,80.0,99.8,3.0,3.588,10.0,100.0
14:20:18.25,5.3,1,80.0,97.4,3.0,3.507,10.0,100.0
14:20:18.45,5.3,1,80.0,98.5,3.0,3.546,10.0,100.0
14:20:18.65,43.9,1,80.0,98.0,3.0,0.427,10.0,100.0
14:20:18.85,5.2,1,80.0,97.2,3.0,3.6,10.0,100.0
14:20:19.05,5.2,1,80.0,96.9,3.0,3.588,10.0,100.0
14:20:19.25,5.1,1,80.0,96.5,3.0,3.611,10.0,100.0
14:20:19.46,5.1,1,80.0,97.3,3.0,3.666,10.0,100.0
14:20:19.65,5.1,1,80.0,96.7,3.0,3.648,10.0,100.0
14:20:19.85,5.0,1,80.0,96.9,3.0,3.699,10.0,100.0
14:20:20.05,5.0,1,80.0,95.6,3.0,3.69,10.0,100.0
14:20:20.25,4.8,1,80.0,95.1,3.0,3.802,10.0,100.0
14:20:20.46,4.8,1,80.0,95.2,3.0,3.804,10.0,100.0
14:20:20.66,4.7,1,80.0,94.7,3.0,3.877,10.0,100.0
14:20:20.85,4.6,1,80.0,93.2,3.0,3.842,10.0,100.0
14:20:21.06,4.6,1,80.0,93.6,3.0,3.904,10.0,100.0
14:20:21.26,16.1,A,80.0,92.6,3.0,1.1,100.0,100.0
14:20:21.46,4.5,A,80.0,77.0,3.0,3.255,100.0,100.0
14:20:21.66,4.5,A,80.0,69.3,3.0,2.92,100.0,100.0
14:20:21.86,4.6,A,80.0,58.6,3.0,2.448,100.0,100.0
14:20:22.06,4.6,A,80.0,48.6,3.0,2.028,100.0,100.0
14:20:22.26,4.6,A,80.0,44.7,3.0,1.858,100.0,100.0
14:20:22.46,4.7,A,80.0,36.5,3.0,1.487,100.0,100.0
14:20:22.66,4.7,A,80.0,29.9,3.0,1.221,100.0,100.0
14:20:22.86,4.7,A,80.0,27.2,3.0,1.101,100.0,100.0
14:20:23.06,4.7,A,80.0,21.8,3.0,0.892,100.0,100.0
14:20:23.26,4.7,A,80.0,18.4,3.0,0.755,100.0,100.0
14:20:23.46,4.7,A,80.0,16.9,3.0,0.693,100.0,100.0
14:20:23.66,4.8,A,80.0,13.7,3.0,0.547,100.0,100.0
14:20:23.86,4.8,A,80.0,12.9,3.0,0.513,100.0,100.0
14:20:24.06,4.8,A,80.0,10.5,3.0,0.423,100.0,100.0
14:20:24.26,4.8,A,80.0,9.0,3.0,0.362,100.0,100.0
14:20:24.46,4.7,A,80.0,8.4,3.0,0.341,100.0,100.0
14:20:24.66,4.7,A,80.0,7.1,3.0,0.286,100.0,100.0
14:20:24.86,4.7,A,80.0,6.5,3.0,0.262,100.0,100.0
14:20:25.06,4.7,A,80.0,5.9,3.0,0.24,100.0,100.0
14:20:25.26,4.7,A,80.0,5.4,3.0,0.222,100.0,100.0
14:20:25.46,4.7,A,80.0,4.9,3.0,0.2,100.0,100.0
14:20:25.66,4.7,A,80.0,4.4,3.0,0.181,100.0,100.0
14:20:25.86,4.7,A,80.0,4.1,3.0,0.166,100.0,100.0
14:20:26.06,4.8,A,80.0,3.6,3.0,0.145,100.0,100.0
