Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,20/10/2020 13:03:27
Disarm Time,20/10/2020 13:05:04
Duration,00:01:37
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
20/10/2020 13:04:29,Interval,11.96,33.21,62.0,0.36,13.96,288.0,279.0
20/10/2020 13:04:30,Interval,13.72,33.41,62.6,0.36,13.96,288.0,281.0
20/10/2020 13:04:31,Interval,13.44,33.27,62.0,0.38,13.96,288.0,292.0
20/10/2020 13:04:32,Interval,12.28,33.11,61.7,0.37,13.96,288.0,283.0
20/10/2020 13:04:33,Interval,11.49,32.99,61.9,0.33,13.96,288.0,279.0
20/10/2020 13:04:34,Interval,12.72,33.34,62.6,0.29,13.96,288.0,276.0
20/10/2020 13:04:35,Interval,12.64,33.42,62.9,0.33,13.96,288.0,278.0
20/10/2020 13:04:36,Interval,12.66,33.64,63.3,0.33,13.96,288.0,279.0
20/10/2020 13:04:37,Interval,13.10,33.99,63.7,0.36,13.96,288.0,283.0
20/10/2020 13:04:38,Interval,13.03,33.97,63.5,0.36,13.97,288.0,283.0
20/10/2020 13:04:39,Interval,12.50,34.18,63.6,0.34,13.96,288.0,282.0
20/10/2020 13:04:40,Interval,12.52,33.70,63.3,0.34,13.96,288.0,283.0
20/10/2020 13:04:41,Interval,12.74,34.01,63.5,0.35,13.96,288.0,284.0
20/10/2020 13:04:42,Interval,12.38,33.67,62.9,0.29,13.96,288.0,283.0
20/10/2020 13:04:43,Interval,12.13,33.31,62.5,0.29,13.96,288.0,280.0
20/10/2020 13:04:44,Interval,11.68,34.00,64.4,0.29,13.96,288.0,279.0
20/10/2020 13:04:45,Interval,11.54,34.05,64.2,0.29,13.96,288.0,278.0
20/10/2020 13:04:46,Interval,11.61,34.05,64.1,0.27,13.96,288.0,283.0
20/10/2020 13:04:47,Interval,11.91,34.06,64.3,0.31,13.96,288.0,278.0
20/10/2020 13:04:48,Interval,11.62,34.22,64.5,0.29,13.96,288.0,282.0
20/10/2020 13:04:49,Interval,11.70,34.78,64.9,0.35,13.96,288.0,283.0
20/10/2020 13:04:50,Interval,12.99,35.03,65.2,0.36,13.96,288.0,281.0
20/10/2020 13:04:51,Interval,12.99,35.13,65.2,0.32,13.96,288.0,276.0
20/10/2020 13:04:52,Interval,12.81,34.91,64.7,0.32,13.96,288.0,278.0
20/10/2020 13:04:53,Interval,12.39,34.37,64.6,0.30,13.96,288.0,278.0
20/10/2020 13:04:54,Interval,12.00,34.93,65.7,0.30,13.96,288.0,279.0
20/10/2020 13:04:55,Interval,11.79,35.29,66.0,0.31,13.96,288.0,278.0
20/10/2020 13:04:56,Interval,11.69,32.76,57.1,0.51,13.96,288.0,275.0
20/10/2020 13:04:57,Interval,11.63,28.64,53.0,0.32,13.96,288.0,273.0
20/10/2020 13:04:58,Interval,11.70,27.93,52.4,0.28,13.96,288.0,273.0
20/10/2020 13:04:59,Interval,11.81,27.59,51.8,0.28,13.96,288.0,270.0
20/10/2020 13:05:00,Interval,11.66,27.68,52.2,0.29,13.96,288.0,276.0
20/10/2020 13:05:01,Interval,11.48,27.67,51.9,0.26,13.96,288.0,277.0
20/10/2020 13:05:02,Interval,11.55,27.65,52.2,0.30,13.96,288.0,281.0
20/10/2020 13:05:03,Interval,12.12,28.06,52.5,0.27,13.96,288.0,273.0
20/10/2020 13:05:04,Interval,12.59,#N/A,#N/A,#N/A,#N/A,288.0,#N/A
