Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,20/10/2020 13:17:18
Disarm Time,20/10/2020 13:51:47
Duration,00:34:29
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
20/10/2020 13:18:18,Interval,10.39,31.73,60.3,0.26,13.98,270.0,268.0
20/10/2020 13:18:19,Interval,10.76,32.01,60.8,0.30,13.98,270.0,268.0
20/10/2020 13:18:20,Interval,11.20,32.23,60.6,0.30,13.98,270.0,264.0
20/10/2020 13:18:21,Interval,10.75,31.96,60.5,0.27,13.98,270.0,263.0
20/10/2020 13:18:22,Interval,10.36,31.81,60.3,0.27,13.98,270.0,265.0
20/10/2020 13:18:23,Interval,10.02,31.73,60.4,0.27,13.98,270.0,266.0
20/10/2020 13:18:24,Interval,9.87,31.60,60.1,0.26,13.98,270.0,265.0
20/10/2020 13:18:25,Interval,10.23,31.79,61.0,0.20,13.98,270.0,266.0
20/10/2020 13:18:26,Interval,10.11,32.29,61.5,0.22,13.98,270.0,268.0
20/10/2020 13:18:27,Interval,10.49,32.65,62.1,0.28,13.98,270.0,270.0
20/10/2020 13:18:28,Interval,9.78,32.56,61.8,0.24,13.98,270.0,267.0
20/10/2020 13:18:29,Interval,9.57,32.61,62.0,0.24,13.98,270.0,252.0
20/10/2020 13:18:30,Interval,9.87,32.47,61.8,0.25,13.98,270.0,258.0
20/10/2020 13:18:31,Interval,10.03,32.20,61.3,0.21,13.98,270.0,258.0
20/10/2020 13:18:32,Interval,10.55,32.47,61.8,0.27,13.98,270.0,255.0
20/10/2020 13:18:33,Interval,9.88,32.54,61.8,0.26,13.98,270.0,257.0
20/10/2020 13:18:34,Interval,10.03,32.70,62.1,0.27,13.98,270.0,251.0
20/10/2020 13:18:35,Interval,10.60,32.65,62.5,0.19,13.98,270.0,250.0
20/10/2020 13:18:36,Interval,9.92,33.07,63.1,0.23,13.98,270.0,255.0
20/10/2020 13:18:37,Interval,9.75,33.25,63.5,0.28,13.98,270.0,259.0
20/10/2020 13:18:38,Interval,10.71,33.83,63.9,0.28,13.98,270.0,249.0
20/10/2020 13:18:39,Interval,10.25,33.73,64.1,0.29,13.98,270.0,265.0
20/10/2020 13:18:40,Interval,9.61,33.09,62.7,0.22,13.98,270.0,260.0
20/10/2020 13:18:41,Interval,9.28,32.87,62.6,0.22,13.98,270.0,260.0
20/10/2020 13:18:42,Interval,9.48,33.36,63.7,0.26,13.98,270.0,260.0
20/10/2020 13:18:43,Interval,10.08,33.85,64.0,0.28,13.98,270.0,242.0
20/10/2020 13:18:44,Interval,10.72,33.56,63.6,0.23,13.98,270.0,250.0
20/10/2020 13:18:45,Interval,9.58,33.32,64.0,0.18,13.98,270.0,247.0
20/10/2020 13:18:46,Interval,8.85,34.04,65.1,0.27,13.98,270.0,265.0
20/10/2020 13:18:47,Interval,9.56,34.13,64.6,0.23,13.98,270.0,264.0
20/10/2020 13:18:48,Interval,10.51,34.31,65.6,0.25,13.98,270.0,257.0
20/10/2020 13:18:49,Interval,10.22,34.91,65.7,0.29,13.98,270.0,256.0
20/10/2020 13:18:50,Interval,9.93,34.57,65.6,0.28,13.98,270.0,258.0
20/10/2020 13:18:51,Interval,9.77,34.04,64.9,0.22,13.98,270.0,252.0
20/10/2020 13:18:52,Interval,9.07,33.84,64.6,0.19,13.98,270.0,252.0
20/10/2020 13:18:53,Interval,8.39,34.03,65.1,0.19,13.98,270.0,252.0
20/10/2020 13:18:54,Interval,8.42,33.71,64.5,0.20,13.98,270.0,253.0
20/10/2020 13:18:55,Interval,8.17,33.96,65.7,0.17,13.98,270.0,254.0
20/10/2020 13:18:56,Interval,8.17,34.34,66.4,0.20,13.98,270.0,253.0
20/10/2020 13:18:57,Interval,8.28,35.13,66.5,0.21,13.98,270.0,254.0
20/10/2020 13:18:58,Interval,9.14,35.16,66.8,0.24,13.98,270.0,254.0
20/10/2020 13:18:59,Interval,9.38,35.17,66.5,0.23,13.98,270.0,251.0
20/10/2020 13:19:00,Interval,9.23,35.35,67.0,0.23,13.98,270.0,251.0
20/10/2020 13:19:01,Interval,8.68,35.34,66.9,0.23,13.98,270.0,251.0
20/10/2020 13:19:02,Interval,8.69,35.23,67.0,0.21,13.98,270.0,253.0
20/10/2020 13:19:03,Interval,10.19,35.43,67.3,0.23,13.98,270.0,252.0
20/10/2020 13:19:04,Interval,10.60,35.31,66.8,0.26,13.98,270.0,257.0
20/10/2020 13:19:05,Interval,10.51,35.71,68.1,0.20,13.98,270.0,250.0
20/10/2020 13:19:06,Interval,10.00,36.36,68.9,0.27,13.98,270.0,248.0
20/10/2020 13:19:07,Interval,9.84,36.63,69.4,0.29,13.98,270.0,246.0
20/10/2020 13:19:08,Interval,10.37,36.90,69.7,0.35,13.98,270.0,256.0
20/10/2020 13:19:09,Interval,11.24,37.42,70.3,0.36,13.98,270.0,256.0
20/10/2020 13:19:10,Interval,11.01,36.99,69.2,0.30,13.98,270.0,262.0
20/10/2020 13:19:11,Interval,10.12,36.92,69.7,0.31,13.99,270.0,263.0
20/10/2020 13:19:12,Interval,10.50,37.58,70.4,0.40,13.98,270.0,262.0
20/10/2020 13:19:13,Interval,11.50,37.92,70.7,0.39,13.98,270.0,267.0
20/10/2020 13:19:14,Interval,11.87,37.47,70.4,0.36,13.98,270.0,252.0
20/10/2020 13:19:15,Interval,12.10,37.44,70.9,0.29,13.98,270.0,256.0
20/10/2020 13:19:16,Interval,12.05,37.96,71.5,0.29,13.98,270.0,257.0
20/10/2020 13:19:17,Interval,11.76,38.02,71.4,0.35,13.98,270.0,255.0
20/10/2020 13:19:18,Interval,11.49,37.88,71.3,0.31,13.98,270.0,252.0
20/10/2020 13:19:19,Interval,10.86,37.77,71.2,0.33,13.98,270.0,253.0
20/10/2020 13:19:20,Interval,11.31,38.23,71.6,0.33,13.98,270.0,252.0
20/10/2020 13:19:21,Interval,11.70,38.06,71.4,0.30,13.98,270.0,255.0
20/10/2020 13:19:22,Interval,11.09,38.06,71.7,0.36,13.98,270.0,253.0
20/10/2020 13:19:23,Interval,11.02,38.06,71.5,0.33,13.98,270.0,255.0
20/10/2020 13:19:24,Interval,11.14,37.93,71.5,0.33,13.98,270.0,257.0
20/10/2020 13:19:25,Interval,11.22,37.75,72.3,0.27,13.98,270.0,259.0
20/10/2020 13:19:26,Interval,10.73,38.67,72.8,0.28,13.98,270.0,252.0
20/10/2020 13:19:27,Interval,10.82,39.13,73.4,0.39,13.98,270.0,253.0
20/10/2020 13:19:28,Interval,11.14,39.68,73.8,0.36,13.98,270.0,250.0
20/10/2020 13:19:29,Interval,10.71,39.32,73.3,0.38,13.98,270.0,253.0
20/10/2020 13:19:30,Interval,11.11,39.37,73.3,0.37,13.98,270.0,252.0
20/10/2020 13:19:31,Interval,11.00,39.17,73.5,0.36,13.98,270.0,252.0
20/10/2020 13:19:32,Interval,11.38,39.07,73.1,0.35,13.98,270.0,254.0
20/10/2020 13:19:33,Interval,10.82,39.16,73.4,0.32,13.98,270.0,255.0
20/10/2020 13:19:34,Interval,10.71,39.24,73.4,0.35,13.98,270.0,254.0
20/10/2020 13:19:35,Interval,10.57,39.15,74.2,0.27,13.98,270.0,254.0
20/10/2020 13:19:36,Interval,10.65,39.94,75.0,0.35,13.98,270.0,253.0
20/10/2020 13:19:37,Interval,10.73,39.91,75.2,0.31,13.98,270.0,252.0
20/10/2020 13:19:38,Interval,10.35,39.74,74.7,0.33,13.98,270.0,252.0
20/10/2020 13:19:39,Interval,10.36,39.99,74.8,0.31,13.98,270.0,251.0
20/10/2020 13:19:40,Interval,10.08,39.67,74.7,0.29,13.98,270.0,251.0
20/10/2020 13:19:41,Interval,9.81,39.58,74.4,0.30,13.98,270.0,251.0
20/10/2020 13:19:42,Interval,10.12,39.84,74.6,0.31,13.98,270.0,253.0
20/10/2020 13:19:43,Interval,9.73,39.87,74.9,0.33,13.98,270.0,254.0
20/10/2020 13:19:44,Interval,10.22,40.11,74.9,0.35,13.98,270.0,255.0
20/10/2020 13:19:45,Interval,11.44,40.41,76.5,0.35,13.98,270.0,240.0
20/10/2020 13:19:46,Interval,11.84,41.75,77.9,0.42,13.98,270.0,245.0
20/10/2020 13:19:47,Interval,11.82,42.03,78.1,0.45,13.98,270.0,247.0
20/10/2020 13:19:48,Interval,12.03,42.17,78.2,0.46,13.98,270.0,251.0
20/10/2020 13:19:49,Interval,12.34,41.89,77.7,0.41,13.98,270.0,264.0
20/10/2020 13:19:50,Interval,11.51,41.49,77.4,0.40,13.98,270.0,246.0
20/10/2020 13:19:51,Interval,11.21,41.64,77.7,0.41,13.98,270.0,255.0
20/10/2020 13:19:52,Interval,12.30,41.75,77.8,0.42,13.98,270.0,265.0
20/10/2020 13:19:53,Interval,11.63,41.49,77.4,0.42,13.98,270.0,264.0
20/10/2020 13:19:54,Interval,11.26,41.64,77.8,0.42,13.98,270.0,257.0
20/10/2020 13:19:55,Interval,11.05,41.54,78.4,0.36,13.98,270.0,253.0
20/10/2020 13:19:56,Interval,11.50,42.40,78.8,0.43,13.98,270.0,254.0
20/10/2020 13:19:57,Interval,11.61,42.08,78.7,0.34,13.98,270.0,254.0
20/10/2020 13:19:58,Interval,11.31,42.33,78.8,0.36,13.98,270.0,249.0
20/10/2020 13:19:59,Interval,11.12,42.35,79.1,0.40,13.98,270.0,256.0
20/10/2020 13:20:00,Interval,11.10,42.66,79.5,0.38,13.98,270.0,250.0
20/10/2020 13:20:01,Interval,11.86,42.61,79.1,0.40,13.98,270.0,263.0
20/10/2020 13:20:02,Interval,12.35,42.75,79.8,0.41,13.98,270.0,260.0
20/10/2020 13:20:03,Interval,11.90,43.13,80.0,0.44,13.98,270.0,257.0
20/10/2020 13:20:04,Interval,11.73,43.47,80.1,0.50,13.98,270.0,250.0
20/10/2020 13:20:05,Interval,11.26,43.17,80.4,0.35,13.98,270.0,253.0
20/10/2020 13:20:06,Interval,11.93,43.81,81.1,0.42,13.98,270.0,249.0
20/10/2020 13:20:07,Interval,11.55,43.51,80.7,0.39,13.98,270.0,254.0
20/10/2020 13:20:08,Interval,10.87,43.44,80.9,0.36,13.98,270.0,260.0
20/10/2020 13:20:09,Interval,10.76,43.25,80.6,0.33,13.98,270.0,257.0
20/10/2020 13:20:10,Interval,10.69,43.66,81.2,0.43,13.98,270.0,258.0
20/10/2020 13:20:11,Interval,10.92,43.46,81.1,0.42,13.98,270.0,259.0
20/10/2020 13:20:12,Interval,11.07,43.29,80.9,0.38,13.98,270.0,259.0
20/10/2020 13:20:13,Interval,10.89,43.27,81.1,0.38,13.98,270.0,261.0
20/10/2020 13:20:14,Interval,11.32,43.44,80.9,0.43,13.98,270.0,262.0
20/10/2020 13:20:15,Interval,11.47,43.68,82.2,0.40,13.98,270.0,252.0
20/10/2020 13:20:16,Interval,11.43,44.47,82.6,0.37,13.98,270.0,261.0
20/10/2020 13:20:17,Interval,11.43,44.68,83.4,0.48,13.98,270.0,256.0
20/10/2020 13:20:18,Interval,10.88,44.52,82.9,0.45,13.98,270.0,256.0
20/10/2020 13:20:19,Interval,9.77,44.58,82.8,0.42,13.98,270.0,263.0
20/10/2020 13:20:20,Interval,10.35,44.37,82.7,0.42,13.98,270.0,254.0
20/10/2020 13:20:21,Interval,11.00,44.09,82.3,0.32,13.98,270.0,248.0
20/10/2020 13:20:22,Interval,10.22,44.52,83.3,0.45,13.98,270.0,260.0
20/10/2020 13:20:23,Interval,10.32,44.66,82.5,0.41,13.98,270.0,253.0
20/10/2020 13:20:24,Interval,10.59,44.65,82.9,0.43,13.98,270.0,257.0
20/10/2020 13:20:25,Interval,10.89,44.38,83.7,0.31,13.98,270.0,262.0
20/10/2020 13:20:26,Interval,11.57,45.52,84.6,0.41,14.00,270.0,261.0
20/10/2020 13:20:27,Interval,11.54,45.21,84.5,0.43,13.98,270.0,259.0
20/10/2020 13:20:28,Interval,11.34,45.36,84.4,0.41,13.98,270.0,259.0
20/10/2020 13:20:29,Interval,10.93,45.35,84.5,0.40,13.98,270.0,258.0
20/10/2020 13:20:30,Interval,10.44,45.43,84.6,0.37,13.98,270.0,263.0
20/10/2020 13:20:31,Interval,10.43,45.32,84.6,0.41,13.98,270.0,263.0
20/10/2020 13:20:32,Interval,9.91,45.43,84.9,0.42,13.98,270.0,263.0
20/10/2020 13:20:33,Interval,9.67,45.36,84.5,0.34,13.98,270.0,263.0
20/10/2020 13:20:34,Interval,10.06,45.39,84.3,0.38,13.98,270.0,265.0
20/10/2020 13:20:35,Interval,10.04,45.51,85.5,0.36,13.98,270.0,262.0
20/10/2020 13:20:36,Interval,10.49,46.83,86.5,0.46,13.98,270.0,261.0
20/10/2020 13:20:37,Interval,10.79,47.03,86.9,0.48,13.98,270.0,256.0
20/10/2020 13:20:38,Interval,11.13,47.46,87.5,0.54,13.98,270.0,259.0
20/10/2020 13:20:39,Interval,11.31,47.11,86.9,0.45,13.98,270.0,265.0
20/10/2020 13:20:40,Interval,10.96,46.87,86.5,0.44,13.98,270.0,263.0
20/10/2020 13:20:41,Interval,11.13,46.55,86.6,0.45,13.98,270.0,258.0
20/10/2020 13:20:42,Interval,11.12,46.69,86.5,0.42,13.98,270.0,261.0
20/10/2020 13:20:43,Interval,10.83,46.52,86.2,0.40,13.98,270.0,262.0
20/10/2020 13:20:44,Interval,10.61,46.59,86.5,0.42,13.98,270.0,253.0
20/10/2020 13:20:45,Interval,10.78,46.66,87.4,0.36,13.98,270.0,265.0
20/10/2020 13:20:46,Interval,10.13,47.49,88.6,0.43,13.98,270.0,266.0
20/10/2020 13:20:47,Interval,10.87,47.91,88.7,0.50,13.98,270.0,285.0
20/10/2020 13:20:48,Interval,12.14,48.71,89.3,0.51,13.98,270.0,295.0
20/10/2020 13:20:49,Interval,11.79,48.32,89.0,0.47,13.98,270.0,296.0
20/10/2020 13:20:50,Interval,11.41,48.71,89.9,0.58,13.98,270.0,275.0
20/10/2020 13:20:51,Interval,12.10,48.04,88.6,0.46,13.98,270.0,263.0
20/10/2020 13:20:52,Interval,11.50,48.07,88.6,0.47,13.98,270.0,260.0
20/10/2020 13:20:53,Interval,11.19,47.71,88.3,0.42,13.98,270.0,261.0
20/10/2020 13:20:54,Interval,10.58,47.68,88.4,0.43,13.98,270.0,255.0
20/10/2020 13:20:55,Interval,10.63,47.84,89.9,0.40,13.98,270.0,262.0
20/10/2020 13:20:56,Interval,10.79,48.89,90.7,0.55,13.98,270.0,264.0
20/10/2020 13:20:57,Interval,11.17,49.08,90.2,0.49,13.98,270.0,265.0
20/10/2020 13:20:58,Interval,10.98,48.61,90.3,0.44,13.98,270.0,265.0
20/10/2020 13:20:59,Interval,11.18,48.96,90.8,0.46,13.98,270.0,279.0
20/10/2020 13:21:00,Interval,11.57,48.46,90.5,0.42,13.98,270.0,280.0
20/10/2020 13:21:01,Interval,10.98,48.78,90.3,0.44,13.98,270.0,271.0
20/10/2020 13:21:02,Interval,10.92,48.87,90.5,0.43,13.98,270.0,272.0
20/10/2020 13:21:03,Interval,10.94,48.40,90.3,0.44,13.98,270.0,272.0
20/10/2020 13:21:04,Interval,11.53,48.09,90.2,0.42,13.98,270.0,284.0
20/10/2020 13:21:05,Interval,10.66,48.38,91.2,0.34,13.98,270.0,278.0
20/10/2020 13:21:06,Interval,10.63,49.49,91.8,0.43,13.98,270.0,269.0
20/10/2020 13:21:07,Interval,10.84,49.66,91.7,0.40,13.98,270.0,278.0
20/10/2020 13:21:08,Interval,11.57,49.35,92.1,0.41,13.98,270.0,276.0
20/10/2020 13:21:09,Interval,9.92,49.53,92.2,0.45,13.98,270.0,277.0
20/10/2020 13:21:10,Interval,9.54,49.24,91.6,0.39,13.98,270.0,264.0
20/10/2020 13:21:11,Interval,9.99,49.44,92.2,0.48,13.98,270.0,266.0
20/10/2020 13:21:12,Interval,12.70,50.69,93.5,0.60,13.98,270.0,261.0
20/10/2020 13:21:13,Interval,13.51,50.53,93.0,0.53,13.98,270.0,272.0
20/10/2020 13:21:14,Interval,12.99,50.44,92.9,0.54,13.98,270.0,264.0
20/10/2020 13:21:15,Interval,12.34,50.51,93.8,0.43,13.98,270.0,261.0
20/10/2020 13:21:16,Interval,11.99,51.27,94.2,0.50,13.98,270.0,260.0
20/10/2020 13:21:17,Interval,12.44,51.44,94.7,0.54,13.98,270.0,258.0
20/10/2020 13:21:18,Interval,11.97,51.35,95.2,0.53,13.98,270.0,261.0
20/10/2020 13:21:19,Interval,12.50,51.01,94.1,0.48,13.98,270.0,268.0
20/10/2020 13:21:20,Interval,11.67,50.95,94.4,0.50,13.98,270.0,266.0
20/10/2020 13:21:21,Interval,11.59,50.96,94.2,0.47,13.98,270.0,267.0
20/10/2020 13:21:22,Interval,11.98,50.96,93.9,0.48,13.98,270.0,265.0
20/10/2020 13:21:23,Interval,11.56,50.87,94.0,0.50,13.98,270.0,263.0
20/10/2020 13:21:24,Interval,11.74,50.96,94.5,0.51,13.98,270.0,266.0
20/10/2020 13:21:25,Interval,10.92,51.22,95.6,0.45,13.98,270.0,263.0
20/10/2020 13:21:26,Interval,11.28,51.90,96.6,0.53,13.98,270.0,265.0
20/10/2020 13:21:27,Interval,11.26,51.93,96.6,0.53,13.98,270.0,266.0
20/10/2020 13:21:28,Interval,10.60,51.89,95.7,0.59,13.98,270.0,262.0
20/10/2020 13:21:29,Interval,11.10,52.19,96.3,0.60,13.98,270.0,273.0
20/10/2020 13:21:30,Interval,12.06,52.34,96.7,0.59,13.98,270.0,268.0
20/10/2020 13:21:31,Interval,12.64,52.56,96.8,0.60,13.98,270.0,264.0
20/10/2020 13:21:32,Interval,12.69,52.13,96.1,0.51,13.98,270.0,271.0
20/10/2020 13:21:33,Interval,11.50,51.89,96.6,0.49,13.98,270.0,262.0
20/10/2020 13:21:34,Interval,11.43,51.88,96.5,0.48,13.98,270.0,263.0
20/10/2020 13:21:35,Interval,11.39,52.18,97.9,0.42,13.98,270.0,263.0
20/10/2020 13:21:36,Interval,11.43,52.92,97.5,0.46,13.98,270.0,271.0
20/10/2020 13:21:37,Interval,11.83,52.87,97.8,0.53,13.98,270.0,261.0
20/10/2020 13:21:38,Interval,11.04,52.71,97.9,0.52,13.98,270.0,262.0
20/10/2020 13:21:39,Interval,10.97,52.72,97.6,0.49,13.98,270.0,266.0
20/10/2020 13:21:40,Interval,11.41,53.09,98.5,0.60,13.98,270.0,266.0
20/10/2020 13:21:41,Interval,12.52,53.42,98.7,0.57,13.99,270.0,267.0
20/10/2020 13:21:42,Interval,12.06,53.60,98.6,0.61,13.98,270.0,265.0
20/10/2020 13:21:43,Interval,12.31,53.45,99.2,0.61,13.98,270.0,263.0
20/10/2020 13:21:44,Interval,12.34,53.54,98.4,0.61,13.98,270.0,265.0
20/10/2020 13:21:45,Interval,12.10,53.16,99.6,0.44,13.98,270.0,268.0
20/10/2020 13:21:46,Interval,11.98,54.21,99.5,0.53,13.98,270.0,262.0
20/10/2020 13:21:47,Interval,11.64,53.80,99.8,0.59,13.98,270.0,262.0
20/10/2020 13:21:48,Interval,11.13,54.12,100.1,0.54,13.98,270.0,260.0
20/10/2020 13:21:49,Interval,11.05,53.94,99.8,0.60,13.98,270.0,261.0
20/10/2020 13:21:50,Interval,10.92,53.73,99.7,0.51,13.98,270.0,257.0
20/10/2020 13:21:51,Interval,10.57,53.90,100.0,0.50,13.98,270.0,265.0
20/10/2020 13:21:52,Interval,10.11,53.55,99.8,0.45,13.98,270.0,262.0
20/10/2020 13:21:53,Interval,9.97,53.53,100.5,0.48,13.98,270.0,259.0
20/10/2020 13:21:54,Interval,10.16,53.93,100.2,0.44,13.98,270.0,261.0
20/10/2020 13:21:55,Interval,10.29,53.84,101.5,0.42,13.98,270.0,255.0
20/10/2020 13:21:56,Interval,9.53,54.94,102.6,0.55,13.98,270.0,258.0
20/10/2020 13:21:57,Interval,10.02,55.38,101.9,0.56,13.98,270.0,258.0
20/10/2020 13:21:58,Interval,10.30,55.52,101.8,0.61,13.98,270.0,258.0
20/10/2020 13:21:59,Interval,10.00,55.45,102.2,0.69,13.98,270.0,259.0
20/10/2020 13:22:00,Interval,9.86,54.78,101.8,0.57,13.98,270.0,253.0
20/10/2020 13:22:01,Interval,10.07,54.45,100.8,0.43,13.98,270.0,257.0
20/10/2020 13:22:02,Interval,9.48,54.39,101.4,0.49,13.98,270.0,251.0
20/10/2020 13:22:03,Interval,9.58,53.88,101.3,0.42,13.98,270.0,253.0
20/10/2020 13:22:04,Interval,10.24,53.82,102.3,0.48,13.98,270.0,252.0
20/10/2020 13:22:05,Interval,10.39,54.79,103.3,0.40,13.98,270.0,257.0
20/10/2020 13:22:06,Interval,9.76,55.73,104.3,0.48,13.98,270.0,255.0
20/10/2020 13:22:07,Interval,10.34,56.03,103.7,0.47,13.98,270.0,257.0
20/10/2020 13:22:08,Interval,10.37,55.79,104.4,0.42,13.98,270.0,257.0
20/10/2020 13:22:09,Interval,10.16,56.14,104.0,0.54,13.98,270.0,258.0
20/10/2020 13:22:10,Interval,10.22,56.16,104.5,0.56,13.98,270.0,258.0
20/10/2020 13:22:11,Interval,9.86,56.34,104.1,0.61,13.98,270.0,258.0
20/10/2020 13:22:12,Interval,9.61,56.09,103.7,0.55,13.98,270.0,259.0
20/10/2020 13:22:13,Interval,9.60,55.81,103.4,0.54,13.98,270.0,257.0
20/10/2020 13:22:14,Interval,9.45,55.61,102.7,0.46,13.98,270.0,259.0
