0.844,4.2,A,150.0,0.0,100.0,100.0
0.948,4.2,A,150.0,0.0,100.0,100.0
1.052,4.2,A,150.0,0.0,100.0,100.0
1.156,4.5,A,150.0,0.0,100.0,100.0
1.26,4.5,A,150.0,0.0,100.0,100.0
1.364,4.5,A,150.0,0.0,100.0,100.0
1.468,4.7,A,150.0,0.0,100.0,100.0
1.572,4.7,A,150.0,0.0,100.0,100.0
1.676,4.7,A,150.0,0.0,100.0,100.0
1.78,4.7,A,150.0,0.0,100.0,100.0
1.884,4.7,A,150.0,0.0,100.0,100.0
1.988,4.7,A,150.0,0.0,100.0,100.0
2.092,4.7,A,150.0,0.0,100.0,100.0
2.196,4.7,A,150.0,0.0,100.0,100.0
2.3,4.4,A,150.0,0.0,100.0,100.0
2.404,4.4,A,150.0,0.0,100.0,100.0
2.508,4.4,A,150.0,0.0,100.0,100.0
2.612,4.4,A,150.0,0.0,100.0,100.0
2.716,4.1,A,150.0,0.0,100.0,100.0
2.82,4.1,A,150.0,0.0,100.0,100.0
2.924,4.1,A,150.0,0.0,100.0,100.0
3.028,4.1,A,150.0,0.0,100.0,100.0
3.132,3.9,A,150.0,0.0,100.0,100.0
3.236,3.9,A,150.0,0.0,100.0,100.0
3.34,3.9,A,150.0,0.0,100.0,100.0
3.444,3.9,A,150.0,0.0,100.0,100.0
3.548,3.9,A,150.0,0.0,100.0,100.0
3.652,4.2,A,150.0,0.0,100.0,100.0
3.756,4.2,A,150.0,0.0,100.0,100.0
3.86,4.2,A,150.0,0.0,100.0,100.0
3.964,4.2,A,150.0,0.0,100.0,100.0
4.068,4.4,A,150.0,0.0,100.0,100.0
4.172,4.4,A,150.0,0.0,100.0,100.0
4.276,4.4,A,150.0,0.0,100.0,100.0
4.38,4.6,A,150.0,0.0,100.0,100.0
4.484,4.6,A,150.0,0.0,100.0,100.0
4.588,4.6,A,150.0,0.0,100.0,100.0
4.692,4.6,A,150.0,0.0,100.0,100.0
4.796,4.7,A,150.0,0.0,100.0,100.0
4.9,4.7,A,150.0,0.0,100.0,100.0
5.004,4.7,A,150.0,0.0,100.0,100.0
5.108,4.7,A,150.0,0.0,100.0,100.0
5.212,4.7,A,150.0,0.0,100.0,100.0
5.316,4.7,A,150.0,0.0,100.0,100.0
5.42,4.7,A,150.0,0.0,100.0,100.0
5.524,4.6,A,150.0,0.0,100.0,100.0
5.628,4.6,A,150.0,0.0,100.0,100.0
5.732,4.6,A,150.0,0.0,100.0,100.0
5.836,4.6,A,150.0,0.0,100.0,100.0
5.94,4.5,A,150.0,0.0,100.0,100.0
6.044,4.5,A,150.0,0.0,100.0,100.0
6.148,4.5,A,150.0,0.0,100.0,100.0
6.252,4.5,A,150.0,0.0,100.0,100.0
6.356,4.6,A,150.0,0.0,100.0,100.0
6.46,4.6,A,150.0,0.0,100.0,100.0
6.564,4.6,A,150.0,0.0,100.0,100.0
6.668,4.6,A,150.0,0.0,100.0,100.0
6.772,4.6,A,150.0,0.0,100.0,100.0
6.876,4.6,A,150.0,0.0,100.0,100.0
6.98,4.6,A,150.0,0.0,100.0,100.0
7.084,4.6,A,150.0,0.0,100.0,100.0
7.188,4.6,A,150.0,0.0,100.0,100.0
7.292,4.6,A,150.0,0.0,100.0,100.0
7.396,4.6,A,150.0,0.0,100.0,100.0
7.5,4.7,A,150.0,0.0,100.0,100.0
7.604,4.7,A,150.0,0.0,100.0,100.0
7.708,4.7,A,150.0,0.0,100.0,100.0
7.812,4.7,A,150.0,0.0,100.0,100.0
7.916,4.8,A,150.0,0.0,100.0,100.0
8.02,4.8,A,150.0,0.0,100.0,100.0
8.124,4.8,A,150.0,0.0,100.0,100.0
8.228,4.6,A,150.0,0.0,100.0,100.0
8.332,4.6,A,150.0,0.0,100.0,100.0
8.436,4.6,A,150.0,0.0,100.0,100.0
8.54,4.6,A,150.0,0.0,100.0,100.0
8.644,4.4,A,150.0,0.0,100.0,100.0
8.748,4.4,A,150.0,0.0,100.0,100.0
8.852,4.4,A,150.0,0.0,100.0,100.0
8.956,4.4,A,150.0,0.0,100.0,100.0
9.06,4.3,A,150.0,0.0,100.0,100.0
9.164,4.3,A,150.0,0.0,100.0,100.0
9.268,4.3,A,150.0,0.0,100.0,100.0
9.372,4.3,A,150.0,0.0,100.0,100.0
9.476,4.3,A,150.0,0.0,100.0,100.0
9.58,4.3,A,150.0,0.0,100.0,100.0
9.684,4.3,A,150.0,0.0,100.0,100.0
9.788,4.3,A,150.0,0.0,100.0,100.0
9.892,4.2,A,150.0,0.0,100.0,100.0
9.996,4.2,A,150.0,0.0,100.0,100.0
10.1,4.2,A,150.0,0.0,100.0,100.0
10.204,4.2,A,150.0,0.0,100.0,100.0
10.308,4.2,A,150.0,0.0,100.0,100.0
10.412,4.2,A,150.0,0.0,100.0,100.0
10.516,4.2,A,150.0,0.0,100.0,100.0
10.62,4.2,A,150.0,0.0,100.0,100.0
10.724,4.7,A,150.0,0.0,100.0,100.0
10.828,4.7,A,150.0,0.0,100.0,100.0
10.932,4.7,A,150.0,0.0,100.0,100.0
11.036,5.1,A,150.0,0.0,100.0,100.0
11.14,5.1,A,150.0,0.0,100.0,100.0
11.244,5.1,A,150.0,0.0,100.0,100.0
11.348,5.1,A,150.0,0.0,100.0,100.0
11.452,5.3,A,150.0,0.0,100.0,100.0
11.556,5.3,A,150.0,0.0,100.0,100.0
11.66,5.3,A,150.0,0.0,100.0,100.0
11.764,5.3,A,150.0,0.0,100.0,100.0
11.868,5.3,A,150.0,0.0,100.0,100.0
11.972,5.3,A,150.0,0.0,100.0,100.0
12.076,5.3,A,150.0,0.0,100.0,100.0
12.18,5.3,A,150.0,0.0,100.0,100.0
12.284,5.3,A,150.0,0.0,100.0,100.0
12.388,5.2,A,150.0,0.0,100.0,100.0
12.492,5.2,A,150.0,0.0,100.0,100.0
12.596,5.2,A,150.0,0.0,100.0,100.0
12.7,5.3,A,150.0,0.0,100.0,100.0
12.804,5.3,A,150.0,0.0,100.0,100.0
12.908,5.3,A,150.0,0.0,100.0,100.0
13.012,5.4,A,150.0,0.0,100.0,100.0
13.116,5.4,A,150.0,0.0,100.0,100.0
13.22,5.4,A,150.0,0.0,100.0,100.0
13.324,5.4,A,150.0,0.0,100.0,100.0
13.428,5.2,A,150.0,0.0,100.0,100.0
13.532,5.2,A,150.0,0.0,100.0,100.0
13.636,5.2,A,150.0,0.0,100.0,100.0
13.74,5.0,A,150.0,0.0,100.0,100.0
13.844,5.0,A,150.0,0.0,100.0,100.0
13.948,5.0,A,150.0,0.0,100.0,100.0
14.052,5.0,A,150.0,0.0,100.0,100.0
14.156,4.8,A,150.0,0.0,100.0,100.0
14.26,4.8,A,150.0,0.0,100.0,100.0
14.364,4.8,A,150.0,0.0,100.0,100.0
14.468,4.6,A,150.0,0.0,100.0,100.0
14.572,4.6,A,150.0,0.0,100.0,100.0
14.676,4.6,A,150.0,0.0,100.0,100.0
14.78,4.6,A,150.0,0.0,100.0,100.0
14.884,4.3,A,150.0,0.0,100.0,100.0
14.988,4.3,A,150.0,0.0,100.0,100.0
15.092,4.3,A,150.0,0.0,100.0,100.0
15.196,4.3,A,150.0,0.0,100.0,100.0
15.3,4.3,A,150.0,0.0,100.0,100.0
15.404,4.0,A,150.0,0.0,100.0,100.0
15.508,4.0,A,150.0,0.0,100.0,100.0
15.612,4.0,A,150.0,0.0,100.0,100.0
15.716,4.0,A,150.0,0.0,100.0,100.0
15.82,3.8,A,150.0,0.0,100.0,100.0
15.924,3.8,A,150.0,0.0,100.0,100.0
16.028,3.8,A,150.0,0.0,100.0,100.0
16.132,3.8,A,150.0,0.0,100.0,100.0
16.236,3.8,A,150.0,0.0,100.0,100.0
16.34,3.8,A,150.0,0.0,100.0,100.0
16.444,3.5,A,150.0,0.0,100.0,100.0
16.548,3.5,A,150.0,0.0,100.0,100.0
16.652,3.5,A,150.0,0.0,100.0,100.0
16.756,3.5,A,150.0,0.0,100.0,100.0
16.86,3.5,A,150.0,0.0,100.0,100.0
16.964,3.4,A,150.0,0.0,100.0,100.0
17.068,3.4,A,150.0,0.0,100.0,100.0
17.172,3.4,A,150.0,0.0,100.0,100.0
17.276,3.4,A,150.0,0.0,100.0,100.0
17.38,3.4,A,150.0,0.0,100.0,100.0
17.484,3.4,A,150.0,0.0,100.0,100.0
17.588,3.3,A,150.0,0.0,100.0,100.0
17.692,3.3,A,150.0,0.0,100.0,100.0
17.796,3.3,A,150.0,0.0,100.0,100.0
17.9,3.3,A,150.0,0.0,100.0,100.0
18.004,3.3,A,150.0,0.0,100.0,100.0
18.108,3.3,A,150.0,0.0,100.0,100.0
18.212,3.3,A,150.0,0.0,100.0,100.0
18.316,3.3,A,150.0,0.0,100.0,100.0
18.42,3.3,A,150.0,0.0,100.0,100.0
18.524,3.3,A,150.0,0.0,100.0,100.0
18.628,3.8,A,150.0,0.0,100.0,100.0
18.732,3.8,A,150.0,0.0,100.0,100.0
18.836,3.8,A,150.0,0.0,100.0,100.0
18.94,3.8,A,150.0,0.0,100.0,100.0
19.044,4.5,A,150.0,0.0,100.0,100.0
19.148,4.5,A,150.0,0.0,100.0,100.0
19.252,4.5,A,150.0,0.0,100.0,100.0
19.356,4.7,A,150.0,0.0,100.0,100.0
19.46,4.7,A,150.0,0.0,100.0,100.0
19.564,4.7,A,150.0,0.0,100.0,100.0
19.668,4.7,A,150.0,0.0,100.0,100.0
19.772,4.7,A,150.0,0.0,100.0,100.0
19.876,4.7,A,150.0,0.0,100.0,100.0
19.98,4.7,A,150.0,0.0,100.0,100.0
20.084,4.7,A,150.0,0.0,100.0,100.0
20.188,4.3,A,150.0,0.0,100.0,100.0
20.292,4.3,A,150.0,0.0,100.0,100.0
20.396,4.3,A,150.0,0.0,100.0,100.0
20.5,4.3,A,150.0,0.0,100.0,100.0
20.604,4.3,A,150.0,0.0,100.0,100.0
20.708,3.8,A,150.0,0.0,100.0,100.0
20.82,3.8,A,150.0,0.0,100.0,100.0
20.925,3.8,A,150.0,0.0,100.0,100.0
21.029,3.8,A,150.0,0.0,100.0,100.0
21.133,3.8,A,150.0,0.0,100.0,100.0
21.237,3.8,A,150.0,0.0,100.0,100.0
21.341,3.0,A,150.0,0.0,100.0,100.0
21.445,3.0,A,150.0,0.0,100.0,100.0
21.549,3.0,A,150.0,0.0,100.0,100.0
21.653,3.0,A,150.0,0.0,100.0,100.0
21.757,3.0,A,150.0,0.0,100.0,100.0
21.861,3.0,A,150.0,0.0,100.0,100.0
