Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,24/07/2020 14:47:42
Disarm Time,24/07/2020 15:08:35
Duration,00:20:53
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
24/07/2020 14:48:44,Interval,13.06,24.64,45.1,0.27,12.78,270.0,273.0
24/07/2020 14:48:45,Interval,13.56,25.56,46.5,0.32,12.78,270.0,274.0
24/07/2020 14:48:46,Interval,13.73,25.40,45.9,0.31,12.78,270.0,271.0
24/07/2020 14:48:47,Interval,13.34,26.31,47.6,0.38,12.78,270.0,274.0
24/07/2020 14:48:48,Interval,13.17,25.80,46.4,0.31,12.78,270.0,266.0
24/07/2020 14:48:49,Interval,14.47,26.75,56.2,0.00,12.78,270.0,274.0
24/07/2020 14:48:50,Interval,15.42,33.51,61.9,0.31,12.78,270.0,274.0
24/07/2020 14:48:51,Interval,15.70,35.53,64.0,0.43,12.78,270.0,275.0
24/07/2020 14:48:52,Interval,15.51,35.58,64.2,0.50,12.78,270.0,275.0
24/07/2020 14:48:53,Interval,15.80,36.22,64.4,0.45,12.78,270.0,277.0
24/07/2020 14:48:54,Interval,15.15,35.66,64.1,0.46,12.78,270.0,281.0
24/07/2020 14:48:55,Interval,16.19,35.75,64.0,0.43,12.78,270.0,278.0
24/07/2020 14:48:56,Interval,15.68,36.09,64.8,0.47,12.78,270.0,278.0
24/07/2020 14:48:57,Interval,15.27,35.77,64.2,0.50,12.78,270.0,276.0
24/07/2020 14:48:58,Interval,15.22,35.78,63.6,0.43,12.78,270.0,275.0
24/07/2020 14:48:59,Interval,15.16,35.59,63.9,0.46,12.78,270.0,275.0
24/07/2020 14:49:00,Interval,14.81,35.24,63.0,0.38,12.78,270.0,273.0
24/07/2020 14:49:01,Interval,14.56,35.45,64.0,0.41,12.78,270.0,271.0
24/07/2020 14:49:02,Interval,13.72,34.70,62.9,0.38,12.78,270.0,267.0
24/07/2020 14:49:03,Interval,13.99,35.13,62.9,0.38,12.78,270.0,271.0
24/07/2020 14:49:04,Interval,14.33,34.96,63.3,0.41,12.78,270.0,269.0
24/07/2020 14:49:05,Interval,14.14,34.91,62.7,0.36,12.78,270.0,270.0
24/07/2020 14:49:06,Interval,14.54,35.00,63.2,0.37,12.78,270.0,266.0
24/07/2020 14:49:07,Interval,14.10,34.47,62.7,0.37,12.78,270.0,268.0
24/07/2020 14:49:08,Interval,14.11,35.38,63.5,0.39,12.78,270.0,270.0
24/07/2020 14:49:09,Interval,15.22,35.55,64.2,0.49,12.78,270.0,274.0
24/07/2020 14:49:10,Interval,14.94,35.34,63.3,0.39,12.78,270.0,271.0
24/07/2020 14:49:11,Interval,15.43,36.10,64.4,0.51,12.78,270.0,269.0
24/07/2020 14:49:12,Interval,15.42,35.76,64.5,0.49,12.78,270.0,270.0
