Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,24/07/2020 13:02:00
Disarm Time,24/07/2020 13:22:53
Duration,00:20:53
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
24/07/2020 13:03:00,Interval,15.16,124.81,198.0,1.19,12.74,270.0,282.0
24/07/2020 13:03:01,Interval,15.08,124.89,198.6,1.20,12.74,270.0,279.0
24/07/2020 13:03:02,Interval,15.56,125.46,197.8,1.54,12.74,270.0,284.0
24/07/2020 13:03:03,Interval,15.45,124.67,198.7,1.61,12.74,270.0,279.0
24/07/2020 13:03:04,Interval,14.46,124.39,198.7,1.64,12.74,270.0,284.0
24/07/2020 13:03:05,Interval,13.52,123.77,198.7,1.26,12.74,270.0,284.0
24/07/2020 13:03:06,Interval,14.48,124.91,198.2,1.00,12.74,270.0,282.0
24/07/2020 13:03:07,Interval,15.07,125.34,198.9,1.49,12.74,270.0,285.0
24/07/2020 13:03:08,Interval,16.55,125.15,199.9,1.33,12.74,270.0,277.0
24/07/2020 13:03:09,Interval,15.06,123.97,198.1,0.87,12.74,270.0,295.0
24/07/2020 13:03:10,Interval,13.47,124.25,198.7,0.97,12.74,270.0,278.0
24/07/2020 13:03:11,Interval,14.51,124.60,198.7,1.13,12.74,270.0,277.0
24/07/2020 13:03:12,Interval,14.23,125.24,197.4,1.18,12.74,270.0,282.0
24/07/2020 13:03:13,Interval,14.22,124.15,198.6,1.20,12.74,270.0,289.0
24/07/2020 13:03:14,Interval,12.99,122.95,199.2,0.88,12.74,270.0,270.0
24/07/2020 13:03:15,Interval,13.27,123.69,199.3,0.99,12.74,270.0,281.0
24/07/2020 13:03:16,Interval,12.69,123.84,198.9,1.07,12.74,270.0,284.0
24/07/2020 13:03:17,Interval,13.53,123.58,199.8,1.04,12.74,270.0,279.0
24/07/2020 13:03:18,Interval,14.66,124.78,198.0,1.57,12.74,270.0,279.0
24/07/2020 13:03:19,Interval,15.77,125.13,198.6,1.44,12.74,270.0,281.0
24/07/2020 13:03:20,Interval,14.98,124.22,197.5,1.32,12.74,270.0,282.0
24/07/2020 13:03:21,Interval,13.76,125.89,198.1,1.53,12.74,270.0,277.0
24/07/2020 13:03:22,Interval,14.69,124.14,198.2,1.04,12.74,270.0,278.0
24/07/2020 13:03:23,Interval,14.40,124.96,198.4,0.87,12.74,270.0,284.0
24/07/2020 13:03:24,Interval,14.18,123.07,199.3,0.68,12.74,270.0,285.0
24/07/2020 13:03:25,Interval,13.50,123.97,197.1,0.93,12.74,270.0,280.0
24/07/2020 13:03:26,Interval,13.64,123.69,198.3,0.93,12.73,270.0,281.0
24/07/2020 13:03:27,Interval,13.42,122.97,199.5,0.67,12.74,270.0,287.0
24/07/2020 13:03:28,Interval,13.10,123.37,199.0,0.87,12.74,270.0,285.0
24/07/2020 13:03:29,Interval,13.12,123.42,198.6,0.58,12.74,270.0,279.0
24/07/2020 13:03:30,Interval,12.70,123.30,198.5,0.86,12.74,270.0,284.0
24/07/2020 13:03:31,Interval,12.41,123.23,199.4,1.06,12.74,270.0,279.0
24/07/2020 13:03:32,Interval,14.04,123.04,197.7,0.90,12.74,270.0,279.0
24/07/2020 13:03:33,Interval,13.77,122.42,199.1,0.47,12.74,270.0,283.0
24/07/2020 13:03:34,Interval,13.94,122.70,199.0,1.03,12.74,270.0,284.0
24/07/2020 13:03:35,Interval,14.13,124.50,197.8,0.87,12.74,270.0,280.0
24/07/2020 13:03:36,Interval,14.04,123.89,198.5,0.99,12.74,270.0,277.0
24/07/2020 13:03:37,Interval,13.68,123.87,199.2,0.94,12.74,270.0,278.0
24/07/2020 13:03:38,Interval,14.35,124.14,198.4,1.52,12.74,270.0,284.0
24/07/2020 13:03:39,Interval,14.41,124.66,197.9,1.01,12.74,270.0,286.0
24/07/2020 13:03:40,Interval,14.62,125.08,197.7,1.28,12.74,270.0,277.0
24/07/2020 13:03:41,Interval,14.26,123.84,198.3,1.06,12.74,270.0,274.0
24/07/2020 13:03:42,Interval,15.13,123.40,199.7,1.23,12.74,270.0,275.0
24/07/2020 13:03:43,Interval,13.39,123.24,199.6,1.25,12.74,270.0,280.0
24/07/2020 13:03:44,Interval,12.39,123.22,198.3,0.94,12.74,270.0,289.0
24/07/2020 13:03:45,Interval,11.12,123.97,198.8,1.09,12.74,270.0,296.0
24/07/2020 13:03:46,Interval,11.49,123.89,198.6,1.26,12.74,270.0,295.0
24/07/2020 13:03:47,Interval,13.00,126.40,197.7,1.61,12.74,270.0,280.0
24/07/2020 13:03:48,Interval,15.71,126.65,196.0,1.27,12.74,270.0,285.0
24/07/2020 13:03:49,Interval,15.89,124.64,199.2,1.32,12.74,270.0,282.0
24/07/2020 13:03:50,Interval,15.16,123.75,197.5,1.13,12.74,270.0,283.0
24/07/2020 13:03:51,Interval,13.72,123.72,198.5,0.67,12.74,270.0,282.0
24/07/2020 13:03:52,Interval,12.22,122.43,199.8,0.87,12.74,270.0,290.0
24/07/2020 13:03:53,Interval,12.74,123.88,199.2,0.99,12.74,270.0,285.0
24/07/2020 13:03:54,Interval,12.76,123.21,198.2,0.73,12.74,270.0,287.0
24/07/2020 13:03:55,Interval,12.74,122.46,199.4,0.58,12.74,270.0,286.0
24/07/2020 13:03:56,Interval,12.54,122.23,198.8,0.69,12.74,270.0,291.0
24/07/2020 13:03:57,Interval,11.91,122.67,199.4,0.73,12.74,270.0,292.0
24/07/2020 13:03:58,Interval,12.87,123.39,199.7,1.00,12.74,270.0,286.0
24/07/2020 13:03:59,Interval,12.37,123.14,199.7,1.24,12.74,270.0,282.0
24/07/2020 13:04:00,Interval,12.08,122.68,198.9,1.05,12.74,270.0,286.0
24/07/2020 13:04:01,Interval,12.63,122.70,199.6,0.74,12.74,270.0,289.0
24/07/2020 13:04:02,Interval,12.66,124.04,199.3,1.54,12.74,270.0,284.0
24/07/2020 13:04:03,Interval,14.22,124.10,199.4,1.05,12.74,270.0,293.0
24/07/2020 13:04:04,Interval,14.16,122.58,198.9,0.80,12.74,270.0,293.0
24/07/2020 13:04:05,Interval,13.17,123.80,197.4,0.94,12.74,270.0,292.0
24/07/2020 13:04:06,Interval,12.85,124.69,198.9,1.07,12.74,270.0,277.0
24/07/2020 13:04:07,Interval,13.86,134.05,208.2,1.06,12.74,270.0,279.0
24/07/2020 13:04:08,Interval,14.88,134.81,209.0,1.44,12.74,270.0,290.0
24/07/2020 13:04:09,Interval,13.44,134.14,209.6,1.16,12.74,270.0,274.0
24/07/2020 13:04:10,Interval,13.41,134.88,207.4,1.09,12.74,270.0,279.0
24/07/2020 13:04:11,Interval,13.58,134.66,207.0,0.88,12.74,270.0,290.0
24/07/2020 13:04:12,Interval,13.22,136.58,207.8,2.68,12.74,270.0,283.0
24/07/2020 13:04:13,Interval,13.50,134.69,207.1,0.65,12.74,270.0,285.0
24/07/2020 13:04:14,Interval,14.04,134.09,208.0,0.69,12.74,270.0,283.0
24/07/2020 13:04:15,Interval,14.99,133.85,208.3,0.89,12.74,270.0,270.0
24/07/2020 13:04:16,Interval,14.01,135.03,208.8,1.37,12.74,270.0,294.0
24/07/2020 13:04:17,Interval,12.71,134.81,207.1,1.67,12.74,270.0,295.0
24/07/2020 13:04:18,Interval,12.46,135.14,208.4,1.37,12.74,270.0,281.0
24/07/2020 13:04:19,Interval,13.35,133.49,209.8,0.87,12.74,270.0,282.0
24/07/2020 13:04:20,Interval,12.63,132.76,211.4,0.78,12.74,270.0,290.0
24/07/2020 13:04:21,Interval,11.44,133.90,209.9,1.62,12.74,270.0,289.0
24/07/2020 13:04:22,Interval,11.11,133.75,209.0,1.19,12.74,270.0,284.0
24/07/2020 13:04:23,Interval,12.27,134.98,207.7,1.38,12.74,270.0,273.0
24/07/2020 13:04:24,Interval,14.86,135.95,207.1,1.89,12.74,270.0,280.0
24/07/2020 13:04:25,Interval,15.33,136.07,208.1,1.72,12.74,270.0,278.0
24/07/2020 13:04:26,Interval,14.89,134.81,209.5,1.58,12.74,270.0,289.0
24/07/2020 13:04:27,Interval,14.44,135.20,207.0,0.94,12.74,270.0,279.0
24/07/2020 13:04:28,Interval,13.89,133.98,209.0,1.30,12.74,270.0,277.0
24/07/2020 13:04:29,Interval,12.91,133.72,208.8,1.12,12.74,270.0,280.0
24/07/2020 13:04:30,Interval,14.20,134.26,207.2,0.74,12.74,270.0,287.0
24/07/2020 13:04:31,Interval,12.85,134.11,209.5,1.77,12.74,270.0,283.0
24/07/2020 13:04:32,Interval,12.32,135.47,208.2,1.82,12.74,270.0,277.0
24/07/2020 13:04:33,Interval,14.41,134.99,208.9,1.68,12.74,270.0,284.0
24/07/2020 13:04:34,Interval,13.63,135.75,205.3,1.16,12.74,270.0,283.0
24/07/2020 13:04:35,Interval,14.41,134.36,209.1,1.44,12.74,270.0,277.0
24/07/2020 13:04:36,Interval,14.67,134.91,209.6,1.42,12.74,270.0,281.0
24/07/2020 13:04:37,Interval,14.06,136.63,207.1,1.51,12.74,270.0,292.0
24/07/2020 13:04:38,Interval,13.18,135.11,207.7,1.42,12.74,270.0,278.0
24/07/2020 13:04:39,Interval,12.61,134.08,209.0,1.59,12.74,270.0,279.0
24/07/2020 13:04:40,Interval,14.29,134.31,207.9,1.50,12.74,270.0,283.0
24/07/2020 13:04:41,Interval,13.80,135.41,207.4,1.24,12.74,270.0,276.0
24/07/2020 13:04:42,Interval,14.22,134.96,209.7,1.29,12.74,270.0,279.0
24/07/2020 13:04:43,Interval,12.96,134.94,206.8,1.99,12.74,270.0,287.0
24/07/2020 13:04:44,Interval,14.17,134.64,209.4,1.02,12.74,270.0,280.0
24/07/2020 13:04:45,Interval,15.03,134.42,208.1,1.48,12.74,270.0,283.0
24/07/2020 13:04:46,Interval,14.63,134.10,207.8,0.73,12.74,270.0,287.0
24/07/2020 13:04:47,Interval,13.66,134.47,209.0,1.16,12.74,270.0,291.0
24/07/2020 13:04:48,Interval,13.50,133.13,208.1,0.82,12.74,270.0,284.0
24/07/2020 13:04:49,Interval,13.16,134.57,209.1,1.15,12.74,270.0,288.0
24/07/2020 13:04:50,Interval,12.99,133.75,208.9,0.71,12.74,270.0,298.0
24/07/2020 13:04:51,Interval,12.49,133.05,210.1,0.80,12.74,270.0,293.0
24/07/2020 13:04:52,Interval,11.74,132.58,209.9,0.98,12.74,270.0,292.0
24/07/2020 13:04:53,Interval,12.18,133.24,210.3,1.01,12.74,270.0,282.0
24/07/2020 13:04:54,Interval,12.03,134.01,208.4,1.17,12.74,270.0,288.0
24/07/2020 13:04:55,Interval,12.49,134.45,208.6,1.16,12.74,270.0,280.0
24/07/2020 13:04:56,Interval,11.85,133.56,208.4,0.95,12.74,270.0,278.0
24/07/2020 13:04:57,Interval,11.34,134.98,208.1,1.37,12.74,270.0,272.0
24/07/2020 13:04:58,Interval,11.21,134.02,208.7,1.30,12.74,270.0,272.0
24/07/2020 13:04:59,Interval,11.38,133.82,208.5,0.73,12.74,270.0,275.0
24/07/2020 13:05:00,Interval,11.77,134.18,208.3,1.16,12.74,270.0,269.0
24/07/2020 13:05:01,Interval,12.33,134.75,208.5,1.58,12.74,270.0,275.0
24/07/2020 13:05:02,Interval,12.34,135.52,209.4,1.76,12.74,270.0,279.0
24/07/2020 13:05:03,Interval,12.88,135.50,207.9,1.42,12.74,270.0,272.0
24/07/2020 13:05:04,Interval,12.61,135.17,208.1,1.28,12.74,270.0,274.0
24/07/2020 13:05:05,Interval,12.88,135.14,208.5,1.37,12.74,270.0,279.0
24/07/2020 13:05:06,Interval,13.09,133.94,210.1,0.99,12.74,270.0,275.0
24/07/2020 13:05:07,Interval,12.38,134.07,209.0,1.43,12.74,270.0,280.0
24/07/2020 13:05:08,Interval,12.56,134.22,208.0,1.03,12.74,270.0,283.0
24/07/2020 13:05:09,Interval,12.24,136.89,206.5,2.00,12.74,270.0,288.0
24/07/2020 13:05:10,Interval,12.69,140.32,221.3,0.87,12.74,270.0,288.0
24/07/2020 13:05:11,Interval,13.12,144.51,219.2,1.12,12.74,270.0,290.0
24/07/2020 13:05:12,Interval,13.28,143.90,220.8,1.31,12.74,270.0,288.0
24/07/2020 13:05:13,Interval,12.81,142.57,222.7,1.16,12.74,270.0,285.0
24/07/2020 13:05:14,Interval,11.60,142.90,221.2,1.15,12.74,270.0,289.0
24/07/2020 13:05:15,Interval,11.83,143.59,220.4,0.92,12.74,270.0,286.0
24/07/2020 13:05:16,Interval,12.29,144.21,220.5,1.44,12.74,270.0,288.0
24/07/2020 13:05:17,Interval,12.29,142.91,221.6,0.62,12.74,270.0,290.0
24/07/2020 13:05:18,Interval,12.89,143.40,219.6,1.09,12.74,270.0,287.0
24/07/2020 13:05:19,Interval,11.86,142.63,220.1,0.88,12.74,270.0,298.0
24/07/2020 13:05:20,Interval,11.12,143.66,222.2,1.30,12.74,270.0,289.0
24/07/2020 13:05:21,Interval,11.96,142.54,222.5,1.44,12.74,270.0,294.0
24/07/2020 13:05:22,Interval,11.50,143.54,219.7,0.96,12.74,270.0,288.0
24/07/2020 13:05:23,Interval,12.35,144.09,220.4,1.10,12.74,270.0,298.0
24/07/2020 13:05:24,Interval,13.30,144.45,218.3,1.35,12.74,270.0,278.0
24/07/2020 13:05:25,Interval,11.75,143.95,220.6,1.47,12.74,270.0,296.0
24/07/2020 13:05:26,Interval,11.86,143.91,220.8,1.10,12.74,270.0,291.0
24/07/2020 13:05:27,Interval,11.35,144.16,218.4,0.54,12.74,270.0,280.0
24/07/2020 13:05:28,Interval,12.67,142.55,222.9,1.15,12.74,270.0,292.0
24/07/2020 13:05:29,Interval,13.47,143.82,221.2,1.63,12.74,270.0,299.0
24/07/2020 13:05:30,Interval,13.98,144.52,218.6,1.16,12.74,270.0,296.0
24/07/2020 13:05:31,Interval,13.08,144.43,218.5,1.74,12.74,270.0,295.0
24/07/2020 13:05:32,Interval,14.06,144.61,219.2,1.46,12.74,270.0,292.0
24/07/2020 13:05:33,Interval,13.66,143.96,219.8,1.17,12.74,270.0,301.0
24/07/2020 13:05:34,Interval,14.10,144.04,218.0,1.30,12.74,270.0,296.0
24/07/2020 13:05:35,Interval,14.11,143.73,221.3,1.47,12.74,270.0,296.0
24/07/2020 13:05:36,Interval,13.58,142.52,220.1,0.78,12.74,270.0,295.0
24/07/2020 13:05:37,Interval,13.33,142.07,224.2,0.99,12.74,270.0,299.0
24/07/2020 13:05:38,Interval,12.49,142.41,219.6,0.76,12.74,270.0,299.0
24/07/2020 13:05:39,Interval,12.30,143.47,219.7,1.02,12.74,270.0,302.0
24/07/2020 13:05:40,Interval,12.50,143.48,221.6,1.40,12.74,270.0,301.0
24/07/2020 13:05:41,Interval,12.44,143.40,219.9,0.88,12.74,270.0,296.0
24/07/2020 13:05:42,Interval,12.59,142.93,218.6,0.23,12.74,270.0,299.0
24/07/2020 13:05:43,Interval,12.46,142.46,222.8,1.38,12.74,270.0,294.0
24/07/2020 13:05:44,Interval,12.64,143.07,219.9,1.00,12.74,270.0,292.0
24/07/2020 13:05:45,Interval,12.20,142.46,220.9,0.69,12.74,270.0,291.0
24/07/2020 13:05:46,Interval,12.38,142.73,223.3,1.09,12.74,270.0,291.0
24/07/2020 13:05:47,Interval,11.61,143.31,219.1,1.08,12.74,270.0,292.0
24/07/2020 13:05:48,Interval,11.95,143.62,220.8,1.00,12.74,270.0,289.0
24/07/2020 13:05:49,Interval,12.33,143.52,220.0,1.47,12.74,270.0,291.0
24/07/2020 13:05:50,Interval,12.38,142.85,219.9,0.71,12.74,270.0,284.0
24/07/2020 13:05:51,Interval,11.26,142.22,223.1,1.12,12.74,270.0,284.0
24/07/2020 13:05:52,Interval,11.71,144.39,217.5,0.54,12.74,270.0,285.0
24/07/2020 13:05:53,Interval,13.18,144.36,219.1,2.06,12.74,270.0,287.0
24/07/2020 13:05:54,Interval,13.48,145.60,218.7,1.48,12.74,270.0,283.0
24/07/2020 13:05:55,Interval,13.35,144.09,217.0,1.17,12.74,270.0,287.0
24/07/2020 13:05:56,Interval,13.22,144.62,218.3,1.25,12.74,270.0,286.0
24/07/2020 13:05:57,Interval,12.70,145.32,219.4,1.63,12.74,270.0,285.0
24/07/2020 13:05:58,Interval,13.16,145.65,219.3,2.31,12.74,270.0,281.0
24/07/2020 13:05:59,Interval,14.24,147.24,216.8,2.04,12.74,270.0,281.0
24/07/2020 13:06:00,Interval,14.54,146.18,218.1,2.26,12.74,270.0,286.0
24/07/2020 13:06:01,Interval,14.34,145.41,220.9,2.18,12.74,270.0,281.0
24/07/2020 13:06:02,Interval,14.02,146.09,216.5,1.70,12.74,270.0,283.0
24/07/2020 13:06:03,Interval,13.40,146.18,216.4,1.54,12.74,270.0,282.0
24/07/2020 13:06:04,Interval,13.73,146.21,218.7,2.12,12.74,270.0,286.0
24/07/2020 13:06:05,Interval,14.05,146.14,217.4,2.30,12.74,270.0,284.0
24/07/2020 13:06:06,Interval,14.46,146.64,217.0,2.31,12.74,270.0,284.0
24/07/2020 13:06:07,Interval,14.40,147.44,218.3,2.06,12.74,270.0,288.0
24/07/2020 13:06:08,Interval,14.28,146.46,217.2,1.82,12.74,270.0,286.0
24/07/2020 13:06:09,Interval,14.35,144.79,218.5,1.62,12.74,270.0,285.0
24/07/2020 13:06:10,Interval,13.80,144.41,220.5,1.41,12.74,270.0,290.0
24/07/2020 13:06:11,Interval,12.74,144.64,219.5,1.40,12.74,270.0,290.0
24/07/2020 13:06:12,Interval,13.58,146.19,215.3,1.66,12.74,270.0,288.0
24/07/2020 13:06:13,Interval,13.87,146.03,215.5,0.79,12.74,270.0,288.0
24/07/2020 13:06:14,Interval,13.28,144.57,220.0,1.74,12.74,270.0,288.0
24/07/2020 13:06:15,Interval,12.54,151.58,231.4,1.03,12.74,270.0,281.0
24/07/2020 13:06:16,Interval,12.30,153.64,232.8,1.64,12.74,270.0,277.0
24/07/2020 13:06:17,Interval,12.64,153.64,232.9,1.63,12.74,270.0,282.0
24/07/2020 13:06:18,Interval,13.13,153.89,232.1,1.72,12.74,270.0,283.0
24/07/2020 13:06:19,Interval,13.15,153.75,230.2,1.39,12.74,270.0,285.0
24/07/2020 13:06:20,Interval,12.57,153.59,230.3,1.15,12.74,270.0,284.0
24/07/2020 13:06:21,Interval,12.71,154.34,231.7,1.57,12.74,270.0,282.0
24/07/2020 13:06:22,Interval,12.87,154.36,230.9,1.15,12.74,270.0,282.0
24/07/2020 13:06:23,Interval,11.84,152.18,233.4,0.84,12.74,270.0,282.0
24/07/2020 13:06:24,Interval,12.22,153.94,229.8,1.48,12.74,270.0,286.0
24/07/2020 13:06:25,Interval,13.11,154.57,230.4,1.80,12.74,270.0,283.0
24/07/2020 13:06:26,Interval,13.46,154.97,230.2,2.22,12.74,270.0,284.0
24/07/2020 13:06:27,Interval,13.93,153.81,230.2,1.31,12.74,270.0,283.0
24/07/2020 13:06:28,Interval,13.06,154.66,232.4,1.50,12.74,270.0,284.0
24/07/2020 13:06:29,Interval,13.31,155.57,227.6,0.41,12.74,270.0,282.0
24/07/2020 13:06:30,Interval,12.28,153.54,230.0,1.08,12.74,270.0,273.0
24/07/2020 13:06:31,Interval,11.42,152.54,230.9,0.34,12.74,270.0,280.0
24/07/2020 13:06:32,Interval,10.86,152.86,230.7,0.00,12.74,270.0,274.0
24/07/2020 13:06:33,Interval,11.01,151.93,233.4,0.00,12.74,270.0,276.0
24/07/2020 13:06:34,Interval,10.51,152.01,233.2,0.25,12.74,270.0,271.0
24/07/2020 13:06:35,Interval,10.37,151.74,232.0,1.12,12.74,270.0,284.0
24/07/2020 13:06:36,Interval,12.02,153.09,234.7,1.46,12.74,270.0,273.0
24/07/2020 13:06:37,Interval,11.25,152.39,233.8,0.75,12.74,270.0,277.0
24/07/2020 13:06:38,Interval,11.77,152.43,233.3,0.47,12.74,270.0,264.0
24/07/2020 13:06:39,Interval,11.20,151.11,236.9,0.98,12.74,270.0,265.0
24/07/2020 13:06:40,Interval,11.68,152.83,230.2,0.87,12.74,270.0,271.0
24/07/2020 13:06:41,Interval,11.14,152.00,233.1,1.06,12.74,270.0,270.0
24/07/2020 13:06:42,Interval,11.31,151.73,231.4,0.73,12.74,270.0,265.0
24/07/2020 13:06:43,Interval,11.04,151.00,233.9,0.44,12.74,270.0,268.0
24/07/2020 13:06:44,Interval,10.65,153.10,231.9,1.23,12.74,270.0,281.0
24/07/2020 13:06:45,Interval,12.38,152.83,231.7,1.14,12.74,270.0,287.0
24/07/2020 13:06:46,Interval,13.63,156.34,227.5,1.89,12.74,270.0,264.0
24/07/2020 13:06:47,Interval,14.21,155.27,228.7,2.26,12.74,270.0,269.0
24/07/2020 13:06:48,Interval,14.55,157.27,227.3,2.35,12.74,270.0,274.0
24/07/2020 13:06:49,Interval,15.34,155.43,229.5,2.20,12.74,270.0,280.0
24/07/2020 13:06:50,Interval,14.97,154.03,228.8,1.10,12.74,270.0,285.0
24/07/2020 13:06:51,Interval,14.60,157.21,228.9,3.09,12.74,270.0,286.0
24/07/2020 13:06:52,Interval,15.03,155.89,228.3,1.25,12.74,270.0,283.0
24/07/2020 13:06:53,Interval,14.67,154.71,232.0,2.21,12.74,270.0,289.0
24/07/2020 13:06:54,Interval,14.47,156.66,230.1,1.97,12.74,270.0,278.0
24/07/2020 13:06:55,Interval,14.17,155.45,230.2,2.18,12.74,270.0,279.0
24/07/2020 13:06:56,Interval,12.71,154.72,230.1,2.29,12.74,270.0,269.0
