0.845,11.8,A,150.0,0.0,100.0,100.0
0.949,11.8,A,150.0,0.0,100.0,100.0
1.053,11.8,A,150.0,0.0,100.0,100.0
1.157,11.6,A,150.0,0.0,100.0,100.0
1.261,11.9,A,150.0,0.0,100.0,100.0
1.365,11.9,A,150.0,0.0,100.0,100.0
1.469,11.8,A,150.0,0.0,100.0,100.0
1.573,12.0,A,150.0,0.0,100.0,100.0
1.677,12.0,A,150.0,0.0,100.0,100.0
1.781,12.1,A,150.0,0.0,100.0,100.0
1.885,12.1,A,150.0,0.0,100.0,100.0
1.989,12.2,A,150.0,0.0,100.0,100.0
2.093,12.3,A,150.0,0.0,100.0,100.0
2.197,12.3,A,150.0,0.0,100.0,100.0
2.301,12.3,A,150.0,0.0,100.0,100.0
2.405,12.5,A,150.0,0.0,100.0,100.0
2.509,12.4,A,150.0,0.0,100.0,100.0
2.613,12.4,A,150.0,0.0,100.0,100.0
2.717,12.0,A,150.0,0.0,100.0,100.0
2.821,12.0,A,150.0,0.0,100.0,100.0
2.925,12.1,A,150.0,0.0,100.0,100.0
3.029,12.0,A,150.0,0.0,100.0,100.0
3.133,12.3,A,150.0,0.0,100.0,100.0
3.237,12.3,A,150.0,0.0,100.0,100.0
3.341,12.3,A,150.0,0.0,100.0,100.0
3.445,12.5,A,150.0,0.0,100.0,100.0
3.549,12.1,A,150.0,0.0,100.0,100.0
3.653,12.0,A,150.0,0.0,100.0,100.0
3.757,12.0,A,150.0,0.0,100.0,100.0
3.861,11.7,A,150.0,0.0,100.0,100.0
3.965,11.9,A,150.0,0.0,100.0,100.0
4.069,11.8,A,150.0,0.0,100.0,100.0
4.173,11.8,A,150.0,0.0,100.0,100.0
4.277,11.8,A,150.0,0.0,100.0,100.0
4.381,11.5,A,150.0,0.0,100.0,100.0
4.485,11.6,A,150.0,0.0,100.0,100.0
4.589,11.6,A,150.0,0.0,100.0,100.0
4.693,11.4,A,150.0,0.0,100.0,100.0
4.797,11.4,A,150.0,0.0,100.0,100.0
4.901,11.2,A,150.0,0.0,100.0,100.0
5.005,11.2,A,150.0,0.0,100.0,100.0
5.109,11.1,A,150.0,0.0,100.0,100.0
5.213,10.9,A,150.0,0.0,100.0,100.0
5.317,10.9,A,150.0,0.0,100.0,100.0
5.421,10.9,A,150.0,0.0,100.0,100.0
5.525,10.7,A,150.0,0.0,100.0,100.0
5.629,10.7,A,150.0,0.0,100.0,100.0
5.733,11.0,A,150.0,0.0,100.0,100.0
