0.844,4.7,A,150.0,0.0,100.0,100.0
0.948,4.7,A,150.0,0.0,100.0,100.0
1.052,4.7,A,150.0,0.0,100.0,100.0
1.156,4.0,A,150.0,0.0,100.0,100.0
1.26,4.0,A,150.0,0.0,100.0,100.0
1.364,4.0,A,150.0,0.0,100.0,100.0
1.468,4.0,A,150.0,0.0,100.0,100.0
1.572,4.0,A,150.0,0.0,100.0,100.0
1.676,3.3,A,150.0,0.0,100.0,100.0
1.78,3.3,A,150.0,0.0,100.0,100.0
1.884,3.3,A,150.0,0.0,100.0,100.0
1.988,3.3,A,150.0,0.0,100.0,100.0
2.092,3.3,A,150.0,0.0,100.0,100.0
2.196,3.3,A,150.0,0.0,100.0,100.0
2.3,3.3,A,150.0,0.0,100.0,100.0
2.404,3.3,A,150.0,0.0,100.0,100.0
2.508,2.6,A,150.0,0.0,100.0,100.0
2.612,2.6,A,150.0,0.0,100.0,100.0
2.716,2.6,A,150.0,0.0,100.0,100.0
2.82,2.6,A,150.0,0.0,100.0,100.0
2.924,2.6,A,150.0,0.0,100.0,100.0
3.028,2.6,A,150.0,0.0,100.0,100.0
3.132,2.6,A,150.0,0.0,100.0,100.0
3.236,2.6,A,150.0,0.0,100.0,100.0
3.34,2.5,A,150.0,0.0,100.0,100.0
3.444,2.5,A,150.0,0.0,100.0,100.0
3.548,2.5,A,150.0,0.0,100.0,100.0
3.652,2.5,A,150.0,0.0,100.0,100.0
3.756,4.3,A,150.0,0.0,100.0,100.0
3.86,4.3,A,150.0,0.0,100.0,100.0
3.964,4.3,A,150.0,0.0,100.0,100.0
4.068,4.3,A,150.0,0.0,100.0,100.0
4.172,4.3,A,150.0,0.0,100.0,100.0
4.276,4.3,A,150.0,0.0,100.0,100.0
4.38,4.3,A,150.0,0.0,100.0,100.0
4.484,4.3,A,150.0,0.0,100.0,100.0
4.588,4.2,A,150.0,0.0,100.0,100.0
4.692,4.2,A,150.0,0.0,100.0,100.0
4.796,4.2,A,150.0,0.0,100.0,100.0
4.9,4.2,A,150.0,0.0,100.0,100.0
5.004,4.5,A,150.0,0.0,100.0,100.0
5.108,4.5,A,150.0,0.0,100.0,100.0
5.212,4.5,A,150.0,0.0,100.0,100.0
