140639,4.3,R,30.0,29.6,3.0,1.31,7.4,100.0
140640,4.4,R,30.0,29.7,3.0,1.284,7.7,100.0
140640,4.5,R,30.0,29.9,3.0,1.283,8.5,100.0
140640,4.6,R,30.0,29.6,3.0,1.239,7.5,100.0
140640,5.0,R,30.0,29.7,3.0,1.146,7.7,100.0
140640,5.0,R,30.0,29.5,3.0,1.139,7.0,100.0
140640,4.8,R,30.0,29.7,3.0,1.181,7.6,100.0
140640,4.7,R,30.0,29.9,3.0,1.213,8.7,100.0
140640,4.7,R,30.0,30.0,3.0,1.227,9.0,100.0
140640,4.5,R,30.0,30.5,3.0,1.304,10.8,100.0
140641,4.4,R,30.0,30.7,3.0,1.347,11.8,100.0
140641,4.3,R,30.0,30.9,3.0,1.38,12.5,100.0
140641,4.4,R,30.0,31.2,3.0,1.347,13.8,100.0
140641,4.6,R,30.0,31.7,3.0,1.32,15.7,100.0
140641,5.0,R,30.0,31.1,3.0,1.196,13.3,100.0
140641,5.2,R,30.0,31.4,3.0,1.16,14.6,100.0
140641,5.3,R,30.0,30.9,3.0,1.118,12.5,100.0
140641,5.4,R,30.0,30.8,3.0,1.092,12.1,100.0
140641,5.2,R,30.0,30.5,3.0,1.132,10.9,100.0
140642,5.0,R,30.0,30.5,3.0,1.176,11.0,100.0
140642,4.8,R,30.0,30.6,3.0,1.224,11.2,100.0
140642,4.7,R,30.0,30.5,3.0,1.249,10.9,100.0
140642,4.7,R,30.0,30.3,3.0,1.248,10.4,100.0
140642,4.5,R,30.0,30.3,3.0,1.284,10.3,100.0
140642,4.2,R,30.0,30.1,3.0,1.378,9.5,100.0
140643,4.2,R,30.0,30.2,3.0,1.382,9.9,100.0
140643,4.1,R,30.0,30.2,3.0,1.405,9.8,100.0
140643,4.2,R,30.0,30.1,3.0,1.366,9.4,100.0
140643,4.2,R,30.0,30.4,3.0,1.378,10.4,100.0
140643,4.1,R,30.0,30.3,3.0,1.406,10.3,100.0
140644,4.2,R,30.0,30.1,3.0,1.385,9.2,100.0
140644,4.2,R,30.0,30.2,3.0,1.39,9.7,100.0
140644,4.2,R,30.0,30.5,3.0,1.388,10.9,100.0
140644,4.3,R,30.0,30.1,3.0,1.349,9.5,100.0
140644,4.3,R,30.0,30.1,3.0,1.349,9.5,100.0
140645,4.4,R,30.0,30.0,3.0,1.296,8.9,100.0
140645,4.4,R,30.0,30.1,3.0,1.3,9.3,100.0
140645,4.5,R,30.0,30.1,3.0,1.285,9.3,100.0
140645,4.4,R,30.0,29.6,3.0,1.293,7.6,100.0
140645,4.3,R,30.0,29.6,3.0,1.314,7.4,100.0
140646,4.2,R,30.0,29.5,3.0,1.348,6.9,100.0
140646,4.1,R,30.0,29.4,3.0,1.364,6.4,100.0
140646,4.0,R,30.0,29.4,3.0,1.407,6.5,100.0
140646,4.0,R,30.0,29.5,3.0,1.42,6.9,100.0
140646,3.9,R,30.0,29.6,3.0,1.454,7.4,100.0
140647,3.9,R,30.0,29.5,3.0,1.449,6.9,100.0
140647,3.9,R,30.0,29.4,3.0,1.454,6.6,100.0
140647,4.1,R,30.0,29.7,3.0,1.387,7.7,100.0
140647,4.1,R,30.0,29.7,3.0,1.388,7.8,100.0
140647,4.2,R,30.0,29.6,3.0,1.36,7.5,100.0
140648,4.1,R,30.0,29.7,3.0,1.378,8.0,100.0
140648,4.1,R,30.0,29.3,3.0,1.357,6.2,100.0
140648,4.0,R,30.0,29.4,3.0,1.398,6.6,100.0
140648,4.1,R,30.0,29.2,3.0,1.358,5.9,100.0
140648,4.1,R,30.0,29.2,3.0,1.357,5.9,100.0
140649,4.4,R,30.0,29.2,3.0,1.27,5.9,100.0
140649,4.3,R,30.0,29.5,3.0,1.307,7.1,100.0
140649,4.3,R,30.0,29.6,3.0,1.308,7.2,100.0
140649,4.1,R,30.0,29.7,3.0,1.379,7.9,100.0
140649,4.1,R,30.0,29.7,3.0,1.377,7.7,100.0
