140345,4.3,R,33.0,31.7,3.0,1.426,5.3,100.0
140345,4.3,R,33.0,31.7,3.0,1.418,5.2,100.0
140345,4.1,R,33.0,32.0,3.0,1.481,6.4,100.0
140346,4.0,R,33.0,31.9,3.0,1.507,5.7,100.0
140346,3.8,R,33.0,32.3,3.0,1.607,7.5,100.0
140346,3.8,R,33.0,31.6,3.0,1.579,4.7,100.0
140346,3.8,R,33.0,31.8,3.0,1.591,5.7,100.0
140346,3.7,R,33.0,32.1,3.0,1.643,6.6,100.0
140346,3.7,R,33.0,32.3,3.0,1.666,7.7,100.0
140346,3.6,R,33.0,32.3,3.0,1.724,7.5,100.0
140346,3.5,R,33.0,32.0,3.0,1.761,6.4,100.0
140346,3.4,R,33.0,32.3,3.0,1.838,7.7,100.0
140346,3.4,R,33.0,32.5,3.0,1.846,8.2,100.0
140346,3.4,R,33.0,32.2,3.0,1.818,7.0,100.0
140347,3.4,R,33.0,32.1,3.0,1.793,6.9,100.0
140347,3.6,R,33.0,31.8,3.0,1.679,5.5,100.0
140347,3.7,R,33.0,32.0,3.0,1.648,6.4,100.0
140347,4.0,R,33.0,31.7,3.0,1.516,5.1,100.0
140347,4.0,R,33.0,31.8,3.0,1.507,5.5,100.0
140348,4.0,R,33.0,32.0,3.0,1.517,6.2,100.0
140348,4.1,R,30.0,31.4,3.0,1.468,15.7,100.0
140348,4.3,R,30.0,31.2,3.0,1.402,15.2,100.0
140348,4.4,R,30.0,30.5,3.0,1.338,12.3,100.0
140348,4.5,R,30.0,30.4,3.0,1.305,11.9,100.0
140349,4.5,R,30.0,30.4,3.0,1.282,12.1,100.0
140349,4.7,R,30.0,30.3,3.0,1.248,11.6,100.0
140349,4.7,R,30.0,30.3,3.0,1.242,11.5,100.0
140349,4.7,R,30.0,30.3,3.0,1.234,11.6,100.0
140349,4.7,R,30.0,29.8,3.0,1.22,9.5,100.0
140350,4.6,R,30.0,30.1,3.0,1.247,10.5,100.0
140350,4.7,R,30.0,29.8,3.0,1.222,9.6,100.0
140350,4.8,R,30.0,29.7,3.0,1.183,9.3,100.0
140350,4.9,R,30.0,29.8,3.0,1.176,9.4,100.0
140350,4.8,R,30.0,29.6,3.0,1.187,8.6,100.0
140351,4.6,R,30.0,29.4,3.0,1.221,8.0,100.0
140351,4.6,R,30.0,28.6,3.0,1.188,4.8,100.0
140351,4.5,R,30.0,29.4,3.0,1.252,8.0,100.0
140351,4.5,R,30.0,29.7,3.0,1.263,9.2,100.0
140351,4.4,R,30.0,29.6,3.0,1.278,8.8,100.0
140352,4.4,R,30.0,29.1,3.0,1.265,6.8,100.0
140352,4.3,R,30.0,29.1,3.0,1.285,6.7,100.0
140352,4.3,R,30.0,29.0,3.0,1.288,6.5,100.0
140352,4.2,R,30.0,28.9,3.0,1.31,5.8,100.0
140352,4.3,R,30.0,28.7,3.0,1.283,5.1,100.0
140353,4.3,R,30.0,28.8,3.0,1.27,5.3,100.0
140353,4.4,R,30.0,28.5,3.0,1.248,4.4,100.0
140353,4.4,R,30.0,28.5,3.0,1.248,4.2,100.0
140353,4.4,R,30.0,28.7,3.0,1.256,4.9,100.0
140353,4.3,R,30.0,29.0,3.0,1.295,6.3,100.0
140354,4.3,R,30.0,29.0,3.0,1.293,6.1,100.0
140354,4.1,R,30.0,29.2,3.0,1.369,7.1,100.0
140354,3.9,R,30.0,29.4,3.0,1.459,7.9,100.0
140354,3.7,R,30.0,29.3,3.0,1.518,7.6,100.0
140354,3.7,R,30.0,29.4,3.0,1.532,7.8,100.0
140355,3.5,R,30.0,29.3,3.0,1.583,7.6,100.0
140355,3.5,R,30.0,29.8,3.0,1.61,9.5,100.0
140355,3.9,R,30.0,29.8,3.0,1.463,9.3,100.0
140355,4.2,R,30.0,30.0,3.0,1.381,10.1,100.0
140355,4.2,R,30.0,29.7,3.0,1.368,9.0,100.0
140356,4.3,R,30.0,29.9,3.0,1.317,9.7,100.0
140356,4.4,R,30.0,29.7,3.0,1.292,9.2,100.0
140356,4.6,R,30.0,29.7,3.0,1.238,9.0,100.0
140356,4.6,R,30.0,30.2,3.0,1.246,10.9,100.0
140356,4.8,R,30.0,30.0,3.0,1.21,10.4,100.0
140357,4.8,R,30.0,29.7,3.0,1.183,9.1,100.0
140357,4.9,R,30.0,29.9,3.0,1.162,9.9,100.0
140357,5.1,R,30.0,29.8,3.0,1.129,9.5,100.0
140357,5.1,R,30.0,29.5,3.0,1.106,8.4,100.0
140357,5.2,R,30.0,29.9,3.0,1.095,9.9,100.0
140358,5.2,R,30.0,29.9,3.0,1.091,9.7,100.0
140358,5.2,R,30.0,29.4,3.0,1.09,8.0,100.0
140358,5.2,R,30.0,29.8,3.0,1.096,9.5,100.0
140358,5.1,R,30.0,29.7,3.0,1.123,9.2,100.0
