Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,23/01/2020 15:23:59
Disarm Time,23/01/2020 15:29:57
Duration,00:05:58
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/01/2020 15:25:02,Interval,7.13,69.71,135.3,0.07,12.89,242.0,230.0
23/01/2020 15:25:03,Interval,6.49,69.02,134.6,0.07,12.89,242.0,230.0
23/01/2020 15:25:04,Interval,7.39,68.06,133.1,0.08,12.89,242.0,229.0
23/01/2020 15:25:05,Interval,7.39,68.01,132.7,0.07,12.89,242.0,228.0
23/01/2020 15:25:06,Interval,7.13,67.13,131.1,0.06,12.89,242.0,226.0
23/01/2020 15:25:07,Interval,7.02,66.92,130.9,0.08,12.89,242.0,226.0
23/01/2020 15:25:08,Interval,7.03,67.08,131.2,0.07,12.89,242.0,226.0
23/01/2020 15:25:09,Interval,7.00,67.26,131.6,0.08,12.89,242.0,226.0
23/01/2020 15:25:10,Interval,7.12,67.54,132.5,0.08,12.89,242.0,226.0
23/01/2020 15:25:11,Interval,6.90,68.82,135.2,0.07,12.89,242.0,226.0
23/01/2020 15:25:12,Interval,6.84,70.16,136.6,0.13,12.89,242.0,226.0
23/01/2020 15:25:13,Interval,6.93,70.31,136.1,0.14,12.89,242.0,225.0
23/01/2020 15:25:14,Interval,7.22,70.12,136.7,0.08,12.89,240.0,225.0
23/01/2020 15:25:15,Interval,7.22,69.84,136.4,0.08,12.89,242.0,225.0
23/01/2020 15:25:16,Interval,6.92,69.12,135.0,0.07,12.89,242.0,225.0
23/01/2020 15:25:17,Interval,7.15,67.76,132.1,0.08,12.89,242.0,223.0
23/01/2020 15:25:18,Interval,7.29,66.60,130.2,0.08,12.89,242.0,228.0
23/01/2020 15:25:19,Interval,7.39,66.36,129.9,0.07,12.89,242.0,260.0
23/01/2020 15:25:20,Interval,6.62,69.13,136.6,0.20,12.89,242.0,227.0
23/01/2020 15:25:21,Interval,6.80,70.81,135.3,0.26,12.89,238.0,246.0
23/01/2020 15:25:22,Interval,6.68,70.50,136.5,0.07,12.89,239.0,258.0
23/01/2020 15:25:23,Interval,6.02,70.31,135.5,0.12,12.89,238.0,260.0
23/01/2020 15:25:24,Interval,6.13,69.90,136.2,0.07,12.89,240.0,248.0
23/01/2020 15:25:25,Interval,5.81,69.98,136.9,0.07,12.89,242.0,233.0
23/01/2020 15:25:26,Interval,5.65,69.53,135.9,0.08,12.89,242.0,230.0
23/01/2020 15:25:27,Interval,6.03,68.39,133.5,0.07,12.89,242.0,222.0
23/01/2020 15:25:28,Interval,6.29,67.89,133.2,0.07,12.89,242.0,223.0
23/01/2020 15:25:29,Interval,6.95,68.40,133.9,0.09,12.89,242.0,233.0
23/01/2020 15:25:30,Interval,7.05,69.36,136.2,0.07,12.89,242.0,250.0
23/01/2020 15:25:31,Interval,6.87,69.86,136.7,0.09,12.89,242.0,233.0
23/01/2020 15:25:32,Interval,6.68,69.98,135.9,0.07,12.89,238.0,235.0
23/01/2020 15:25:33,Interval,6.02,69.92,136.7,0.08,12.89,242.0,239.0
23/01/2020 15:25:34,Interval,6.09,69.48,136.1,0.08,12.89,242.0,252.0
23/01/2020 15:25:35,Interval,6.36,70.40,135.9,0.21,12.89,241.0,248.0
23/01/2020 15:25:36,Interval,5.73,70.18,135.2,0.10,12.89,242.0,249.0
23/01/2020 15:25:37,Interval,6.36,69.74,136.2,0.08,12.89,242.0,238.0
23/01/2020 15:25:38,Interval,6.06,69.66,136.4,0.07,12.89,242.0,243.0
23/01/2020 15:25:39,Interval,5.49,69.69,136.3,0.14,12.89,242.0,241.0
23/01/2020 15:25:40,Interval,5.69,69.87,136.6,0.07,12.90,242.0,241.0
23/01/2020 15:25:41,Interval,6.01,70.50,137.5,0.14,12.89,240.0,240.0
23/01/2020 15:25:42,Interval,6.25,70.36,134.9,0.08,12.90,239.0,240.0
23/01/2020 15:25:43,Interval,6.21,70.28,135.0,0.14,12.90,241.0,245.0
23/01/2020 15:25:44,Interval,5.97,70.33,137.8,0.27,12.90,242.0,246.0
23/01/2020 15:25:45,Interval,6.05,69.93,135.7,0.08,12.90,242.0,247.0
23/01/2020 15:25:46,Interval,6.29,70.18,136.9,0.21,12.90,242.0,241.0
23/01/2020 15:25:47,Interval,6.13,69.91,135.6,0.08,12.90,242.0,236.0
23/01/2020 15:25:48,Interval,6.25,69.16,135.1,0.07,12.90,242.0,260.0
23/01/2020 15:25:49,Interval,5.92,68.01,132.9,0.06,12.90,242.0,259.0
23/01/2020 15:25:50,Interval,5.58,67.35,131.5,0.08,12.90,242.0,258.0
23/01/2020 15:25:51,Interval,5.40,66.22,128.6,0.08,12.90,242.0,248.0
23/01/2020 15:25:52,Interval,5.18,63.30,122.7,0.07,12.90,242.0,248.0
23/01/2020 15:25:53,Interval,5.10,60.11,116.7,0.09,12.90,242.0,249.0
23/01/2020 15:25:54,Interval,5.01,57.22,111.5,0.08,12.90,242.0,249.0
23/01/2020 15:25:55,Interval,5.06,55.23,107.6,0.07,12.90,242.0,248.0
23/01/2020 15:25:56,Interval,5.05,53.90,105.8,0.08,12.90,242.0,262.0
23/01/2020 15:25:57,Interval,5.51,53.31,104.5,0.07,12.90,242.0,263.0
23/01/2020 15:25:58,Interval,6.23,52.40,102.5,0.07,12.90,242.0,263.0
23/01/2020 15:25:59,Interval,6.87,51.51,101.0,0.07,12.90,242.0,264.0
23/01/2020 15:26:00,Interval,7.11,51.49,101.0,0.08,12.90,242.0,271.0
23/01/2020 15:26:01,Interval,6.90,51.04,99.7,0.07,12.90,242.0,273.0
23/01/2020 15:26:02,Interval,6.45,50.05,97.9,0.06,12.90,242.0,273.0
23/01/2020 15:26:03,Interval,6.69,49.50,97.3,0.06,12.90,242.0,273.0
23/01/2020 15:26:04,Interval,6.64,49.49,97.3,0.08,12.90,242.0,273.0
23/01/2020 15:26:05,Interval,6.98,50.25,99.6,0.08,12.90,242.0,292.0
23/01/2020 15:26:06,Interval,8.21,54.89,110.2,0.07,12.90,242.0,265.0
23/01/2020 15:26:07,Interval,8.92,61.51,123.2,0.08,12.90,242.0,263.0
23/01/2020 15:26:08,Interval,8.85,69.65,135.5,0.26,12.90,242.0,267.0
23/01/2020 15:26:09,Interval,8.23,71.94,134.8,0.47,12.90,240.0,273.0
23/01/2020 15:26:10,Interval,8.20,72.61,134.5,0.53,12.90,240.0,251.0
23/01/2020 15:26:11,Interval,8.34,72.27,135.4,0.47,12.90,240.0,253.0
