Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,09/10/2020 12:51:16
Disarm Time,09/10/2020 13:23:04
Duration,00:31:48
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
09/10/2020 12:51:19,Interval,11.29,27.74,52.3,0.26,13.96,276.0,282.0
09/10/2020 12:51:20,Interval,11.25,27.95,52.5,0.26,13.96,276.0,284.0
09/10/2020 12:51:21,Interval,11.73,28.07,52.6,0.29,13.96,276.0,282.0
09/10/2020 12:51:22,Interval,11.34,27.85,52.3,0.27,13.96,276.0,282.0
09/10/2020 12:51:23,Interval,11.30,27.80,52.5,0.25,13.96,276.0,281.0
09/10/2020 12:51:24,Interval,11.50,28.19,52.8,0.30,13.96,276.0,281.0
09/10/2020 12:51:25,Interval,11.51,27.47,51.9,0.23,13.96,276.0,281.0
09/10/2020 12:51:26,Interval,10.91,27.36,51.4,0.22,13.95,276.0,284.0
09/10/2020 12:51:27,Interval,10.67,26.96,51.1,0.20,13.95,276.0,287.0
09/10/2020 12:51:28,Interval,10.19,27.00,50.9,0.17,13.95,276.0,288.0
09/10/2020 12:51:29,Interval,10.47,26.48,50.8,0.17,13.95,276.0,286.0
09/10/2020 12:51:30,Interval,11.44,26.82,50.9,0.18,13.95,276.0,301.0
09/10/2020 12:51:31,Interval,11.23,26.55,50.8,0.18,13.95,276.0,289.0
09/10/2020 12:51:32,Interval,11.18,27.69,52.7,0.26,13.95,276.0,289.0
09/10/2020 12:51:33,Interval,12.84,28.77,54.0,0.32,13.95,276.0,285.0
09/10/2020 12:51:34,Interval,14.00,29.20,54.7,0.40,13.95,276.0,282.0
09/10/2020 12:51:35,Interval,13.34,29.14,53.8,0.34,13.95,276.0,279.0
09/10/2020 12:51:36,Interval,11.52,28.63,53.5,0.29,13.95,276.0,279.0
09/10/2020 12:51:37,Interval,12.05,28.34,53.0,0.29,13.95,276.0,281.0
09/10/2020 12:51:38,Interval,12.66,28.34,53.4,0.28,13.95,276.0,277.0
09/10/2020 12:51:39,Interval,12.11,28.44,53.2,0.31,13.95,276.0,269.0
09/10/2020 12:51:40,Interval,12.25,28.51,53.5,0.28,13.95,276.0,273.0
09/10/2020 12:51:41,Interval,12.39,28.37,52.9,0.26,13.97,276.0,277.0
09/10/2020 12:51:42,Interval,12.09,28.14,53.0,0.29,13.95,276.0,277.0
09/10/2020 12:51:43,Interval,12.15,28.29,53.1,0.29,13.95,276.0,277.0
09/10/2020 12:51:44,Interval,12.12,28.22,53.1,0.28,13.95,276.0,279.0
09/10/2020 12:51:45,Interval,12.40,28.40,53.8,0.27,13.95,276.0,270.0
09/10/2020 12:51:46,Interval,11.94,28.38,53.3,0.28,13.95,276.0,263.0
09/10/2020 12:51:47,Interval,10.88,28.51,54.0,0.29,13.95,276.0,282.0
09/10/2020 12:51:48,Interval,11.15,28.80,54.4,0.31,13.95,276.0,281.0
09/10/2020 12:51:49,Interval,12.50,29.08,54.4,0.32,13.95,276.0,280.0
09/10/2020 12:51:50,Interval,12.65,28.88,54.1,0.28,13.96,276.0,281.0
09/10/2020 12:51:51,Interval,12.63,28.75,54.1,0.27,13.96,276.0,284.0
09/10/2020 12:51:52,Interval,11.70,28.29,53.4,0.26,13.96,276.0,282.0
09/10/2020 12:51:53,Interval,11.15,28.39,53.6,0.25,13.95,276.0,282.0
09/10/2020 12:51:54,Interval,10.99,28.08,53.2,0.24,13.96,276.0,289.0
09/10/2020 12:51:55,Interval,10.47,28.29,53.7,0.20,13.96,276.0,283.0
09/10/2020 12:51:56,Interval,10.03,27.90,53.2,0.16,13.96,276.0,282.0
09/10/2020 12:51:57,Interval,9.21,28.00,53.5,0.18,13.96,276.0,280.0
09/10/2020 12:51:58,Interval,9.20,28.37,53.9,0.20,13.96,276.0,276.0
09/10/2020 12:51:59,Interval,9.02,28.48,54.1,0.20,13.96,276.0,276.0
09/10/2020 12:52:00,Interval,9.49,28.26,54.1,0.21,13.96,276.0,275.0
09/10/2020 12:52:01,Interval,10.05,28.40,53.9,0.19,13.96,276.0,274.0
09/10/2020 12:52:02,Interval,9.78,28.17,53.7,0.19,13.96,276.0,275.0
09/10/2020 12:52:03,Interval,9.65,28.48,54.2,0.20,13.96,276.0,275.0
09/10/2020 12:52:04,Interval,10.32,28.95,54.7,0.25,13.96,276.0,285.0
09/10/2020 12:52:05,Interval,10.62,29.42,56.0,0.22,13.96,276.0,278.0
09/10/2020 12:52:06,Interval,10.82,29.77,56.3,0.23,13.96,276.0,280.0
09/10/2020 12:52:07,Interval,10.77,30.17,57.5,0.30,13.96,276.0,293.0
09/10/2020 12:52:08,Interval,11.16,31.00,57.8,0.31,13.96,276.0,281.0
09/10/2020 12:52:09,Interval,12.58,31.36,58.2,0.37,13.96,276.0,280.0
09/10/2020 12:52:10,Interval,13.34,31.07,57.7,0.28,13.96,276.0,281.0
09/10/2020 12:52:11,Interval,12.19,30.97,57.8,0.30,13.96,276.0,289.0
09/10/2020 12:52:12,Interval,12.65,31.05,58.2,0.33,13.96,276.0,284.0
09/10/2020 12:52:13,Interval,11.57,30.96,57.8,0.30,13.96,276.0,282.0
09/10/2020 12:52:14,Interval,10.98,30.45,57.4,0.27,13.96,276.0,279.0
09/10/2020 12:52:15,Interval,11.92,30.96,58.7,0.27,13.96,276.0,286.0
