Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,30/01/2020 15:05:04
Disarm Time,30/01/2020 15:13:15
Duration,00:08:11
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
30/01/2020 15:06:06,Interval,14.78,134.95,204.5,1.43,12.20,361.0,36.0
30/01/2020 15:06:07,Interval,14.60,133.52,206.3,1.30,12.20,361.0,43.0
30/01/2020 15:06:08,Interval,14.26,134.15,203.8,0.87,12.20,361.0,44.0
30/01/2020 15:06:09,Interval,13.75,133.60,206.6,1.22,12.20,361.0,43.0
30/01/2020 15:06:10,Interval,13.34,133.89,205.5,1.20,12.21,361.0,43.0
30/01/2020 15:06:11,Interval,13.98,134.67,205.2,1.15,12.21,361.0,42.0
30/01/2020 15:06:12,Interval,13.99,134.09,203.5,0.42,12.21,361.0,41.0
30/01/2020 15:06:13,Interval,14.46,133.55,205.5,1.28,12.21,361.0,41.0
30/01/2020 15:06:14,Interval,13.66,133.88,206.6,1.12,12.21,361.0,40.0
30/01/2020 15:06:15,Interval,13.70,133.31,205.3,0.95,12.21,361.0,37.0
30/01/2020 15:06:16,Interval,14.44,133.63,204.6,0.90,12.21,361.0,37.0
30/01/2020 15:06:17,Interval,14.89,133.16,204.7,0.79,12.22,361.0,39.0
30/01/2020 15:06:18,Interval,14.00,133.45,204.1,1.16,12.23,361.0,36.0
30/01/2020 15:06:19,Interval,14.04,134.27,205.0,1.69,12.24,361.0,33.0
30/01/2020 15:06:20,Interval,14.54,133.69,205.7,1.35,12.26,361.0,36.0
30/01/2020 15:06:21,Interval,14.83,134.96,205.9,1.66,12.27,361.0,36.0
30/01/2020 15:06:22,Interval,16.21,134.14,205.3,1.23,12.27,361.0,37.0
30/01/2020 15:06:23,Interval,16.09,135.08,204.3,2.15,12.25,361.0,41.0
30/01/2020 15:06:24,Interval,17.48,135.55,204.5,1.77,12.24,361.0,42.0
30/01/2020 15:06:25,Interval,17.81,134.98,203.5,1.63,12.23,361.0,46.0
30/01/2020 15:06:26,Interval,17.54,134.10,203.7,1.41,12.22,361.0,48.0
30/01/2020 15:06:27,Interval,16.24,133.98,205.0,1.68,12.22,361.0,45.0
30/01/2020 15:06:28,Interval,15.05,133.74,206.6,1.08,12.22,361.0,56.0
30/01/2020 15:06:29,Interval,14.55,133.83,205.7,1.56,12.21,361.0,54.0
30/01/2020 15:06:30,Interval,13.92,133.70,204.8,0.44,12.21,361.0,42.0
30/01/2020 15:06:31,Interval,13.81,132.40,206.8,0.79,12.21,361.0,45.0
30/01/2020 15:06:32,Interval,13.36,133.43,205.2,1.04,12.21,361.0,44.0
30/01/2020 15:06:33,Interval,13.97,134.08,205.1,1.22,12.20,361.0,51.0
30/01/2020 15:06:34,Interval,13.60,134.22,203.4,0.93,12.20,361.0,58.0
30/01/2020 15:06:35,Interval,13.31,133.08,206.6,1.36,12.20,361.0,52.0
30/01/2020 15:06:36,Interval,12.87,133.59,205.8,1.38,12.20,361.0,46.0
30/01/2020 15:06:37,Interval,13.46,133.73,206.3,1.08,12.20,361.0,49.0
30/01/2020 15:06:38,Interval,13.34,135.36,203.9,1.44,12.20,361.0,42.0
30/01/2020 15:06:39,Interval,13.64,137.90,201.7,1.23,12.20,361.0,31.0
30/01/2020 15:06:40,Interval,15.76,135.61,204.1,2.08,12.20,361.0,34.0
30/01/2020 15:06:41,Interval,16.37,134.45,203.8,1.24,12.19,361.0,38.0
30/01/2020 15:06:42,Interval,15.24,134.23,206.1,1.22,12.19,361.0,43.0
30/01/2020 15:06:43,Interval,15.91,134.08,205.3,1.29,12.19,361.0,39.0
30/01/2020 15:06:44,Interval,16.34,134.35,204.5,1.53,12.19,361.0,40.0
30/01/2020 15:06:45,Interval,14.84,133.21,206.3,1.21,12.19,361.0,38.0
30/01/2020 15:06:46,Interval,14.20,134.06,204.7,1.29,12.19,361.0,41.0
30/01/2020 15:06:47,Interval,13.62,133.82,205.2,1.02,12.19,361.0,28.0
30/01/2020 15:06:48,Interval,11.89,134.22,205.3,1.11,12.19,361.0,32.0
30/01/2020 15:06:49,Interval,12.40,134.55,205.0,1.21,12.19,361.0,30.0
30/01/2020 15:06:50,Interval,12.58,134.07,205.0,0.88,12.19,361.0,33.0
30/01/2020 15:06:51,Interval,12.38,133.48,205.5,1.29,12.19,361.0,33.0
30/01/2020 15:06:52,Interval,12.99,134.11,205.3,0.95,12.19,361.0,36.0
30/01/2020 15:06:53,Interval,14.06,132.91,205.4,0.94,12.19,361.0,41.0
30/01/2020 15:06:54,Interval,13.91,133.86,205.8,1.50,12.19,361.0,41.0
30/01/2020 15:06:55,Interval,13.55,133.46,205.5,1.41,12.19,361.0,34.0
30/01/2020 15:06:56,Interval,13.83,133.91,204.4,1.63,12.19,361.0,34.0
30/01/2020 15:06:57,Interval,15.21,134.34,203.3,1.23,12.19,361.0,35.0
30/01/2020 15:06:58,Interval,15.57,133.77,205.3,1.70,12.19,361.0,36.0
30/01/2020 15:06:59,Interval,15.62,134.33,206.4,1.29,12.19,361.0,35.0
30/01/2020 15:07:00,Interval,14.51,132.94,206.6,1.36,12.19,361.0,37.0
30/01/2020 15:07:01,Interval,13.91,134.43,203.4,1.16,12.19,361.0,36.0
30/01/2020 15:07:02,Interval,14.15,133.39,204.2,0.43,12.19,361.0,37.0
30/01/2020 15:07:03,Interval,14.34,133.66,205.5,1.03,12.19,361.0,35.0
30/01/2020 15:07:04,Interval,14.84,134.14,204.2,1.01,12.19,361.0,34.0
30/01/2020 15:07:05,Interval,15.79,135.46,204.0,1.78,12.19,361.0,31.0
30/01/2020 15:07:06,Interval,15.90,134.73,205.6,1.56,12.19,361.0,32.0
30/01/2020 15:07:07,Interval,15.74,134.15,205.6,1.21,12.19,361.0,30.0
30/01/2020 15:07:08,Interval,15.49,134.74,207.1,1.90,12.20,361.0,33.0
30/01/2020 15:07:09,Interval,16.16,134.42,205.0,1.83,12.20,361.0,34.0
30/01/2020 15:07:10,Interval,16.96,134.66,204.3,1.04,12.20,361.0,42.0
30/01/2020 15:07:11,Interval,15.76,133.69,205.6,1.23,12.20,361.0,33.0
30/01/2020 15:07:12,Interval,16.02,133.98,205.5,1.61,12.19,361.0,38.0
30/01/2020 15:07:13,Interval,15.78,134.20,205.0,1.45,12.19,361.0,34.0
30/01/2020 15:07:14,Interval,15.44,133.44,205.6,0.93,12.19,361.0,38.0
30/01/2020 15:07:15,Interval,15.38,134.47,204.9,1.11,12.19,361.0,40.0
30/01/2020 15:07:16,Interval,14.14,133.31,206.1,1.42,12.19,361.0,38.0
30/01/2020 15:07:17,Interval,13.59,132.67,206.6,1.21,12.19,361.0,41.0
30/01/2020 15:07:18,Interval,13.40,134.23,204.7,1.44,12.19,361.0,34.0
30/01/2020 15:07:19,Interval,14.16,134.76,204.0,1.55,12.19,361.0,33.0
30/01/2020 15:07:20,Interval,14.01,133.57,206.3,1.35,12.19,361.0,43.0
30/01/2020 15:07:21,Interval,13.11,133.55,205.8,1.17,12.19,361.0,44.0
30/01/2020 15:07:22,Interval,12.70,134.31,205.4,1.33,12.19,361.0,36.0
30/01/2020 15:07:23,Interval,12.14,133.86,204.7,0.93,12.19,361.0,43.0
30/01/2020 15:07:24,Interval,11.92,133.88,208.0,1.48,12.19,361.0,42.0
30/01/2020 15:07:25,Interval,11.36,132.80,206.8,0.50,12.19,361.0,45.0
30/01/2020 15:07:26,Interval,10.71,132.58,206.4,1.05,12.18,361.0,44.0
30/01/2020 15:07:27,Interval,10.29,132.42,207.0,0.57,12.18,361.0,37.0
30/01/2020 15:07:28,Interval,9.67,131.73,207.4,0.37,12.18,361.0,36.0
