Logger Details:
Logger Type,2F8
Serial Number,KS1312011
Controller Firmware,5.3
Acquisition Firmware,5.1
Logger ID,Wind Turbine SQ2020

Job Details
Number of Analogue Channels,7
Number of Digital Channels,0
Total Number of Channels Used,7

Arm Time,30/01/2020 15:27:13
Disarm Time,30/01/2020 15:30:41
Duration,00:03:28
Job Description,Wind Turbine Logger

Channel Info
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
Logging Interval,,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01,00:00:01
 
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
30/01/2020 15:27:15,Interval,8.33,90.52,164.7,0.22,12.11,361.0,66.0
30/01/2020 15:27:16,Interval,8.61,90.65,166.8,0.41,12.11,361.0,45.0
30/01/2020 15:27:17,Interval,8.66,91.10,162.5,0.06,12.11,361.0,44.0
30/01/2020 15:27:18,Interval,8.79,90.94,164.3,0.13,12.11,361.0,45.0
30/01/2020 15:27:19,Interval,8.20,90.94,163.2,0.51,12.11,361.0,48.0
30/01/2020 15:27:20,Interval,7.95,92.11,162.9,0.44,12.11,361.0,45.0
30/01/2020 15:27:21,Interval,8.37,91.50,163.6,0.43,12.11,361.0,28.0
30/01/2020 15:27:22,Interval,6.54,91.00,163.0,0.13,12.12,361.0,33.0
30/01/2020 15:27:23,Interval,7.54,90.27,165.9,0.14,12.12,361.0,39.0
30/01/2020 15:27:24,Interval,8.02,91.27,162.8,0.36,12.12,361.0,40.0
30/01/2020 15:27:25,Interval,8.70,91.15,163.3,0.41,12.12,361.0,43.0
30/01/2020 15:27:26,Interval,9.63,92.75,162.9,0.68,12.12,361.0,43.0
30/01/2020 15:27:27,Interval,12.22,92.02,162.8,0.52,12.12,361.0,33.0
30/01/2020 15:27:28,Interval,12.36,92.05,163.2,0.58,12.12,361.0,39.0
30/01/2020 15:27:29,Interval,12.45,91.87,162.9,0.62,12.12,361.0,40.0
30/01/2020 15:27:30,Interval,11.91,91.84,163.6,0.62,12.12,361.0,45.0
30/01/2020 15:27:31,Interval,11.67,92.07,162.5,0.52,12.12,361.0,43.0
30/01/2020 15:27:32,Interval,11.88,91.73,162.8,0.63,12.12,361.0,30.0
30/01/2020 15:27:33,Interval,13.19,94.07,161.8,0.90,12.12,361.0,19.0
30/01/2020 15:27:34,Interval,12.47,93.37,162.6,0.92,12.12,361.0,19.0
30/01/2020 15:27:35,Interval,13.10,95.63,162.1,1.02,12.12,361.0,20.0
30/01/2020 15:27:36,Interval,12.34,95.94,161.8,1.31,12.12,361.0,30.0
30/01/2020 15:27:37,Interval,13.21,96.38,161.4,1.36,12.12,361.0,32.0
30/01/2020 15:27:38,Interval,13.60,94.93,161.9,1.05,12.12,361.0,29.0
30/01/2020 15:27:39,Interval,12.04,93.52,162.5,0.98,12.12,361.0,27.0
30/01/2020 15:27:40,Interval,10.96,93.88,162.3,0.89,12.12,361.0,27.0
30/01/2020 15:27:41,Interval,11.61,94.70,161.9,1.11,12.13,361.0,26.0
30/01/2020 15:27:42,Interval,11.45,94.75,161.1,1.16,12.13,361.0,17.0
30/01/2020 15:27:43,Interval,11.41,97.09,161.2,1.42,12.13,361.0,24.0
30/01/2020 15:27:44,Interval,12.29,95.37,162.1,1.26,12.13,361.0,39.0
30/01/2020 15:27:45,Interval,13.18,94.96,161.7,1.04,12.13,361.0,30.0
30/01/2020 15:27:46,Interval,13.13,95.94,162.4,1.24,12.13,361.0,31.0
30/01/2020 15:27:47,Interval,13.34,95.81,161.6,1.29,12.13,361.0,29.0
30/01/2020 15:27:48,Interval,14.00,94.89,161.9,1.08,12.14,361.0,33.0
30/01/2020 15:27:49,Interval,13.35,93.81,162.0,0.91,12.14,361.0,43.0
30/01/2020 15:27:50,Interval,13.09,94.04,162.7,1.02,12.14,361.0,34.0
30/01/2020 15:27:51,Interval,12.75,93.99,162.3,0.97,12.14,361.0,36.0
30/01/2020 15:27:52,Interval,12.66,96.05,161.8,1.52,12.14,361.0,36.0
30/01/2020 15:27:53,Interval,13.25,97.88,162.1,1.83,12.14,361.0,36.0
30/01/2020 15:27:54,Interval,15.15,99.50,162.4,2.06,12.14,361.0,28.0
30/01/2020 15:27:55,Interval,16.58,99.41,163.0,2.00,12.14,361.0,30.0
30/01/2020 15:27:56,Interval,15.42,98.05,162.4,2.13,12.15,361.0,37.0
30/01/2020 15:27:57,Interval,16.02,99.31,161.7,1.88,12.14,361.0,31.0
30/01/2020 15:27:58,Interval,15.44,98.91,160.3,1.82,12.14,361.0,36.0
30/01/2020 15:27:59,Interval,15.07,97.77,160.8,1.59,12.14,361.0,27.0
30/01/2020 15:28:00,Interval,13.97,96.03,162.3,1.30,12.14,361.0,24.0
30/01/2020 15:28:01,Interval,12.92,95.45,162.0,1.14,12.14,361.0,28.0
30/01/2020 15:28:02,Interval,13.04,95.11,161.4,1.09,12.15,361.0,27.0
30/01/2020 15:28:03,Interval,13.07,96.11,162.0,1.15,12.15,361.0,25.0
30/01/2020 15:28:04,Interval,14.75,95.26,161.2,0.97,12.15,361.0,20.0
30/01/2020 15:28:05,Interval,14.05,94.25,162.1,0.81,12.15,361.0,22.0
30/01/2020 15:28:06,Interval,14.19,95.20,162.0,1.11,12.15,361.0,24.0
30/01/2020 15:28:07,Interval,13.92,95.46,161.6,1.11,12.15,361.0,22.0
30/01/2020 15:28:08,Interval,13.87,96.37,161.6,1.27,12.15,361.0,24.0
30/01/2020 15:28:09,Interval,14.36,95.03,162.5,1.19,12.16,361.0,17.0
30/01/2020 15:28:10,Interval,13.62,95.14,162.3,1.20,12.16,361.0,25.0
30/01/2020 15:28:11,Interval,13.41,93.97,162.4,1.00,12.16,361.0,26.0
