#
~85,-400,-640,16384,0.0,E3
~86,-320,-688,16432,0.0,EB
~87,-208,-528,16464,0.0,EF
~88,-240,-640,16512,0.0,E1
~89,-240,-704,16544,0.0,E8
~90,-128,-576,16496,0.0,F2
~91,-224,-608,16416,0.0,E4
~92,-48,-592,16576,0.0,C2
~93,-176,-464,16400,0.0,E5
~94,-176,-640,16464,0.0,EC
~95,-288,-592,16464,0.0,F7
~96,-240,-576,16432,0.0,E9
~97,-240,-720,16320,0.0,DD
~98,-176,-544,16496,0.0,F8
~99,-176,-576,16400,0.0,EF
~100,-96,-592,16448,0.0,E9
~101,-80,-592,16448,0.0,E3
~102,-48,-576,16384,0.0,E9
~103,-64,-608,16464,0.0,E3
~104,-32,-560,16544,0.0,DB
~105,-128,-560,16416,0.0,10
~106,-192,-464,16528,0.0,19
~107,-240,-512,16448,0.0,0F
~108,-288,-400,16496,0.0,1B
~109,-208,-368,16480,0.0,1A
~110,-224,-448,16624,0.0,0F
~111,-272,-592,16480,0.0,13
~112,-192,-496,16512,0.0,14
~113,-176,-528,16528,0.0,1A
~114,-112,-592,16560,0.0,0E
~115,-192,-464,16480,0.0,16
~116,-176,-416,16464,0.0,18
~117,-272,-576,16416,0.0,1A
~118,-336,-512,16384,0.0,16
~119,-336,-432,16448,0.0,19
~120,-304,-480,16384,0.0,0E
~121,-448,-496,16480,0.0,1C
~122,-272,-432,16480,0.0,0E
~123,-272,-256,16416,0.0,12
~124,-288,-528,16400,0.0,15
~125,-240,-368,16448,0.0,18
~126,-320,-480,16464,0.0,11
~127,-224,-480,16480,0.0,13
~128,-368,-304,16432,0.0,15
~129,-384,-464,16560,0.0,1D
~130,-336,-208,16432,0.0,0C
~131,-480,-496,16448,0.0,1D
~132,-448,-512,16448,0.0,17
~133,-384,-544,16432,0.0,15
~134,-336,-480,16528,0.0,18
~135,-352,-496,16448,0.0,1F
~136,-336,-512,16448,0.0,17
~137,-272,-528,16496,0.0,21
~138,-304,-464,16528,0.0,19
~139,-256,-528,16496,0.0,25
~140,-432,-528,16432,0.0,0F
~141,-384,-496,16432,0.0,1A
~142,-432,-512,16368,0.0,12
~143,-416,-544,16496,0.0,1C
~144,-352,-512,16384,0.0,13
~145,-384,-544,16480,0.0,1B
~146,-272,-480,16448,0.0,1B
~147,-208,-400,16464,0.0,11
~148,-240,-448,16512,0.0,14
~149,-208,-464,16480,0.0,1B
~150,-192,-512,16464,0.0,11
~151,-224,-560,16544,0.0,10
~152,-208,-640,16496,0.0,18
~153,-192,-480,16512,0.0,12
~154,-272,-560,16464,0.0,17
~155,-272,-576,16592,0.0,21
~156,-256,-560,16464,0.0,1B
~157,-224,-592,16528,0.0,1D
~158,-192,-688,16432,0.0,22
~159,-160,-784,16480,0.0,1E
~160,-112,-752,16464,0.0,10
~161,-64,-704,16528,0.0,E5
~162,-144,-624,16464,0.0,15
~163,-176,-672,16480,0.0,1C
~164,-224,-560,16448,0.0,17
~165,-176,-640,16464,0.0,1B
~166,-240,-512,16464,0.0,12
~167,-176,-624,16464,0.0,1F
~168,-208,-576,16384,0.0,23
~169,-192,-496,16576,0.0,2A
~170,-160,-624,16480,0.0,10
~171,-128,-704,16528,0.0,17
~172,-144,-768,16512,0.0,19
~173,-128,-656,16512,0.0,18
~174,-192,-544,16592,0.0,1E
~175,-208,-480,16432,0.0,15
~176,-256,-608,16480,0.0,1E
~177,-272,-640,16416,0.0,18
~178,-272,-736,16448,0.0,24
~179,-256,-736,16448,0.0,27
~180,-288,-656,16400,0.0,19
~181,-224,-592,16448,0.0,1B
~182,-256,-496,16480,0.0,20
~183,-256,-560,16496,0.0,20
~184,-320,-640,16432,0.0,0E
~185,-304,-576,16464,0.0,1E
~186,-288,-592,16528,0.0,29
~187,-288,-544,16496,0.0,2B
~188,-416,-576,16496,0.0,2A
~189,-400,-560,16416,0.0,15
~190,-368,-576,16480,0.0,22
~191,-480,-560,16448,0.0,1B
~192,-368,-528,16448,0.0,25
~193,-336,-544,16480,0.0,1B
~194,-352,-592,16528,0.0,20
~195,-352,-576,16480,0.0,20
~196,-368,-560,16464,0.0,23
~197,-272,-704,16480,0.0,1C
~198,-288,-544,16464,0.0,28
~199,-448,-592,16464,0.0,2A
~200,-480,-592,16368,0.0,18
~201,-416,-416,16416,0.0,0D
~202,-448,-368,16384,0.0,1D
~203,-432,-432,16432,0.0,09
~204,-400,-464,16528,0.0,10
~205,-288,-432,16512,0.0,13
~206,-304,-464,16416,0.0,11
~207,-224,-512,16448,0.0,12
~208,-304,-416,16384,0.0,14
~209,-224,-416,16480,0.0,13
~210,-336,-480,16496,0.0,17
~211,-288,-512,16432,0.0,10
~212,-352,-544,16384,0.0,14
~213,-256,-608,16512,0.0,12
~214,-304,-512,16448,0.0,0F
~215,-160,-256,16480,0.0,11
~216,-240,-496,16416,0.0,16
~217,-64,-496,16576,0.0,F2
~218,-176,-608,16544,0.0,1D
~219,-192,-528,16480,0.0,1C
~220,-144,-352,16480,0.0,0C
~221,-176,-384,16480,0.0,17
~222,-240,-368,16400,0.0,0A
~223,-176,-192,16496,0.0,1D
~224,-176,-544,16512,0.0,14
~225,-112,-320,16464,0.0,09
~226,-160,-496,16480,0.0,19
~227,-224,-704,16480,0.0,13
~228,-128,-464,16448,0.0,1E
~229,-32,-368,16528,0.0,EB
~230,-144,-512,16400,0.0,03
~231,48,-320,16400,0.0,A7
~232,-80,-720,16384,0.0,E0
~233,-112,-688,16512,0.0,13
~234,-128,-576,16432,0.0,18
~235,-208,-656,16496,0.0,21
~236,-208,-528,16464,0.0,1B
~237,-176,-448,16464,0.0,21
~238,-176,-592,16496,0.0,27
~239,-176,-464,16496,0.0,26
~240,-144,-432,16448,0.0,11
~241,-176,-528,16560,0.0,18
~242,-176,-432,16496,0.0,1B
~243,-176,-400,16464,0.0,12
~244,-224,-592,16448,0.0,1B
~245,-176,-528,16448,0.0,21
~246,-288,-608,16528,0.0,24
~247,-400,-608,16512,0.0,10
~248,-320,-528,16416,0.0,16
~249,-336,-656,16480,0.0,21
~250,-288,-496,16480,0.0,21
~251,-320,-592,16512,0.0,0E
~252,-304,-848,16464,0.0,1B
~253,-208,-656,16528,0.0,1D
~254,-240,-704,16416,0.0,10
~255,-272,-688,16544,0.0,23
~256,-368,-448,16528,0.0,26
~257,-400,-496,16448,0.0,1E
~258,-448,-576,16480,0.0,26
~259,-480,-496,16432,0.0,21
~260,-480,-656,16480,0.0,1A
~261,-512,-576,16416,0.0,17
~262,-464,-544,16384,0.0,1D
~263,-432,-624,16400,0.0,0D
~264,-480,-576,16464,0.0,21
~265,-336,-576,16416,0.0,1F
~266,-352,-656,16512,0.0,1A
~267,-304,-528,16416,0.0,19
~268,-464,-608,16480,0.0,21
~269,-384,-752,16400,0.0,1B
~270,-448,-752,16448,0.0,20
~271,-416,-800,16400,0.0,0A
~272,-480,-976,16272,0.0,21
~273,-272,-576,16512,0.0,1A
~274,-368,-656,16352,0.0,22
~275,-256,-592,16480,0.0,20
~276,-240,-400,16400,0.0,06
~277,-192,-608,16544,0.0,20
~278,-256,-512,16432,0.0,18
~279,-112,-448,16528,0.0,1E
~280,-272,-672,16464,0.0,1B
~281,-240,-544,16432,0.0,10
~282,-304,-560,16496,0.0,1A
~283,-240,-576,16464,0.0,1C
~284,-144,-336,16480,0.0,18
~285,-144,-304,16560,0.0,13
~286,-160,-656,16448,0.0,21
~287,-64,-320,16496,0.0,EC
~288,-96,-656,16512,0.0,F3
~289,-96,-624,16512,0.0,EF
~290,32,-400,16544,0.0,AD
~291,-176,-768,16432,0.0,21
~292,-192,-576,16464,0.0,22
~293,-112,-464,16464,0.0,17
~294,-256,-672,16464,0.0,22
~295,-144,-384,16448,0.0,21
~296,-192,-384,16464,0.0,23
~297,-240,-624,16480,0.0,19
~298,-32,-448,16544,0.0,EE
~299,32,-512,16448,0.0,BD
~300,-96,-656,16480,0.0,E8
~301,16,-144,16544,0.0,AD
~302,-160,-528,16592,0.0,14
~303,-176,-464,16448,0.0,1B
~304,-288,-336,16400,0.0,12
~305,-256,-688,16480,0.0,20
~306,-224,-400,16480,0.0,0A
~307,-304,-544,16448,0.0,17
~308,-320,-592,16352,0.0,13
~309,-272,-512,16560,0.0,13
~310,-192,-496,16480,0.0,18
~311,-256,-528,16480,0.0,16
~312,-240,-304,16512,0.0,04
~313,-352,-528,16528,0.0,18
~314,-368,-528,16416,0.0,1C
~315,-384,-336,16496,0.0,20
~316,-432,-448,16480,0.0,18
~317,-336,-400,16464,0.0,12
~318,-336,-304,16496,0.0,1B
~319,-464,-496,16544,0.0,24
~320,-432,-304,16432,0.0,07
~321,-464,-304,16464,0.0,12
~322,-416,-400,16448,0.0,0F
~323,-384,-320,16400,0.0,09
~324,-336,-400,16496,0.0,15
~325,-368,-496,16512,0.0,1F
~326,-448,-624,16496,0.0,23
~327,-464,-592,16432,0.0,1C
~328,-400,-592,16464,0.0,18
~329,-480,-576,16416,0.0,20
~330,-432,-480,16464,0.0,12
~331,-448,-496,16464,0.0,21
~332,-464,-416,16448,0.0,1A
~333,-400,-608,16432,0.0,0D
~334,-368,-576,16448,0.0,26
~335,-352,-832,16480,0.0,17
~336,-320,-496,16352,0.0,17
~337,-224,-496,16512,0.0,19
~338,-336,-400,16512,0.0,0F
~339,-272,-368,16384,0.0,23
~340,-352,-560,16432,0.0,0E
~341,-304,-400,16384,0.0,0B
~342,-272,-512,16448,0.0,15
~343,-336,-656,16448,0.0,20
~344,-208,-592,16384,0.0,1D
~345,-160,-752,16512,0.0,12
~346,-64,-816,16416,0.0,EA
~347,-128,-832,16496,0.0,22
~348,-160,-800,16480,0.0,13
~349,-224,-560,16416,0.0,17
~350,-192,-592,16464,0.0,1B
~351,-176,-448,16416,0.0,1B
~352,-96,-576,16464,0.0,F2
~353,-144,-560,16400,0.0,0C
~354,-208,-880,16400,0.0,13
~355,-176,-576,16400,0.0,1A
~356,-96,-592,16480,0.0,F2
~357,-32,-512,16400,0.0,D9
~358,-64,-368,16496,0.0,F7
~359,-16,-592,16464,0.0,EF
~360,-16,-624,16432,0.0,DE
~361,-80,-656,16480,0.0,E8
~362,-208,-896,16560,0.0,20
~363,-208,-736,16400,0.0,13
~364,-176,-752,16464,0.0,20
~365,-224,-832,16400,0.0,10
~366,-144,-528,16496,0.0,23
~367,-160,-832,16464,0.0,1B
~368,-64,-608,16416,0.0,ED
~369,-192,-512,16320,0.0,14
~370,-144,-736,16400,0.0,10
~371,-176,-528,16640,0.0,1B
~372,-160,-544,16512,0.0,11
~373,-176,-688,16544,0.0,27
~374,-240,-640,16400,0.0,0B
~375,-272,-544,16560,0.0,1B
~376,-272,-608,16432,0.0,1B
~377,-432,-336,16432,0.0,18
~378,-320,-480,16432,0.0,15
~379,-304,-672,16448,0.0,22
~380,-256,-544,16464,0.0,1C
~381,-336,-608,16416,0.0,1A
~382,-336,-784,16368,0.0,26
~383,-256,-576,16528,0.0,25
~384,-400,-608,16416,0.0,15
~385,-480,-576,16480,0.0,23
~386,-384,-416,16416,0.0,1F
~387,-672,-672,16368,0.0,2A
~388,-528,-432,16416,0.0,1F
~389,-432,-384,16480,0.0,21
~390,-448,-624,16432,0.0,1A
~391,-416,-448,16560,0.0,1C
~392,-304,-416,16432,0.0,12
~393,-352,-496,16544,0.0,22
~394,-400,-464,16464,0.0,19
~395,-448,-288,16464,0.0,2A
~396,-352,-384,16480,0.0,20
~397,-464,-288,16320,0.0,21
~398,-448,-336,16560,0.0,24
~399,-464,-400,16416,0.0,1B
~400,-432,-416,16544,0.0,0E
~401,-416,-816,16560,0.0,13
~402,-368,-672,16400,0.0,13
~403,-192,-368,16528,0.0,1C
~404,-336,-464,16480,0.0,17
~405,-256,-416,16528,0.0,19
~406,-336,-304,16448,0.0,16
~407,-224,-624,16400,0.0,0C
~408,-192,-384,16592,0.0,20
~409,-272,-560,16288,0.0,1E
~410,-368,-432,16528,0.0,17
~411,-288,-272,16384,0.0,1B
~412,-272,-384,16400,0.0,0E
~413,-144,-288,16480,0.0,18
~414,-80,-336,16528,0.0,E5
~415,-128,-384,16400,0.0,11
~416,-144,-336,16544,0.0,16
~417,-64,-464,16464,0.0,EB
~418,-80,-528,16544,0.0,EA
~419,-96,-560,16496,0.0,F4
~420,-64,-528,16560,0.0,E3
~421,-80,-544,16432,0.0,DE
~422,-80,-416,16544,0.0,E1
~423,-240,-592,16432,0.0,11
~424,-160,-368,16512,0.0,13
~425,-160,-432,16544,0.0,11
~426,-80,-512,16448,0.0,E5
~427,48,-448,16512,0.0,BD
~428,32,-512,16512,0.0,AF
~429,-96,-400,16464,0.0,E9
~430,-160,-576,16480,0.0,15
~431,-240,-544,16304,0.0,0B
~432,-160,-416,16464,0.0,12
~433,-208,-432,16544,0.0,13
~434,-224,-432,16512,0.0,0D
~435,-288,-464,16352,0.0,1F
~436,-272,-512,16384,0.0,18
~437,-272,-736,16480,0.0,1E
~438,-176,-608,16448,0.0,24
~439,-144,-688,16432,0.0,21
~440,-224,-656,16464,0.0,18
~441,-368,-720,16464,0.0,1A
~442,-320,-640,16512,0.0,0A
~443,-464,-704,16432,0.0,16
~444,-256,-752,16496,0.0,23
~445,-336,-640,16400,0.0,10
~446,-336,-816,16464,0.0,20
~447,-464,-752,16528,0.0,23
~448,-464,-720,16496,0.0,23
~449,-448,-640,16432,0.0,1D
~450,-336,-608,16576,0.0,1E
~451,-352,-560,16384,0.0,17
~452,-336,-496,16512,0.0,1B
~453,-464,-528,16496,0.0,25
~454,-464,-688,16448,0.0,2A
~455,-448,-624,16512,0.0,1B
~456,-544,-784,16464,0.0,26
~457,-384,-752,16448,0.0,26
~458,-400,-800,16416,0.0,11
~459,-464,-688,16400,0.0,23
~460,-448,-704,16496,0.0,21
~461,-336,-688,16432,0.0,1F
~462,-336,-736,16528,0.0,20
~463,-304,-688,16496,0.0,26
~464,-352,-752,16512,0.0,17
~465,-304,-736,16576,0.0,21
~466,-336,-784,16528,0.0,27
~467,-352,-560,16464,0.0,1D
~468,-272,-544,16464,0.0,21
~469,-384,-512,16480,0.0,1F
~470,-320,-512,16432,0.0,0A
~471,-272,-544,16416,0.0,18
~472,-192,-576,16448,0.0,24
~473,-160,-480,16512,0.0,12
~474,-96,-576,16560,0.0,F4
~475,-176,-688,16464,0.0,2B
~476,-80,-640,16464,0.0,EA
~477,-112,-560,16448,0.0,1A
~478,-208,-512,16448,0.0,1E
~479,-224,-528,16496,0.0,27
~480,-192,-576,16480,0.0,1F
~481,-128,-560,16480,0.0,18
~482,-160,-624,16416,0.0,15
~483,-144,-528,16480,0.0,1C
~484,0,-544,16480,0.0,85
~485,-144,-544,16416,0.0,1B
~486,-80,-560,16528,0.0,ED
~487,-128,-368,16336,0.0,24
~488,0,-336,16448,0.0,8C
~489,-128,-336,16544,0.0,22
~490,-32,-240,16416,0.0,DC
~491,-144,-496,16480,0.0,1F
~492,-224,-288,16448,0.0,22
~493,-48,-208,16464,0.0,ED
~494,-208,-512,16352,0.0,16
~495,-128,-336,16448,0.0,22
~496,-224,-544,16592,0.0,21
~497,-192,-352,16448,0.0,23
~498,-128,-304,16528,0.0,1F
~499,-176,-576,16544,0.0,2C
~500,-176,-384,16464,0.0,19
~501,-80,-304,16512,0.0,D6
~502,-320,-688,16432,0.0,14
~503,-256,-368,16544,0.0,1C
~504,-432,-304,16448,0.0,12
~505,-352,-464,16400,0.0,0F
~506,-336,-256,16400,0.0,11
~507,-288,-336,16432,0.0,1C
~508,-320,-496,16416,0.0,19
~509,-272,-304,16416,0.0,14
~510,-336,-496,16592,0.0,1E
~511,-400,-592,16480,0.0,10
~512,-384,-432,16496,0.0,1C
~513,-464,-544,16464,0.0,1B
~514,-464,-464,16448,0.0,1F
~515,-416,-304,16480,0.0,12
~516,-576,-560,16416,0.0,1D
~517,-528,-592,16416,0.0,20
~518,-448,-416,16480,0.0,1E
~519,-448,-608,16464,0.0,24
~520,-384,-464,16560,0.0,18
~521,-416,-512,16496,0.0,17
~522,-464,-576,16432,0.0,1B
~523,-400,-560,16368,0.0,13
~524,-432,-416,16480,0.0,14
~525,-432,-656,16448,0.0,1F
~526,-400,-480,16432,0.0,0F
~527,-384,-496,16448,0.0,29
~528,-448,-624,16416,0.0,1F
~529,-352,-576,16432,0.0,1E
~530,-400,-592,16448,0.0,15
~531,-272,-592,16512,0.0,15
~532,-272,-608,16480,0.0,18
~533,-240,-800,16528,0.0,11
~534,-304,-736,16432,0.0,15
~535,-336,-576,16480,0.0,20
~536,-320,-640,16448,0.0,16
~537,-272,-592,16400,0.0,17
~538,-256,-816,16448,0.0,25
~539,-272,-800,16432,0.0,16
~540,-256,-720,16544,0.0,15
~541,-176,-720,16544,0.0,17
~542,-208,-672,16464,0.0,1B
~543,-96,-704,16528,0.0,EE
~544,-48,-624,16464,0.0,EC
~545,-64,-672,16560,0.0,EB
~546,-80,-832,16384,0.0,EC
~547,-144,-704,16448,0.0,1D
~548,-96,-768,16512,0.0,F6
~549,-96,-752,16528,0.0,F7
~550,-144,-736,16368,0.0,1D
~551,-48,-800,16480,0.0,E4
~552,-160,-576,16400,0.0,12
~553,-96,-704,16576,0.0,F2
~554,-80,-688,16432,0.0,EE
~555,-48,-592,16512,0.0,EC
~556,0,-752,16464,0.0,88
~557,-16,-720,16448,0.0,EA
~558,0,-704,16480,0.0,85
~559,-128,-720,16592,0.0,20
~560,-208,-624,16416,0.0,15
~561,-208,-560,16384,0.0,19
~562,-272,-528,16480,0.0,1C
~563,-192,-432,16448,0.0,1C
~564,-176,-544,16448,0.0,23
~565,-224,-496,16448,0.0,24
~566,-112,-608,16528,0.0,1B
~567,-192,-560,16576,0.0,24
~568,-160,-688,16448,0.0,29
~569,-256,-624,16448,0.0,26
~570,-288,-528,16512,0.0,1E
~571,-432,-528,16464,0.0,1C
~572,-352,-480,16480,0.0,19
~573,-400,-496,16464,0.0,1D
~574,-384,-544,16576,0.0,27
~575,-416,-496,16496,0.0,2B
~576,-448,-656,16496,0.0,2F
~577,-400,-528,16512,0.0,17
~578,-352,-416,16432,0.0,1B
~579,-384,-496,16496,0.0,33
~580,-240,-240,16400,0.0,06
~581,-304,-256,16512,0.0,13
~582,-544,-352,16480,0.0,1B
~583,-400,-256,16480,0.0,16
~584,-544,-576,16480,0.0,25
~585,-496,-464,16512,0.0,24
~586,-416,-448,16480,0.0,23
~587,-512,-720,16496,0.0,21
~588,-432,-336,16464,0.0,21
~589,-352,-320,16416,0.0,19
~590,-480,-352,16416,0.0,18
~591,-272,-112,16352,0.0,11
~592,-368,-416,16432,0.0,1E
~593,-400,-416,16432,0.0,12
~594,-448,-352,16352,0.0,1F
~595,-512,-480,16528,0.0,1F
~596,-352,-384,16432,0.0,1F
~597,-384,-336,16480,0.0,25
~598,-384,-304,16400,0.0,19
~599,-336,-256,16464,0.0,27
~600,-208,-352,16448,0.0,13
~601,-208,-416,16512,0.0,0D
~602,-64,-352,16480,0.0,E1
~603,-128,-384,16576,0.0,1E
~604,-208,-512,16448,0.0,15
~605,-128,-416,16512,0.0,12
~606,-192,-448,16464,0.0,1F
~607,-160,-512,16528,0.0,14
~608,-176,-352,16512,0.0,17
~609,-208,-496,16336,0.0,21
~610,-80,-512,16384,0.0,DF
~611,-96,-496,16640,0.0,ED
~612,-112,-512,16496,0.0,11
