Logger Details:,,,,,,,,
Logger Type,2F8,,,,,,,
Serial Number,KS1312011,,,,,,,
Controller Firmware,5.3,,,,,,,
Acquisition Firmware,5.1,,,,,,,
Logger ID,Wind Turbine SQ2020,,,,,,,
,,,,,,,,
,,,,,,,,
Job Details,,,,,,,,
Number of Analogue Channels,7,,,,,,,
Number of Digital Channels,0,,,,,,,
Total Number of Channels Used,7,,,,,,,
,,,,,,,,
,,,,,,,,
Arm Time,23/07/2020 13:09:22,,,,,,,
Disarm Time,23/07/2020 13:24:05,,,,,,,
Duration,0:14:43,,,,,,,
Job Description,Wind Turbine Logger,,,,,,,
,,,,,,,,
,,,,,,,,
Channel Info,,,,,,,,
Description,,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
Sample Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
Logging Interval,,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
 ,,,,,,,,
Date/Time,Type,Wind Speed (MPH),Shaft Speed (RPM),Gen Voltage (VDC),Gen Current (ADC),Battery Voltage (V),Nacelle Yaw (Degrees),Wind Direction (Degrees)
23/07/2020 13:09:25,Interval,9.65,91.3,166.5,0.17,12.64,264,256
23/07/2020 13:09:26,Interval,9.44,91.01,167.4,0.02,12.64,264,253
23/07/2020 13:09:27,Interval,9.5,90.67,167.3,0.08,12.64,264,258
23/07/2020 13:09:28,Interval,9.27,90.26,168,0.02,12.64,264,253
23/07/2020 13:09:29,Interval,9.05,90.37,167.4,0.25,12.65,264,251
23/07/2020 13:09:30,Interval,8.86,90.55,166.9,0.09,12.65,264,251
23/07/2020 13:09:31,Interval,8.43,91.23,166.8,0.09,12.65,264,247
23/07/2020 13:09:32,Interval,7.91,90.17,168.1,0.01,12.66,264,247
23/07/2020 13:09:33,Interval,7.39,89.38,169.3,0.02,12.66,264,276
23/07/2020 13:09:34,Interval,6.47,90.37,167.6,0.16,12.66,264,259
23/07/2020 13:09:35,Interval,5.8,90.45,168.8,0.23,12.66,264,236
23/07/2020 13:09:36,Interval,6.32,89.98,169.6,0.28,12.66,264,239
23/07/2020 13:09:37,Interval,7.08,90.76,168.6,0.41,12.66,264,238
23/07/2020 13:09:38,Interval,6.68,90.61,169.6,0.27,12.67,264,237
23/07/2020 13:09:39,Interval,7.07,89.83,169.2,0.01,12.67,264,254
23/07/2020 13:09:40,Interval,6.26,88.1,166.7,0.02,12.68,264,255
23/07/2020 13:09:41,Interval,6.05,86.85,166.2,0.02,12.69,264,260
23/07/2020 13:09:42,Interval,6.1,87.33,166.4,0.02,12.69,264,259
23/07/2020 13:09:43,Interval,5.37,86.96,166.4,0.03,12.7,264,258
23/07/2020 13:09:44,Interval,4.84,87.25,166.5,0.02,12.71,264,257
23/07/2020 13:09:45,Interval,4.92,87.22,166.6,0.03,12.72,264,255
23/07/2020 13:09:46,Interval,5.27,87.04,166,0.02,12.73,264,249
23/07/2020 13:09:47,Interval,5.23,86.1,165.2,0.02,12.73,264,254
23/07/2020 13:09:48,Interval,4.85,84.71,163.3,0.02,12.74,264,259
23/07/2020 13:09:49,Interval,4.26,82.54,159.4,0.01,12.75,264,261
23/07/2020 13:09:50,Interval,4.03,79.77,154.5,0.02,12.76,264,280
23/07/2020 13:09:51,Interval,4.06,76.71,148.1,0.01,12.77,264,279
23/07/2020 13:09:52,Interval,3.9,73.29,141.3,0.02,12.77,264,279
23/07/2020 13:09:53,Interval,4.1,70.33,136.4,0.01,12.77,264,271
23/07/2020 13:09:54,Interval,4.07,67.43,130.9,0.02,12.78,264,260
23/07/2020 13:09:55,Interval,4.16,65.08,126.7,0.02,12.78,264,261
23/07/2020 13:09:56,Interval,4.88,62.98,122.1,0.02,12.79,264,267
23/07/2020 13:09:57,Interval,5.36,60.3,117,0.01,12.79,264,324
23/07/2020 13:09:58,Interval,5.88,57.14,110.9,0.02,12.79,264,309
23/07/2020 13:09:59,Interval,5.45,54.14,105.3,0.02,12.8,264,252
23/07/2020 13:10:00,Interval,4.74,50.71,98.6,0.01,12.8,264,228
23/07/2020 13:10:01,Interval,3.67,48.16,93.9,0.02,12.8,264,230
23/07/2020 13:10:02,Interval,2.5,46.69,89.6,0.01,12.8,264,229
23/07/2020 13:10:03,Interval,2.36,43.99,84.5,0.02,12.8,264,226
23/07/2020 13:10:04,Interval,1.73,40.47,78.8,0.02,12.8,264,243
23/07/2020 13:10:05,Interval,2.67,37.73,73.2,0.02,12.81,264,269
23/07/2020 13:10:06,Interval,3.77,36.57,70.7,0.02,12.81,264,254
23/07/2020 13:10:07,Interval,4.35,33.89,66.6,0.03,12.81,264,248
23/07/2020 13:10:08,Interval,4.33,32.51,62.2,0.02,12.81,264,244
23/07/2020 13:10:09,Interval,3.96,29.91,58.6,0.02,12.81,264,213
23/07/2020 13:10:10,Interval,3.59,27.76,52.6,0.02,12.81,264,203
23/07/2020 13:10:11,Interval,3.43,24.58,47.3,0.03,12.81,264,203
23/07/2020 13:10:12,Interval,3.94,22.95,42.8,0.02,12.8,264,203
23/07/2020 13:10:13,Interval,4.17,18.77,35.9,0.01,12.8,264,204
23/07/2020 13:10:14,Interval,4.73,17.46,34.4,0.02,12.81,264,204
23/07/2020 13:10:15,Interval,4.42,16.65,31.7,0.02,12.81,264,204
23/07/2020 13:10:16,Interval,4,13.11,24.2,0.02,12.81,264,204
23/07/2020 13:10:17,Interval,3.52,10.22,20,0.03,12.81,264,204
23/07/2020 13:10:18,Interval,3.25,9.69,20,0.02,12.81,264,205
23/07/2020 13:10:19,Interval,3.05,10.5,21.1,0.02,12.82,264,205
23/07/2020 13:10:20,Interval,2.91,9.73,18.4,0.02,12.82,264,205
23/07/2020 13:10:21,Interval,2.65,6.71,12.1,0.02,12.82,264,211
23/07/2020 13:10:22,Interval,2.45,3.35,7.4,0.02,12.82,264,232
23/07/2020 13:10:23,Interval,2.4,0.53,4.5,0.02,12.82,264,233
23/07/2020 13:10:24,Interval,2.86,0.25,2.8,0.02,12.82,264,232
23/07/2020 13:10:25,Interval,3.38,0,1.7,0.03,12.82,264,240
23/07/2020 13:10:26,Interval,2.92,-0.18,1.2,0.02,12.82,264,238
23/07/2020 13:10:27,Interval,2.53,-0.41,0.7,0.03,12.82,264,237
23/07/2020 13:10:28,Interval,2.36,-0.51,0.6,0.03,12.82,264,228
23/07/2020 13:10:29,Interval,1.8,-0.55,0.3,0.04,12.81,264,229
23/07/2020 13:10:30,Interval,1.79,-0.55,0.2,0.02,12.81,264,228
23/07/2020 13:10:31,Interval,1.55,-0.67,0.3,0.03,12.8,264,229
23/07/2020 13:10:32,Interval,1.52,-0.67,0.1,0.02,12.8,264,228
23/07/2020 13:10:33,Interval,1.85,-0.67,0.3,0.03,12.79,264,229
23/07/2020 13:10:34,Interval,1.99,-0.68,0.2,0.02,12.79,264,229
23/07/2020 13:10:35,Interval,2.06,-0.68,0.1,0.01,12.78,264,236
23/07/2020 13:10:36,Interval,1.78,-0.68,0.3,0.03,12.78,264,237
23/07/2020 13:10:37,Interval,1.78,-0.69,0.2,0.02,12.77,264,240
23/07/2020 13:10:38,Interval,1.49,-0.68,0.2,0.02,12.77,264,269
23/07/2020 13:10:39,Interval,1.36,-0.69,0.3,0.03,12.76,264,257
23/07/2020 13:10:40,Interval,1.36,-0.69,0.1,0.01,12.76,264,246
23/07/2020 13:10:41,Interval,1.36,-0.68,0.1,0.03,12.75,264,223
23/07/2020 13:10:42,Interval,1.25,-0.69,0.1,0.02,12.74,264,198
23/07/2020 13:10:43,Interval,1.14,-0.68,0.1,0.01,12.73,264,216
23/07/2020 13:10:44,Interval,1.08,-0.68,0,0.02,12.72,264,223
23/07/2020 13:10:45,Interval,1.03,-0.69,0.2,0.02,12.71,264,203
23/07/2020 13:10:46,Interval,1.03,-0.68,0,0.01,12.7,264,194
23/07/2020 13:10:47,Interval,1.41,-0.69,0.1,0.01,12.69,264,194
23/07/2020 13:10:48,Interval,2.29,-0.69,0.2,0.02,12.69,264,194
23/07/2020 13:10:49,Interval,2.33,-0.68,0,0.01,12.68,264,195
23/07/2020 13:10:50,Interval,1.7,-0.69,0.2,0.02,12.67,264,240
23/07/2020 13:10:51,Interval,1.68,-0.69,0.1,0.03,12.67,264,291
23/07/2020 13:10:52,Interval,1.53,-0.69,0.1,0.02,12.67,264,296
23/07/2020 13:10:53,Interval,2.46,-0.68,0.2,0.01,12.66,264,289
23/07/2020 13:10:54,Interval,2.61,-0.68,0.2,0.02,12.66,264,289
23/07/2020 13:10:55,Interval,2.35,-0.68,-0.1,0.03,12.66,264,289
23/07/2020 13:10:56,Interval,2.32,-0.69,-0.1,0.02,12.65,264,289
23/07/2020 13:10:57,Interval,2.83,-0.68,0.1,0.03,12.65,264,289
23/07/2020 13:10:58,Interval,2.69,-0.68,0,0.01,12.65,264,289
23/07/2020 13:10:59,Interval,2.81,-0.68,0.1,0.02,12.64,264,289
23/07/2020 13:11:00,Interval,2.65,-0.69,0.1,0.02,12.64,264,289
23/07/2020 13:11:01,Interval,2.95,-0.69,0.2,0.02,12.64,264,289
23/07/2020 13:11:02,Interval,3.48,-0.69,-0.1,0.03,12.64,264,289
23/07/2020 13:11:03,Interval,3.81,-0.69,0.1,0.03,12.64,264,276
23/07/2020 13:11:04,Interval,4.19,-0.69,0.1,0.03,12.63,264,266
23/07/2020 13:11:05,Interval,4.84,-0.69,0.1,0.03,12.63,264,258
23/07/2020 13:11:06,Interval,4.91,-0.69,0.1,0.03,12.63,264,258
