23/07/2020 14:10:42,Interval,13.15,173.42,262.4,1.44,12.78,264,278
23/07/2020 14:10:43,Interval,13.65,173.66,261.8,1.51,12.78,264,279
23/07/2020 14:10:44,Interval,13.73,173.96,259.3,1.85,12.78,264,284
23/07/2020 14:10:45,Interval,13.29,173.66,258.4,1.52,12.78,264,282
23/07/2020 14:10:46,Interval,14.1,174.7,257.9,1.6,12.78,265,276
23/07/2020 14:10:47,Interval,13.5,173.63,258.5,1.07,12.78,264,275
23/07/2020 14:10:48,Interval,13.67,173.77,258.3,1.35,12.78,264,279
23/07/2020 14:10:49,Interval,14.13,177.23,250.2,3.31,12.78,264,273
23/07/2020 14:10:50,Interval,15.78,179.68,250.6,3.28,12.78,264,280
23/07/2020 14:10:51,Interval,17.12,177.82,253.3,2.59,12.78,264,271
23/07/2020 14:10:52,Interval,16.2,176.69,256.9,2.8,12.78,264,261
23/07/2020 14:10:53,Interval,14.86,176.58,254.6,2.12,12.78,265,276
23/07/2020 14:10:54,Interval,14.28,174.51,257.5,2.71,12.78,265,275
23/07/2020 14:10:55,Interval,15.64,177.01,253.2,3.55,12.78,264,283
23/07/2020 14:10:56,Interval,16.37,178.36,253.9,3.15,12.78,264,280
23/07/2020 14:10:57,Interval,17.11,177.36,247.2,2.05,12.78,265,278
23/07/2020 14:10:58,Interval,16.69,176.98,252.8,2.35,12.78,264,290
23/07/2020 14:10:59,Interval,16.09,176.46,256,2.17,12.78,264,287
23/07/2020 14:11:00,Interval,15.94,176.08,252.7,2.5,12.78,264,279
23/07/2020 14:11:01,Interval,15.32,176.49,251.5,2.37,12.78,264,284
23/07/2020 14:11:02,Interval,15.73,176.1,256.1,2.7,12.78,264,278
23/07/2020 14:11:03,Interval,15.57,177.56,250.2,2.96,12.78,264,277
23/07/2020 14:11:04,Interval,16.09,177.95,249.7,3.38,12.78,264,272
23/07/2020 14:11:05,Interval,17.13,178.57,254.2,3.23,12.78,264,276
23/07/2020 14:11:06,Interval,17,176.91,256.8,2.82,12.78,264,270
23/07/2020 14:11:07,Interval,17.74,176.61,253.3,2.44,12.78,264,275
23/07/2020 14:11:08,Interval,17.23,178.6,249.5,2.96,12.78,264,283
23/07/2020 14:11:09,Interval,18.68,177.83,252.3,3.02,12.78,264,276
23/07/2020 14:11:10,Interval,18.18,176.62,254.3,2.39,12.78,264,274
23/07/2020 14:11:11,Interval,16.93,175.66,257.9,2.25,12.78,265,276
23/07/2020 14:11:12,Interval,15.81,175.77,256.3,2.23,12.78,264,274
23/07/2020 14:11:13,Interval,15.29,175.94,253.9,2.95,12.78,264,276
23/07/2020 14:11:14,Interval,16.49,178.72,247.7,3.12,12.78,264,276
23/07/2020 14:11:15,Interval,16.76,179.53,248.9,4.05,12.78,264,279
23/07/2020 14:11:16,Interval,17.03,180.99,243.8,4.02,12.78,264,280
23/07/2020 14:11:17,Interval,17.37,181.04,247.5,3.48,12.78,264,278
23/07/2020 14:11:18,Interval,17.39,180.69,245.5,3.25,12.78,264,278
23/07/2020 14:11:19,Interval,17.92,178.36,252.3,3.16,12.78,264,277
23/07/2020 14:11:20,Interval,15.6,177.09,255.9,2.44,12.78,264,257
23/07/2020 14:11:21,Interval,13.87,176.07,261,2.45,12.78,264,267
23/07/2020 14:11:22,Interval,12.56,174.44,262.2,2.84,12.78,264,246
23/07/2020 14:11:23,Interval,12.83,173.5,264.1,1.06,12.78,264,249
23/07/2020 14:11:24,Interval,12.76,172.37,263.6,0.58,12.78,265,257
23/07/2020 14:11:25,Interval,12.97,175.31,257.6,2.53,12.78,264,275
23/07/2020 14:11:26,Interval,14.65,175.71,256.6,2.74,12.78,264,268
23/07/2020 14:11:27,Interval,15.96,176.42,255.2,2.69,12.78,264,275
23/07/2020 14:11:28,Interval,15.07,174.98,258.5,2.23,12.78,264,269
23/07/2020 14:11:29,Interval,14.68,177.15,252.8,2.51,12.78,264,260
23/07/2020 14:11:30,Interval,14.95,175.71,256.4,2.14,12.78,265,255
23/07/2020 14:11:31,Interval,16.88,180.5,243.4,3.55,12.78,264,263
23/07/2020 14:11:32,Interval,17.15,176.27,251.7,2.47,12.78,264,247
23/07/2020 14:11:33,Interval,15.72,177.65,251.5,1.96,12.78,265,256
23/07/2020 14:11:34,Interval,14.96,176.18,252.7,2.17,12.78,264,247
23/07/2020 14:11:35,Interval,17.09,174.36,257.8,2.31,12.78,265,255
23/07/2020 14:11:36,Interval,15.71,173.94,265.7,2.13,12.78,265,252
23/07/2020 14:11:37,Interval,14.56,175.66,256.7,2.15,12.78,265,243
23/07/2020 14:11:38,Interval,14.86,179.31,252.5,3.39,12.78,265,246
23/07/2020 14:11:39,Interval,15.34,179.74,249.7,3.86,12.78,265,239
23/07/2020 14:11:40,Interval,16.22,179.2,252.1,3.9,12.78,265,253
23/07/2020 14:11:41,Interval,17.57,182.24,239.8,4.54,12.78,264,256
23/07/2020 14:11:42,Interval,18.75,185.4,240.9,5.57,12.78,265,263
23/07/2020 14:11:43,Interval,18.79,180.32,246.1,3.43,12.78,265,265
23/07/2020 14:11:44,Interval,17.9,180.99,243.9,3.7,12.78,265,261
23/07/2020 14:11:45,Interval,17.16,177.54,253.7,3.58,12.78,264,257
23/07/2020 14:11:46,Interval,18.5,180.03,246.4,3.89,12.78,264,264
23/07/2020 14:11:47,Interval,18.3,181.27,243.1,3.86,12.78,264,262
23/07/2020 14:11:48,Interval,17.05,180.55,247.7,3.43,12.78,265,257
23/07/2020 14:11:49,Interval,17.37,180.49,248.1,3.71,12.78,264,261
23/07/2020 14:11:50,Interval,16.27,180.3,251.6,4.03,12.78,264,263
23/07/2020 14:11:51,Interval,17.42,179.24,252.8,3.18,12.78,264,254
23/07/2020 14:11:52,Interval,17.75,178.73,253.7,3.66,12.78,265,255
23/07/2020 14:11:53,Interval,17.71,179.29,250.5,2.76,12.78,265,257
23/07/2020 14:11:54,Interval,17.15,178.17,247.8,2.17,12.78,265,258
23/07/2020 14:11:55,Interval,17.47,178.36,249.6,3.4,12.78,264,255
23/07/2020 14:11:56,Interval,18.55,181.85,244.2,4.42,12.78,265,259
23/07/2020 14:11:57,Interval,18.2,181.96,238.7,4.23,12.78,265,254
23/07/2020 14:11:58,Interval,18.82,182.62,242.9,4.33,12.78,265,256
23/07/2020 14:11:59,Interval,19.76,181.02,244.9,3.93,12.78,265,265
23/07/2020 14:12:00,Interval,19.6,181.83,245.5,3.99,12.78,265,263
23/07/2020 14:12:01,Interval,18.98,181.91,245.7,4.97,12.78,265,267
23/07/2020 14:12:02,Interval,17.86,178.89,247.5,2.74,12.78,264,265
23/07/2020 14:12:03,Interval,17.41,178.11,254,4.06,12.78,265,272
23/07/2020 14:12:04,Interval,18.01,182.6,237.5,4.99,12.78,265,269
23/07/2020 14:12:05,Interval,21.91,187.77,233.8,6,12.78,265,271
23/07/2020 14:12:06,Interval,21.07,189.48,232.6,5.42,12.78,265,282
23/07/2020 14:12:07,Interval,17.39,181.08,245.9,3.7,12.78,265,278
23/07/2020 14:12:08,Interval,16.2,175.25,257.9,2.82,12.78,265,274
23/07/2020 14:12:09,Interval,15.35,177.8,245.7,2.82,12.78,265,288
23/07/2020 14:12:10,Interval,13.47,176.07,258.1,2.65,12.78,265,274
23/07/2020 14:12:11,Interval,16.6,177.85,252.4,3.05,12.78,265,258
23/07/2020 14:12:12,Interval,17.11,178.65,246.7,1.8,12.78,265,254
23/07/2020 14:12:13,Interval,16.5,179.12,249.5,3.23,12.78,265,258
23/07/2020 14:12:14,Interval,16.38,175.89,252.8,1.96,12.78,265,257
23/07/2020 14:12:15,Interval,17.58,176.09,253,3.4,12.78,264,274
23/07/2020 14:12:16,Interval,17.86,179.58,252.4,4.23,12.78,265,279
23/07/2020 14:12:17,Interval,18.09,181.17,243.7,3.92,12.78,265,281
23/07/2020 14:12:18,Interval,19.35,182.65,239.2,3.84,12.78,265,279
23/07/2020 14:12:19,Interval,18.39,180.87,244.2,3.49,12.78,265,279
23/07/2020 14:12:20,Interval,18.67,179.34,252.7,3.58,12.78,265,278
23/07/2020 14:12:21,Interval,18.49,181.45,241.7,3.37,12.78,265,281
23/07/2020 14:12:22,Interval,17.47,177.09,255.7,2.16,12.78,265,279
23/07/2020 14:12:23,Interval,15.54,176.68,257.7,2.6,12.78,265,271
23/07/2020 14:12:24,Interval,14.84,175.9,253,2.21,12.78,265,271
23/07/2020 14:12:25,Interval,14.31,174.89,258.8,1.95,12.78,265,263
23/07/2020 14:12:26,Interval,14.38,176.03,252.7,1.53,12.78,265,282
23/07/2020 14:12:27,Interval,16.3,177.34,253.9,3.45,12.78,265,281
23/07/2020 14:12:28,Interval,16.45,177.77,251.6,3.3,12.78,265,287
23/07/2020 14:12:29,Interval,17.61,178.57,253.3,2.7,12.78,265,285
23/07/2020 14:12:30,Interval,17.3,177.69,251.4,2.9,12.78,265,288
23/07/2020 14:12:31,Interval,17.56,176.68,252.8,1.22,12.78,265,293
23/07/2020 14:12:32,Interval,17.39,175.98,258.3,2.4,12.78,264,296
23/07/2020 14:12:33,Interval,16.35,177.76,250.6,2.52,12.78,265,285
23/07/2020 14:12:34,Interval,16.39,176.23,255.2,2.68,12.78,265,289
23/07/2020 14:12:35,Interval,17.06,178.21,252.4,2.66,12.78,265,284
23/07/2020 14:12:36,Interval,17.08,176.27,254.4,2.14,12.78,265,292
23/07/2020 14:12:37,Interval,17.17,176.76,254.5,2.38,12.78,265,300
23/07/2020 14:12:38,Interval,17.07,174.56,255.6,1.15,12.78,265,299
23/07/2020 14:12:39,Interval,15.99,175.26,256.4,1.95,12.78,265,291
23/07/2020 14:12:40,Interval,15.91,173.71,260,0.79,12.78,265,280
23/07/2020 14:12:41,Interval,15.49,173.39,263.1,1.71,12.78,265,297
23/07/2020 14:12:42,Interval,13.97,173.46,265.8,1.71,12.78,265,285
23/07/2020 14:12:43,Interval,14.43,175.28,257.5,2.23,12.78,265,275
23/07/2020 14:12:44,Interval,15.27,175.61,253.8,2.16,12.78,265,285
23/07/2020 14:12:45,Interval,17.12,174.82,256.7,2.36,12.78,265,290
23/07/2020 14:12:46,Interval,16.57,174.62,257.7,2.47,12.78,265,289
23/07/2020 14:12:47,Interval,16.65,177.28,252.6,2.65,12.78,265,293
23/07/2020 14:12:48,Interval,17.72,178.43,252.6,3.64,12.78,265,292
23/07/2020 14:12:49,Interval,18.47,180.42,246.5,3.57,12.78,265,290
23/07/2020 14:12:50,Interval,18.8,179.82,249.3,2.76,12.78,265,293
23/07/2020 14:12:51,Interval,18.78,177.15,253.7,1.93,12.78,265,296
23/07/2020 14:12:52,Interval,16.8,175.11,257.4,1.87,12.78,265,295
23/07/2020 14:12:53,Interval,16.53,174.46,258.9,1.15,12.78,265,298
23/07/2020 14:12:54,Interval,17.26,174.14,258.4,1.25,12.78,265,297
23/07/2020 14:12:55,Interval,15.83,176.8,256.5,2.82,12.78,265,298
23/07/2020 14:12:56,Interval,17.92,178.13,255.3,2.81,12.78,265,292
23/07/2020 14:12:57,Interval,17.57,176.82,253.3,2.74,12.78,265,296
23/07/2020 14:12:58,Interval,17.95,178.41,247.1,2.35,12.78,264,288
23/07/2020 14:12:59,Interval,18.22,178.93,250.4,3.27,12.78,265,295
23/07/2020 14:13:00,Interval,18.18,179.96,252,3.92,12.78,265,285
23/07/2020 14:13:01,Interval,18.46,176.14,252.4,2.9,12.78,265,293
23/07/2020 14:13:02,Interval,17.59,180.07,250.1,3.46,12.78,265,288
23/07/2020 14:13:03,Interval,19.05,181.37,247.3,4.29,12.78,265,289
23/07/2020 14:13:04,Interval,18.77,181.83,241.6,4.09,12.78,265,283
23/07/2020 14:13:05,Interval,18.73,181.31,247.6,4.75,12.78,265,284
23/07/2020 14:13:06,Interval,18.69,181.9,241.3,3.46,12.78,265,280
23/07/2020 14:13:07,Interval,19.29,178.53,247.4,2.6,12.78,265,277
23/07/2020 14:13:08,Interval,18.45,176.37,256.3,2.04,12.78,265,293
23/07/2020 14:13:09,Interval,16.71,176.54,251.4,2.14,12.78,264,289
23/07/2020 14:13:10,Interval,16.54,177,250.5,3.13,12.78,265,288
23/07/2020 14:13:11,Interval,17.92,180.83,240.9,3.14,12.78,265,287
23/07/2020 14:13:12,Interval,18.01,180.12,245.8,2.85,12.78,264,289
23/07/2020 14:13:13,Interval,19.12,180.65,248,4.35,12.78,264,285
23/07/2020 14:13:14,Interval,19.55,182.98,238.1,4.84,12.78,265,290
23/07/2020 14:13:15,Interval,19.92,181.7,246.4,4.11,12.78,264,285
23/07/2020 14:13:16,Interval,18.01,180.03,246.2,3.96,12.78,265,283
23/07/2020 14:13:17,Interval,18.27,182.2,242.5,5.26,12.78,264,278
23/07/2020 14:13:18,Interval,19.27,186.55,236.6,5.5,12.78,265,285
23/07/2020 14:13:19,Interval,20.24,184.39,241,5.89,12.78,264,278
23/07/2020 14:13:20,Interval,21.36,182.7,243.1,3.9,12.78,265,275
23/07/2020 14:13:21,Interval,19.3,180.23,246.4,3.34,12.78,264,279
23/07/2020 14:13:22,Interval,16.95,178.53,250,3.26,12.78,265,277
23/07/2020 14:13:23,Interval,15.75,177.76,254,2.57,12.76,265,284
23/07/2020 14:13:24,Interval,15.92,178.34,252.3,2.6,12.78,264,279
23/07/2020 14:13:25,Interval,17.6,177.5,254.1,3.31,12.78,265,281
23/07/2020 14:13:26,Interval,17.03,178.42,252.1,1.78,12.78,265,280
23/07/2020 14:13:27,Interval,16.48,177.1,250,2.78,12.78,265,271
23/07/2020 14:13:28,Interval,16.04,177.24,253.6,2.71,12.78,265,278
23/07/2020 14:13:29,Interval,16.16,175.84,254.7,2.38,12.78,265,290
23/07/2020 14:13:30,Interval,15.01,177.06,253.6,2.85,12.78,265,281
23/07/2020 14:13:31,Interval,17.24,179.27,248.7,3.15,12.78,265,285
23/07/2020 14:13:32,Interval,17.08,176.96,253.6,2.55,12.78,265,286
23/07/2020 14:13:33,Interval,14.42,174.56,253.5,0.78,12.78,265,283
23/07/2020 14:13:34,Interval,14.09,174.07,258.8,1.62,12.78,265,292
23/07/2020 14:13:35,Interval,13.78,174.2,260.3,2.39,12.78,265,293
23/07/2020 14:13:36,Interval,15,175.92,257.1,2.3,12.78,264,286
23/07/2020 14:13:37,Interval,13.8,176.21,259.8,1.28,12.78,265,249
23/07/2020 14:13:38,Interval,14.38,171.46,265.1,0.32,12.78,265,266
23/07/2020 14:13:39,Interval,15.07,173.17,263,0.9,12.78,265,269
23/07/2020 14:13:40,Interval,14.25,171.88,267,1.07,12.78,265,257
23/07/2020 14:13:41,Interval,15.12,172.45,265.6,1.34,12.78,265,251
23/07/2020 14:13:42,Interval,15.39,175.36,255.4,1.68,12.78,265,266
23/07/2020 14:13:43,Interval,15.03,175.87,256.9,2.75,12.78,265,276
23/07/2020 14:13:44,Interval,16.56,176.15,253.3,2.62,12.78,265,259
23/07/2020 14:13:45,Interval,14.79,179.95,243.9,4.18,12.78,265,260
23/07/2020 14:13:46,Interval,16.44,179.26,249.8,2.33,12.78,265,272
23/07/2020 14:13:47,Interval,17.31,177.42,246.8,3.01,12.78,265,283
23/07/2020 14:13:48,Interval,17.73,178.47,249.1,3.15,12.78,265,269
23/07/2020 14:13:49,Interval,16.94,178.94,250.4,3.39,12.78,265,285
23/07/2020 14:13:50,Interval,17.99,176.93,255.5,3.39,12.78,265,278
23/07/2020 14:13:51,Interval,17.43,175.98,256.6,2.23,12.78,265,287
23/07/2020 14:13:52,Interval,16.77,176.77,249.2,3.37,12.78,265,283
23/07/2020 14:13:53,Interval,16.49,176.76,258,2.87,12.78,265,270
23/07/2020 14:13:54,Interval,16.81,174.58,260.5,2.22,12.78,265,286
23/07/2020 14:13:55,Interval,15.13,174.77,255,1.49,12.78,265,280
23/07/2020 14:13:56,Interval,15.22,174.49,262.4,2.16,12.78,265,285
23/07/2020 14:13:57,Interval,15.01,173.91,261.9,1.87,12.78,265,288
23/07/2020 14:13:58,Interval,14.15,173.42,261.5,1.17,12.78,265,285
23/07/2020 14:13:59,Interval,13.77,172.02,276.2,0.12,12.78,265,276
23/07/2020 14:14:00,Interval,13.34,172.29,263,0.6,12.78,265,278
23/07/2020 14:14:01,Interval,13.06,172.95,265.8,1.2,12.78,264,282
23/07/2020 14:14:02,Interval,11.99,171.81,268.1,0.7,12.78,264,287
23/07/2020 14:14:03,Interval,11.87,172.38,261.5,0.34,12.78,264,285
23/07/2020 14:14:04,Interval,12.5,172.51,263.9,1.77,12.78,265,281
23/07/2020 14:14:05,Interval,13.12,173.81,258.4,1.16,12.78,264,286
23/07/2020 14:14:06,Interval,13.5,174.12,266,2.39,12.78,264,289
23/07/2020 14:14:07,Interval,13.9,175.53,258.8,1.27,12.78,264,279
23/07/2020 14:14:08,Interval,15.07,174.33,257.9,2.14,12.78,264,276
23/07/2020 14:14:09,Interval,15.59,175.05,257.1,2.04,12.78,264,277
23/07/2020 14:14:10,Interval,15.22,176.28,257.8,2.47,12.78,264,275
23/07/2020 14:14:11,Interval,14.54,174.52,252.8,1.25,12.78,264,289
23/07/2020 14:14:12,Interval,14.63,174.2,258.2,1.96,12.78,264,280
23/07/2020 14:14:13,Interval,14.23,175.34,258.3,2.23,12.78,264,288
23/07/2020 14:14:14,Interval,15.63,174.2,258.1,1.87,12.78,264,278
23/07/2020 14:14:15,Interval,14.95,174.18,261.1,1.72,12.78,264,279
23/07/2020 14:14:16,Interval,15.06,173.03,262.5,1.53,12.78,264,285
23/07/2020 14:14:17,Interval,14.26,173.5,263.7,1.26,12.78,264,285
23/07/2020 14:14:18,Interval,13.87,173.37,260.2,0.71,12.78,264,285
23/07/2020 14:14:19,Interval,13.07,174.98,258.8,1.97,12.78,264,286
23/07/2020 14:14:20,Interval,14.72,174.32,262,2.09,12.78,264,287
23/07/2020 14:14:21,Interval,14.65,174.82,258,2.38,12.78,264,286
23/07/2020 14:14:22,Interval,14.94,175.4,258.5,1.68,12.78,265,293
23/07/2020 14:14:23,Interval,15.03,173.55,265,1.25,12.78,265,287
23/07/2020 14:14:24,Interval,15.15,174.26,262.2,1.83,12.78,264,287
23/07/2020 14:14:25,Interval,15.06,173.29,261.9,1.41,12.78,264,295
