131727,10.2,A,80.0,0.0,3.0,0.0,100.0,100.0
131727,10.2,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.2,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,9.8,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,9.8,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,9.8,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,9.9,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.1,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.1,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131728,10.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,10.1,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.6,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.7,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.4,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.5,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.3,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.4,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,9.8,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,10.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131729,10.2,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,10.4,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,10.4,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,9.9,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,10.0,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,9.7,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,9.5,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,9.7,7,80.0,0.0,3.0,0.0,70.0,100.0
131730,10.1,7,80.0,0.0,3.0,0.0,70.0,100.0
131731,10.2,7,80.0,0.0,3.0,0.0,70.0,100.0
131731,10.2,7,80.0,0.0,3.0,0.0,70.0,100.0
131731,10.6,0,80.0,0.0,3.0,0.0,0.0,100.0
131731,10.3,0,80.0,0.0,3.0,0.0,0.0,100.0
131731,10.2,0,80.0,0.0,3.0,0.0,0.0,100.0
