131725,3.5,A,80.0,1.2,3.0,0.064,100.0,100.0
131725,3.4,0,80.0,1.2,3.0,0.067,0.0,100.0
131725,3.4,0,80.0,1.2,3.0,0.067,0.0,100.0
131725,3.4,0,80.0,1.2,3.0,0.067,0.0,100.0
131725,3.3,0,80.0,1.2,3.0,0.068,0.0,100.0
131726,3.2,0,80.0,1.2,3.0,0.07,0.0,100.0
131726,3.1,0,80.0,1.2,3.0,0.073,0.0,100.0
131726,3.1,0,80.0,0.2,3.0,0.01,0.0,100.0
131726,3.1,0,80.0,0.2,3.0,0.01,0.0,100.0
131726,3.1,0,80.0,0.2,3.0,0.01,0.0,100.0
131726,3.2,0,80.0,0.2,3.0,0.01,0.0,100.0
131726,3.2,0,80.0,0.2,3.0,0.01,0.0,100.0
131726,3.5,0,80.0,0.2,3.0,0.009,0.0,100.0
131726,3.8,0,80.0,0.8,3.0,0.043,0.0,100.0
131726,3.9,0,80.0,0.8,3.0,0.041,0.0,100.0
131726,4.0,0,80.0,2.3,3.0,0.111,0.0,100.0
131726,4.0,0,80.0,2.3,3.0,0.112,0.0,100.0
131727,3.9,0,80.0,3.2,3.0,0.16,0.0,100.0
131727,3.8,0,80.0,4.2,3.0,0.207,0.0,100.0
131727,4.0,0,80.0,5.0,3.0,0.238,0.0,100.0
131727,4.1,0,80.0,5.6,3.0,0.265,0.0,100.0
131727,4.0,0,80.0,6.7,3.0,0.317,0.0,100.0
131727,4.0,0,80.0,7.2,3.0,0.346,0.0,100.0
131727,4.0,0,80.0,7.9,3.0,0.378,0.0,100.0
131727,4.1,0,80.0,8.6,3.0,0.397,0.0,100.0
131727,4.3,0,80.0,8.8,3.0,0.396,0.0,100.0
131727,4.4,0,80.0,9.4,3.0,0.411,0.0,100.0
131727,4.5,0,80.0,9.9,3.0,0.423,0.0,100.0
131728,4.5,0,80.0,10.4,3.0,0.44,0.0,100.0
131728,4.4,0,80.0,10.9,3.0,0.471,0.0,100.0
131728,4.7,0,80.0,11.7,3.0,0.479,0.0,100.0
131728,4.7,0,80.0,12.0,3.0,0.492,0.0,100.0
131728,4.8,0,80.0,12.6,3.0,0.501,0.0,100.0
131728,4.8,0,80.0,12.8,3.0,0.51,0.0,100.0
131728,4.8,0,80.0,13.4,3.0,0.534,0.0,100.0
131728,4.8,0,80.0,14.0,3.0,0.56,0.0,100.0
131728,4.8,0,80.0,14.4,3.0,0.568,0.0,100.0
131729,4.7,0,80.0,14.8,3.0,0.6,0.0,100.0
131729,4.6,0,80.0,15.2,3.0,0.639,0.0,100.0
131729,4.6,0,80.0,15.6,3.0,0.654,0.0,100.0
131729,4.4,0,80.0,15.8,3.0,0.691,0.0,100.0
131729,4.4,0,80.0,16.4,3.0,0.711,0.0,100.0
131730,4.4,0,80.0,16.5,3.0,0.721,0.0,100.0
131730,4.4,0,80.0,17.2,3.0,0.744,0.0,100.0
131730,4.4,0,80.0,17.7,3.0,0.765,0.0,100.0
131730,4.4,0,80.0,18.1,3.0,0.788,0.0,100.0
131730,4.4,0,80.0,19.0,3.0,0.831,0.0,100.0
131731,4.4,0,80.0,19.7,3.0,0.854,0.0,100.0
131731,4.4,0,80.0,20.1,3.0,0.876,0.0,100.0
131731,4.6,0,80.0,21.0,3.0,0.88,0.0,100.0
131731,4.6,0,80.0,21.7,3.0,0.897,0.0,100.0
131731,4.6,0,80.0,22.0,3.0,0.913,0.0,100.0
131732,4.6,0,80.0,22.8,3.0,0.957,0.0,100.0
131732,4.6,0,80.0,23.2,3.0,0.971,0.0,100.0
131732,4.5,0,80.0,23.7,3.0,1.018,0.0,100.0
131732,4.4,0,80.0,24.6,3.0,1.063,0.0,100.0
131732,4.3,0,80.0,24.9,3.0,1.097,0.0,100.0
131733,4.3,0,80.0,25.6,3.0,1.14,0.0,100.0
131733,4.2,0,80.0,26.2,3.0,1.183,0.0,100.0
131733,4.3,0,80.0,26.4,3.0,1.186,0.0,100.0
131733,4.3,0,80.0,26.6,3.0,1.195,0.0,100.0
131733,4.3,0,80.0,27.4,3.0,1.23,0.0,100.0
131734,4.3,0,80.0,27.7,3.0,1.24,0.0,100.0
131734,4.3,0,80.0,28.0,3.0,1.238,0.0,100.0
