22/07/2020 14:05:32,Interval,13.34,103.51,178.6,0.99,13.08,284.0,254.0,176.8
22/07/2020 14:05:33,Interval,13.24,104.80,178.7,0.99,13.08,284.0,264.0,176.9
22/07/2020 14:05:34,Interval,12.60,103.93,178.6,0.85,13.08,284.0,261.0,151.8
22/07/2020 14:05:35,Interval,13.78,103.44,178.8,0.80,13.08,284.0,260.0,143.0
22/07/2020 14:05:36,Interval,13.32,103.00,178.4,0.57,13.08,284.0,261.0,101.7
22/07/2020 14:05:37,Interval,12.91,102.50,177.9,0.53,13.08,284.0,258.0,94.3
22/07/2020 14:05:38,Interval,12.45,102.69,179.0,0.66,13.08,284.0,266.0,118.1
22/07/2020 14:05:39,Interval,13.26,103.42,179.2,0.89,13.08,284.0,255.0,159.5
22/07/2020 14:05:40,Interval,13.12,104.64,179.9,0.96,13.08,284.0,263.0,172.7
22/07/2020 14:05:41,Interval,13.27,102.96,179.0,0.77,13.08,284.0,260.0,137.8
22/07/2020 14:05:42,Interval,12.40,103.37,179.9,1.06,13.08,284.0,264.0,190.7
22/07/2020 14:05:43,Interval,11.88,102.93,179.2,0.78,13.08,284.0,262.0,139.8
22/07/2020 14:05:44,Interval,11.99,102.81,179.7,0.74,13.08,284.0,263.0,133.0
22/07/2020 14:05:45,Interval,12.90,103.16,178.4,0.20,13.08,284.0,267.0,35.7
22/07/2020 14:05:46,Interval,13.88,109.67,192.0,0.79,13.08,284.0,269.0,151.7
22/07/2020 14:05:47,Interval,14.53,113.48,190.3,1.47,13.08,284.0,279.0,279.7
22/07/2020 14:05:48,Interval,13.02,114.22,189.5,0.94,13.08,284.0,278.0,178.1
22/07/2020 14:05:49,Interval,14.27,114.73,188.5,1.09,13.08,284.0,269.0,205.5
22/07/2020 14:05:50,Interval,14.17,114.89,189.7,1.54,13.08,284.0,275.0,292.1
22/07/2020 14:05:51,Interval,15.12,115.47,188.7,0.87,13.08,284.0,275.0,164.2
22/07/2020 14:05:52,Interval,14.60,114.43,189.0,1.23,13.08,284.0,276.0,232.5
22/07/2020 14:05:53,Interval,15.24,116.32,187.5,1.37,13.08,284.0,275.0,256.9
22/07/2020 14:05:54,Interval,15.95,114.96,189.2,1.41,13.08,284.0,285.0,266.8
22/07/2020 14:05:55,Interval,15.78,115.30,188.5,1.23,13.08,284.0,276.0,231.9
22/07/2020 14:05:56,Interval,15.15,114.86,188.7,1.17,13.08,284.0,282.0,220.8
22/07/2020 14:05:57,Interval,15.50,116.25,187.7,1.41,13.08,284.0,279.0,264.7
22/07/2020 14:05:58,Interval,15.85,115.83,189.0,1.69,13.08,284.0,275.0,319.4
22/07/2020 14:05:59,Interval,15.10,116.00,189.2,1.40,13.08,284.0,276.0,264.9
22/07/2020 14:06:00,Interval,15.41,115.54,189.7,1.62,13.08,284.0,277.0,307.3
22/07/2020 14:06:01,Interval,15.54,115.71,189.8,1.59,13.08,284.0,281.0,301.8
22/07/2020 14:06:02,Interval,15.21,115.57,189.1,1.53,13.08,284.0,275.0,289.3
22/07/2020 14:06:03,Interval,15.03,116.57,189.0,1.65,13.08,284.0,273.0,311.9
22/07/2020 14:06:04,Interval,15.73,115.21,188.4,1.40,13.08,284.0,273.0,263.8
22/07/2020 14:06:05,Interval,15.76,115.27,188.5,1.42,13.08,284.0,276.0,267.7
22/07/2020 14:06:06,Interval,15.04,114.75,189.3,1.27,13.08,284.0,276.0,240.4
22/07/2020 14:06:07,Interval,15.04,116.29,188.1,1.36,13.08,284.0,280.0,255.8
22/07/2020 14:06:08,Interval,14.53,115.39,189.4,1.30,13.08,284.0,276.0,246.2
22/07/2020 14:06:09,Interval,14.70,114.51,189.5,1.25,13.08,284.0,280.0,236.9
22/07/2020 14:06:10,Interval,15.10,114.54,189.0,1.09,13.08,284.0,282.0,206.0
22/07/2020 14:06:11,Interval,15.08,115.43,188.4,1.46,13.08,284.0,283.0,275.1
22/07/2020 14:06:12,Interval,15.51,114.99,188.5,1.48,13.08,284.0,283.0,279.0
22/07/2020 14:06:13,Interval,15.82,115.75,188.3,1.41,13.08,284.0,280.0,265.5
22/07/2020 14:06:14,Interval,15.50,114.76,188.9,1.22,13.08,284.0,279.0,230.5
22/07/2020 14:06:15,Interval,14.74,114.41,189.2,1.12,13.08,284.0,279.0,211.9
22/07/2020 14:06:16,Interval,14.81,114.01,189.9,1.07,13.08,284.0,278.0,203.2
22/07/2020 14:06:17,Interval,14.26,113.56,190.2,0.78,13.08,284.0,280.0,148.4
22/07/2020 14:06:18,Interval,14.21,113.83,190.6,1.20,13.08,284.0,277.0,228.7
22/07/2020 14:06:19,Interval,13.79,113.78,190.2,1.03,13.08,284.0,287.0,195.9
22/07/2020 14:06:20,Interval,13.72,113.32,189.2,0.92,13.08,284.0,283.0,174.1
22/07/2020 14:06:21,Interval,13.53,113.83,189.8,1.12,13.08,284.0,283.0,212.6
22/07/2020 14:06:22,Interval,13.91,113.77,189.8,1.00,13.08,284.0,283.0,189.8
22/07/2020 14:06:23,Interval,13.68,113.90,189.8,1.03,13.08,284.0,280.0,195.5
22/07/2020 14:06:24,Interval,13.88,113.22,191.2,1.10,13.08,284.0,278.0,210.3
22/07/2020 14:06:25,Interval,12.95,112.73,190.6,0.73,13.08,284.0,274.0,139.1
22/07/2020 14:06:26,Interval,12.71,112.18,191.3,0.85,13.08,284.0,270.0,162.6
22/07/2020 14:06:27,Interval,12.01,111.74,190.3,0.59,13.08,284.0,280.0,112.3
22/07/2020 14:06:28,Interval,12.66,111.55,190.5,0.36,13.08,284.0,274.0,68.6
22/07/2020 14:06:29,Interval,12.08,112.19,190.9,0.78,13.08,284.0,281.0,148.9
22/07/2020 14:06:30,Interval,11.47,112.31,191.9,0.61,13.08,284.0,281.0,117.1
22/07/2020 14:06:31,Interval,10.61,111.64,190.7,0.29,13.08,284.0,288.0,55.3
22/07/2020 14:06:32,Interval,10.35,112.08,190.3,0.40,13.09,284.0,289.0,76.1
22/07/2020 14:06:33,Interval,10.92,111.65,191.4,0.55,13.08,284.0,288.0,105.3
22/07/2020 14:06:34,Interval,10.43,111.65,191.8,0.49,13.09,284.0,288.0,94.0
22/07/2020 14:06:35,Interval,10.16,111.78,191.0,0.49,13.08,284.0,285.0,93.6
22/07/2020 14:06:36,Interval,9.80,110.84,193.6,0.60,13.08,284.0,275.0,116.2
22/07/2020 14:06:37,Interval,9.43,111.11,191.8,0.51,13.08,284.0,278.0,97.8
22/07/2020 14:06:38,Interval,9.34,111.70,192.7,0.44,13.08,284.0,263.0,84.8
22/07/2020 14:06:39,Interval,9.39,111.32,190.2,0.41,13.08,284.0,266.0,78.0
22/07/2020 14:06:40,Interval,8.92,111.25,190.7,0.35,13.08,284.0,275.0,66.7
22/07/2020 14:06:41,Interval,8.53,111.11,192.5,0.30,13.08,284.0,272.0,57.8
22/07/2020 14:06:42,Interval,7.73,110.64,191.9,0.24,13.08,284.0,274.0,46.1
22/07/2020 14:06:43,Interval,8.23,111.34,190.8,0.49,13.08,284.0,270.0,93.5
22/07/2020 14:06:44,Interval,8.23,112.37,190.6,0.94,13.08,284.0,275.0,179.2
22/07/2020 14:06:45,Interval,7.99,111.96,191.8,0.86,13.08,284.0,279.0,164.9
22/07/2020 14:06:46,Interval,7.91,112.80,189.4,0.95,13.08,284.0,269.0,179.9
22/07/2020 14:06:47,Interval,8.56,113.42,190.2,1.12,13.08,284.0,273.0,213.0
22/07/2020 14:06:48,Interval,10.66,113.03,190.1,0.74,13.08,284.0,270.0,140.7
22/07/2020 14:06:49,Interval,11.41,112.43,191.1,0.92,13.08,284.0,274.0,175.8
22/07/2020 14:06:50,Interval,12.75,113.02,189.2,0.72,13.08,284.0,271.0,136.2
22/07/2020 14:06:51,Interval,12.98,113.76,190.4,1.11,13.08,284.0,270.0,211.3
22/07/2020 14:06:52,Interval,12.99,122.09,200.3,1.08,13.08,284.0,273.0,216.3
22/07/2020 14:06:53,Interval,14.22,123.65,198.9,0.80,13.08,284.0,278.0,159.1
22/07/2020 14:06:54,Interval,14.48,124.36,200.0,1.29,13.08,284.0,275.0,258.0
22/07/2020 14:06:55,Interval,14.13,124.33,200.0,1.33,13.08,284.0,272.0,266.0
22/07/2020 14:06:56,Interval,13.62,123.32,200.0,0.92,13.08,284.0,276.0,184.0
22/07/2020 14:06:57,Interval,13.67,123.73,200.1,1.40,13.08,284.0,276.0,280.1
22/07/2020 14:06:58,Interval,14.02,123.15,200.5,1.36,13.08,284.0,285.0,272.7
22/07/2020 14:06:59,Interval,13.71,123.90,201.1,0.93,13.08,284.0,282.0,187.0
22/07/2020 14:07:00,Interval,13.26,122.86,200.2,0.65,13.08,284.0,278.0,130.1
22/07/2020 14:07:01,Interval,13.22,122.71,200.8,0.79,13.08,284.0,278.0,158.6
22/07/2020 14:07:02,Interval,12.74,123.15,200.0,0.85,13.09,284.0,280.0,170.0
22/07/2020 14:07:03,Interval,12.43,122.97,200.3,0.72,13.08,284.0,280.0,144.2
22/07/2020 14:07:04,Interval,11.74,122.72,201.7,0.77,13.09,284.0,290.0,155.3
22/07/2020 14:07:05,Interval,11.57,123.08,200.1,0.81,13.08,284.0,289.0,162.1
22/07/2020 14:07:06,Interval,11.31,122.36,200.8,0.92,13.08,284.0,285.0,184.7
22/07/2020 14:07:07,Interval,11.36,122.84,201.1,0.86,13.08,284.0,289.0,172.9
22/07/2020 14:07:08,Interval,10.76,122.82,201.9,1.20,13.09,284.0,304.0,242.3
22/07/2020 14:07:09,Interval,10.23,122.84,200.1,1.03,13.08,284.0,301.0,206.1
22/07/2020 14:07:10,Interval,10.57,123.48,199.5,1.06,13.09,284.0,290.0,211.5
22/07/2020 14:07:11,Interval,10.92,123.38,201.7,1.25,13.09,284.0,288.0,252.1
22/07/2020 14:07:12,Interval,10.58,123.17,200.7,1.07,13.09,284.0,285.0,214.7
22/07/2020 14:07:13,Interval,10.84,122.42,201.2,0.66,13.09,284.0,281.0,132.8
22/07/2020 14:07:14,Interval,11.24,123.41,200.2,0.90,13.09,284.0,279.0,180.2
22/07/2020 14:07:15,Interval,12.49,123.20,200.5,0.85,13.09,284.0,279.0,170.4
22/07/2020 14:07:16,Interval,12.32,122.95,200.9,0.68,13.09,284.0,280.0,136.6
22/07/2020 14:07:17,Interval,11.59,122.58,201.9,0.73,13.09,284.0,283.0,147.4
22/07/2020 14:07:18,Interval,12.48,122.16,200.7,0.65,13.09,284.0,282.0,130.5
22/07/2020 14:07:19,Interval,12.16,121.57,202.9,0.74,13.08,284.0,282.0,150.1
22/07/2020 14:07:20,Interval,12.09,124.93,199.2,0.92,13.09,284.0,292.0,183.3
22/07/2020 14:07:21,Interval,11.88,123.43,200.8,0.85,13.08,284.0,281.0,170.7
22/07/2020 14:07:22,Interval,12.24,122.32,202.1,0.99,13.09,284.0,284.0,200.1
22/07/2020 14:07:23,Interval,11.53,122.66,201.9,0.66,13.09,284.0,284.0,133.3
22/07/2020 14:07:24,Interval,11.58,122.16,200.6,0.68,13.09,284.0,279.0,136.4
22/07/2020 14:07:25,Interval,11.36,121.86,200.6,0.53,13.09,284.0,283.0,106.3
22/07/2020 14:07:26,Interval,11.08,122.92,200.8,0.94,13.09,284.0,280.0,188.8
22/07/2020 14:07:27,Interval,10.61,122.66,201.8,0.73,13.09,284.0,279.0,147.3
22/07/2020 14:07:28,Interval,10.04,122.82,201.7,1.13,13.09,284.0,280.0,227.9
22/07/2020 14:07:29,Interval,10.06,122.40,203.3,0.83,13.09,284.0,277.0,168.7
22/07/2020 14:07:30,Interval,9.74,122.09,201.2,0.73,13.08,284.0,276.0,146.9
22/07/2020 14:07:31,Interval,9.48,122.18,202.1,0.58,13.08,284.0,276.0,117.2
22/07/2020 14:07:32,Interval,8.99,122.78,201.9,1.00,13.09,284.0,280.0,201.9
22/07/2020 14:07:33,Interval,8.80,122.50,200.4,0.39,13.08,284.0,274.0,78.2
22/07/2020 14:07:34,Interval,9.08,122.37,202.1,0.40,13.09,284.0,280.0,80.8
22/07/2020 14:07:35,Interval,8.74,121.51,201.7,0.25,13.08,284.0,276.0,50.4
22/07/2020 14:07:36,Interval,8.93,121.05,200.9,0.30,13.09,284.0,279.0,60.3
22/07/2020 14:07:37,Interval,8.74,120.72,202.4,0.03,13.09,284.0,273.0,6.1
22/07/2020 14:07:38,Interval,8.23,120.74,203.5,0.43,13.09,284.0,270.0,87.5
22/07/2020 14:07:39,Interval,7.86,120.63,203.4,0.16,13.08,284.0,275.0,32.5
22/07/2020 14:07:40,Interval,9.12,121.46,201.2,0.52,13.09,284.0,280.0,104.6
22/07/2020 14:07:41,Interval,9.61,122.31,200.5,0.60,13.09,284.0,274.0,120.3
22/07/2020 14:07:42,Interval,10.05,123.21,202.1,0.66,13.09,284.0,281.0,133.4
22/07/2020 14:07:43,Interval,9.58,122.22,201.7,0.82,13.09,284.0,258.0,165.4
22/07/2020 14:07:44,Interval,9.18,122.19,201.8,0.47,13.09,284.0,269.0,94.8
22/07/2020 14:07:45,Interval,8.75,122.49,201.4,0.94,13.09,284.0,275.0,189.3
22/07/2020 14:07:46,Interval,8.13,123.03,201.2,0.96,13.09,284.0,300.0,193.2
22/07/2020 14:07:47,Interval,9.56,123.66,200.3,1.00,13.09,284.0,295.0,200.3
22/07/2020 14:07:48,Interval,12.13,123.21,200.4,0.86,13.09,284.0,277.0,172.3
22/07/2020 14:07:49,Interval,12.17,121.94,200.8,0.65,13.09,284.0,286.0,130.5
22/07/2020 14:07:50,Interval,11.01,121.76,201.5,0.65,13.09,284.0,286.0,131.0
22/07/2020 14:07:51,Interval,10.17,121.58,202.0,0.55,13.09,284.0,300.0,111.1
22/07/2020 14:07:52,Interval,10.58,121.10,202.9,0.58,13.09,284.0,278.0,117.7
22/07/2020 14:07:53,Interval,11.53,121.01,202.2,0.33,13.09,284.0,280.0,66.7
22/07/2020 14:07:54,Interval,11.18,121.47,202.4,0.52,13.09,284.0,287.0,105.2
22/07/2020 14:07:55,Interval,10.56,121.22,202.5,0.46,13.09,284.0,287.0,93.2
22/07/2020 14:07:56,Interval,10.13,123.50,213.5,0.03,13.09,284.0,283.0,6.4
22/07/2020 14:07:57,Interval,10.28,130.78,216.0,0.56,13.09,284.0,285.0,121.0
22/07/2020 14:07:58,Interval,9.92,131.12,215.8,0.46,13.09,284.0,299.0,99.3
22/07/2020 14:07:59,Interval,9.82,130.84,215.0,0.69,13.09,284.0,290.0,148.4
22/07/2020 14:08:00,Interval,9.16,131.87,212.6,0.27,13.09,284.0,289.0,57.4
22/07/2020 14:08:01,Interval,9.57,131.85,213.4,0.75,13.08,284.0,288.0,160.1
22/07/2020 14:08:02,Interval,9.47,131.78,214.7,0.62,13.08,284.0,289.0,133.1
22/07/2020 14:08:03,Interval,10.15,131.07,211.9,0.06,13.08,284.0,292.0,12.7
22/07/2020 14:08:04,Interval,9.52,130.67,213.4,0.04,13.09,284.0,294.0,8.5
22/07/2020 14:08:05,Interval,8.70,130.49,216.2,0.27,13.08,284.0,299.0,58.4
22/07/2020 14:08:06,Interval,8.31,130.94,212.2,0.15,13.09,284.0,299.0,31.8
22/07/2020 14:08:07,Interval,8.48,130.57,214.2,0.27,13.08,284.0,299.0,57.8
22/07/2020 14:08:08,Interval,8.91,130.65,214.7,0.27,13.08,284.0,301.0,58.0
22/07/2020 14:08:09,Interval,8.59,131.26,213.0,0.35,13.08,284.0,299.0,74.6
22/07/2020 14:08:10,Interval,9.03,130.85,212.7,0.62,13.08,284.0,302.0,131.9
22/07/2020 14:08:11,Interval,9.40,131.22,213.9,0.61,13.08,284.0,297.0,130.5
22/07/2020 14:08:12,Interval,9.90,131.30,213.9,0.42,13.08,284.0,293.0,89.8
22/07/2020 14:08:13,Interval,10.09,130.80,214.4,0.56,13.08,284.0,292.0,120.1
22/07/2020 14:08:14,Interval,10.56,132.03,211.4,0.33,13.09,284.0,286.0,69.8
22/07/2020 14:08:15,Interval,9.34,130.72,215.1,0.42,13.08,284.0,284.0,90.3
22/07/2020 14:08:16,Interval,8.92,130.34,216.6,0.04,13.09,284.0,293.0,8.7
22/07/2020 14:08:17,Interval,9.49,130.18,215.4,0.04,13.09,284.0,295.0,8.6
22/07/2020 14:08:18,Interval,9.46,130.87,213.1,0.34,13.09,284.0,298.0,72.5
22/07/2020 14:08:19,Interval,8.75,132.16,218.4,0.70,13.08,284.0,284.0,152.9
22/07/2020 14:08:20,Interval,10.04,131.59,213.4,0.16,13.09,284.0,283.0,34.1
22/07/2020 14:08:21,Interval,10.34,131.75,212.2,0.87,13.09,284.0,287.0,184.6
22/07/2020 14:08:22,Interval,10.59,133.26,213.4,0.42,13.09,284.0,281.0,89.6
22/07/2020 14:08:23,Interval,10.75,132.51,210.9,0.71,13.08,284.0,282.0,149.7
22/07/2020 14:08:24,Interval,10.95,132.69,211.5,0.99,13.09,284.0,284.0,209.4
22/07/2020 14:08:25,Interval,10.58,131.22,212.9,0.64,13.09,284.0,277.0,136.3
22/07/2020 14:08:26,Interval,12.12,131.96,214.0,0.75,13.09,284.0,275.0,160.5
22/07/2020 14:08:27,Interval,11.78,132.61,210.6,0.57,13.09,284.0,285.0,120.0
22/07/2020 14:08:28,Interval,11.11,132.84,210.6,0.93,13.09,284.0,288.0,195.9
22/07/2020 14:08:29,Interval,12.19,134.01,209.4,1.08,13.09,284.0,285.0,226.2
22/07/2020 14:08:30,Interval,12.31,134.42,209.3,1.60,13.09,284.0,275.0,334.9
22/07/2020 14:08:31,Interval,12.17,135.31,209.4,1.09,13.09,284.0,280.0,228.2
22/07/2020 14:08:32,Interval,13.11,134.51,210.0,1.24,13.09,284.0,280.0,260.4
22/07/2020 14:08:33,Interval,13.01,134.21,211.7,1.87,13.09,284.0,276.0,395.9
22/07/2020 14:08:34,Interval,12.54,134.47,211.6,2.21,13.09,284.0,272.0,467.6
22/07/2020 14:08:35,Interval,12.05,135.33,207.5,1.08,13.09,284.0,280.0,224.1
22/07/2020 14:08:36,Interval,12.35,135.06,209.5,1.56,13.09,284.0,277.0,326.8
22/07/2020 14:08:37,Interval,12.72,134.93,209.2,1.54,13.09,284.0,277.0,322.2
